"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,0,1,1
"2",2,0,1,0,0,1
"3",2,0,0,1,0,1
"4",4,1,1,1,0,1
"5",2,0,1,1,0,0
"6",3,1,0,1,0,1
"7",3,1,1,0,1,0
"8",2,0,0,0,1,1
"9",2,1,1,0,0,0
"10",1,0,0,0,0,1
"11",0,0,0,0,0,0
"12",3,1,1,0,0,1
"13",1,0,0,0,0,1
"14",2,1,0,0,0,1
"15",1,0,1,0,0,0
"16",3,1,0,0,1,1
"17",4,1,1,1,1,0
"18",1,0,1,0,0,0
"19",4,1,1,1,1,0
"20",2,1,0,1,0,0
"21",3,1,0,1,1,0
"22",3,0,1,1,1,0
"23",3,0,1,0,1,1
"24",3,1,0,0,1,1
"25",2,1,1,0,0,0
"26",4,1,0,1,1,1
"27",3,1,0,1,0,1
"28",2,1,0,0,1,0
"29",1,0,0,0,0,1
"30",3,0,1,1,0,1
"31",2,1,1,0,0,0
"32",4,0,1,1,1,1
"33",1,0,0,0,0,1
"34",2,0,1,0,1,0
"35",3,0,0,1,1,1
"36",3,0,1,0,1,1
"37",2,1,1,0,0,0
"38",5,1,1,1,1,1
"39",2,1,0,0,0,1
"40",2,0,0,1,0,1
"41",2,1,0,1,0,0
"42",1,0,1,0,0,0
"43",2,0,1,0,0,1
"44",1,0,0,1,0,0
"45",1,1,0,0,0,0
"46",1,0,0,1,0,0
"47",5,1,1,1,1,1
"48",3,0,1,0,1,1
"49",4,1,1,0,1,1
"50",4,1,1,1,1,0
