"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,0,0,1,0,1,1,0,0,1,0
"2",4,1,1,0,0,1,0,1,0,0,0
"3",7,1,0,0,1,1,1,1,0,1,1
"4",5,1,0,1,1,1,0,0,1,0,0
"5",5,1,1,0,1,1,1,0,0,0,0
"6",7,1,1,1,1,1,0,1,0,0,1
"7",4,1,1,0,1,0,1,0,0,0,0
"8",4,0,0,1,1,0,0,1,0,1,0
"9",7,1,1,1,0,1,1,1,1,0,0
"10",2,0,1,1,0,0,0,0,0,0,0
"11",7,1,1,1,1,0,0,1,1,0,1
"12",3,1,0,0,0,0,1,0,1,0,0
"13",8,1,1,1,1,0,1,1,1,0,1
"14",5,0,1,0,1,0,1,1,1,0,0
"15",4,1,1,1,0,0,0,0,1,0,0
"16",6,0,1,1,0,1,1,0,0,1,1
"17",3,1,1,0,0,0,0,1,0,0,0
"18",6,0,1,0,0,1,1,1,0,1,1
"19",3,0,0,1,0,0,1,1,0,0,0
"20",2,0,0,0,1,0,0,0,0,0,1
"21",5,0,0,1,0,1,1,0,1,0,1
"22",3,0,0,0,0,0,1,1,1,0,0
"23",3,0,0,1,0,1,0,1,0,0,0
"24",7,1,0,1,0,1,1,1,1,0,1
"25",2,0,0,0,1,0,0,0,0,1,0
"26",5,1,0,0,1,0,1,1,0,1,0
"27",2,0,0,0,0,0,1,0,0,0,1
"28",4,0,1,1,1,0,0,0,0,1,0
"29",8,1,1,1,1,0,0,1,1,1,1
"30",3,0,1,0,1,1,0,0,0,0,0
"31",3,0,0,1,0,1,0,1,0,0,0
"32",4,0,1,1,0,1,0,0,1,0,0
"33",2,1,0,0,0,1,0,0,0,0,0
"34",5,0,1,1,0,0,0,0,1,1,1
"35",5,1,0,1,0,1,0,0,1,0,1
"36",8,1,1,0,1,1,1,0,1,1,1
"37",4,1,0,1,0,0,1,0,0,1,0
"38",5,0,1,1,0,1,0,1,0,1,0
"39",6,0,0,1,1,1,1,0,0,1,1
"40",4,1,0,1,0,0,1,0,0,0,1
"41",5,0,1,0,1,0,0,1,1,0,1
"42",5,0,1,1,0,0,0,1,1,1,0
"43",5,1,1,1,0,1,0,0,1,0,0
"44",7,1,0,1,1,0,1,1,1,0,1
"45",4,1,0,0,1,0,0,0,1,1,0
"46",6,0,1,1,0,0,1,0,1,1,1
"47",5,1,0,1,0,0,0,1,0,1,1
"48",6,1,0,1,0,0,1,1,1,1,0
"49",5,1,0,0,0,1,0,1,1,0,1
"50",8,1,1,0,1,1,1,1,1,1,0
