"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,0,1
"2",2,0,0,1,0,1
"3",2,0,0,1,1,0
"4",2,0,1,0,0,1
"5",4,0,1,1,1,1
"6",3,1,1,1,0,0
"7",3,0,0,1,1,1
"8",3,1,0,0,1,1
"9",2,0,1,1,0,0
"10",3,0,1,0,1,1
"11",3,1,1,0,0,1
"12",2,0,0,1,1,0
"13",4,1,1,1,1,0
"14",1,0,0,0,0,1
"15",4,1,1,1,0,1
"16",3,1,0,0,1,1
"17",3,0,1,1,0,1
"18",4,1,1,1,1,0
"19",2,1,1,0,0,0
"20",3,1,0,1,1,0
"21",4,1,1,0,1,1
"22",4,0,1,1,1,1
"23",3,1,1,0,1,0
"24",2,0,0,1,0,1
"25",3,1,1,0,1,0
"26",3,1,0,0,1,1
"27",4,1,0,1,1,1
"28",5,1,1,1,1,1
"29",2,0,1,0,1,0
"30",2,0,0,1,1,0
"31",2,1,0,1,0,0
"32",3,1,0,1,1,0
"33",2,1,0,0,1,0
"34",3,1,1,0,0,1
"35",1,0,0,1,0,0
"36",3,0,0,1,1,1
"37",2,0,0,1,0,1
"38",4,0,1,1,1,1
"39",3,1,0,1,1,0
"40",2,0,1,0,0,1
"41",2,1,1,0,0,0
"42",4,1,1,0,1,1
"43",4,1,1,1,0,1
"44",3,1,1,0,0,1
"45",3,1,0,0,1,1
"46",2,1,0,0,0,1
"47",3,0,1,1,0,1
"48",4,1,1,0,1,1
"49",2,0,0,1,0,1
"50",3,1,1,1,0,0
