"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,1,0,1,0,0,1,0,0,1
"2",4,0,1,0,0,1,0,1,1,0,0
"3",6,1,1,0,1,1,0,1,0,0,1
"4",3,1,0,0,1,0,0,0,1,0,0
"5",4,1,0,0,0,1,0,0,0,1,1
"6",5,0,1,1,0,1,0,0,1,0,1
"7",4,1,1,1,0,0,0,0,0,1,0
"8",6,0,1,1,1,0,0,1,1,1,0
"9",7,0,0,1,0,1,1,1,1,1,1
"10",4,0,1,0,0,0,0,1,1,0,1
"11",5,0,0,0,1,0,1,1,1,1,0
"12",5,0,1,1,1,0,1,0,0,1,0
"13",7,1,1,1,0,1,1,0,0,1,1
"14",7,0,0,1,1,1,0,1,1,1,1
"15",5,1,1,1,1,0,1,0,0,0,0
"16",6,1,0,1,1,1,0,1,0,0,1
"17",5,0,0,1,0,1,1,0,0,1,1
"18",4,1,0,1,0,0,0,0,1,1,0
"19",6,0,0,1,1,1,0,1,1,0,1
"20",7,1,1,1,0,1,1,0,0,1,1
"21",6,0,0,1,1,1,1,0,1,0,1
"22",4,0,1,0,0,0,0,1,1,1,0
"23",4,1,1,0,1,0,0,0,0,0,1
"24",7,0,1,1,0,1,0,1,1,1,1
"25",3,1,0,1,0,0,0,1,0,0,0
"26",4,0,0,0,1,0,1,1,0,1,0
"27",5,0,0,1,1,1,0,0,0,1,1
"28",8,1,1,0,0,1,1,1,1,1,1
"29",6,0,1,1,0,0,0,1,1,1,1
"30",5,0,1,1,0,1,0,1,1,0,0
"31",6,1,0,0,1,1,0,1,1,0,1
"32",5,0,0,1,0,1,1,0,1,0,1
"33",4,0,1,1,0,0,1,0,1,0,0
"34",4,1,0,0,1,0,1,0,1,0,0
"35",6,0,1,0,0,1,1,1,1,0,1
"36",6,1,0,0,1,0,1,1,1,0,1
"37",4,1,0,1,0,0,0,0,0,1,1
"38",7,1,1,1,0,1,0,0,1,1,1
"39",7,0,1,1,1,1,1,1,0,0,1
"40",6,0,1,1,1,0,0,0,1,1,1
"41",3,0,0,0,0,0,0,0,1,1,1
"42",6,1,1,0,0,1,1,1,0,0,1
"43",4,0,0,1,0,1,0,0,1,1,0
"44",4,1,1,0,0,0,0,0,1,1,0
"45",6,1,0,1,0,0,1,1,1,0,1
"46",5,1,0,0,0,1,1,0,1,1,0
"47",5,0,1,0,0,0,1,1,1,1,0
"48",3,0,1,0,0,0,0,0,1,0,1
"49",5,0,1,1,1,0,1,1,0,0,0
"50",5,0,0,0,1,0,1,1,0,1,1
