"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,0,0,1,1
"2",1,0,0,0,1,0
"3",2,1,0,1,0,0
"4",2,0,1,1,0,0
"5",3,0,1,1,1,0
"6",1,0,0,0,1,0
"7",3,1,0,1,1,0
"8",2,1,1,0,0,0
"9",3,1,0,0,1,1
"10",2,0,0,1,1,0
"11",2,1,0,1,0,0
"12",1,0,0,0,1,0
"13",4,0,1,1,1,1
"14",3,1,0,1,0,1
"15",1,0,1,0,0,0
"16",3,1,0,0,1,1
"17",2,1,1,0,0,0
"18",4,0,1,1,1,1
"19",0,0,0,0,0,0
"20",3,0,1,1,0,1
"21",2,1,0,1,0,0
"22",0,0,0,0,0,0
"23",1,0,0,1,0,0
"24",1,0,0,1,0,0
"25",3,1,1,0,1,0
"26",2,0,0,1,0,1
"27",1,0,0,1,0,0
"28",3,0,1,0,1,1
"29",1,0,0,0,1,0
"30",3,0,1,0,1,1
"31",4,1,1,1,0,1
"32",1,1,0,0,0,0
"33",4,0,1,1,1,1
"34",4,1,1,1,1,0
"35",4,1,1,0,1,1
"36",1,1,0,0,0,0
"37",4,0,1,1,1,1
"38",1,1,0,0,0,0
"39",1,0,0,0,0,1
"40",2,0,0,1,0,1
"41",1,0,0,0,1,0
"42",4,1,1,1,1,0
"43",2,1,1,0,0,0
"44",2,1,0,0,1,0
"45",3,0,1,0,1,1
"46",3,1,0,1,1,0
"47",1,0,0,0,0,1
"48",3,1,1,0,0,1
"49",4,1,0,1,1,1
"50",4,1,1,0,1,1
