"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",2,0,1,0,1,0
"3",4,1,1,0,1,1
"4",1,1,0,0,0,0
"5",3,1,1,1,0,0
"6",3,1,1,0,1,0
"7",3,1,1,1,0,0
"8",1,0,0,0,0,1
"9",4,0,1,1,1,1
"10",2,1,1,0,0,0
"11",3,1,1,0,0,1
"12",3,1,1,0,1,0
"13",2,1,0,0,0,1
"14",3,1,0,1,0,1
"15",4,1,1,0,1,1
"16",2,0,0,1,0,1
"17",1,0,0,1,0,0
"18",4,1,1,1,0,1
"19",4,0,1,1,1,1
"20",3,1,1,0,1,0
"21",4,0,1,1,1,1
"22",1,0,0,0,0,1
"23",3,1,0,0,1,1
"24",2,1,0,1,0,0
"25",3,0,1,1,1,0
"26",2,0,0,1,0,1
"27",2,1,0,0,1,0
"28",1,0,1,0,0,0
"29",1,0,0,1,0,0
"30",4,1,0,1,1,1
"31",4,1,1,1,0,1
"32",4,1,1,0,1,1
"33",2,0,1,0,0,1
"34",4,1,1,0,1,1
"35",3,0,1,1,1,0
"36",2,1,0,0,1,0
"37",3,1,0,0,1,1
"38",4,1,1,0,1,1
"39",3,1,1,1,0,0
"40",1,0,1,0,0,0
"41",1,0,0,0,0,1
"42",3,1,1,1,0,0
"43",2,0,0,1,1,0
"44",2,1,0,0,1,0
"45",1,0,0,0,0,1
"46",2,0,1,0,0,1
"47",5,1,1,1,1,1
"48",3,1,1,1,0,0
"49",3,1,0,1,1,0
"50",2,1,1,0,0,0
