"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",5,1,1,1,1,1
"3",2,0,1,1,0,0
"4",2,0,1,0,1,0
"5",1,0,0,0,1,0
"6",2,0,1,0,1,0
"7",1,0,0,0,0,1
"8",2,0,0,1,0,1
"9",1,0,0,0,1,0
"10",3,0,1,0,1,1
"11",1,0,0,0,1,0
"12",2,0,0,1,0,1
"13",3,0,0,1,1,1
"14",4,1,1,1,0,1
"15",2,0,1,0,1,0
"16",3,1,0,1,1,0
"17",2,0,1,0,1,0
"18",2,1,0,0,1,0
"19",4,0,1,1,1,1
"20",2,1,0,0,0,1
"21",2,1,0,0,0,1
"22",2,1,0,0,1,0
"23",3,1,1,1,0,0
"24",4,0,1,1,1,1
"25",2,1,1,0,0,0
"26",3,0,0,1,1,1
"27",3,0,1,1,1,0
"28",5,1,1,1,1,1
"29",2,0,1,0,0,1
"30",2,1,0,0,1,0
"31",2,0,1,1,0,0
"32",2,1,0,0,1,0
"33",2,1,1,0,0,0
"34",5,1,1,1,1,1
"35",4,0,1,1,1,1
"36",3,1,1,0,1,0
"37",4,0,1,1,1,1
"38",2,0,0,1,1,0
"39",2,0,1,0,1,0
"40",2,0,1,0,0,1
"41",1,0,0,0,1,0
"42",2,0,1,0,0,1
"43",4,0,1,1,1,1
"44",3,0,1,0,1,1
"45",2,1,0,0,0,1
"46",4,1,1,1,1,0
"47",3,1,1,0,0,1
"48",4,0,1,1,1,1
"49",3,0,0,1,1,1
"50",5,1,1,1,1,1
