"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,0,1,1,0,1,1,0,1,1,0
"2",4,1,0,1,1,0,0,0,0,1,0
"3",8,1,1,0,0,1,1,1,1,1,1
"4",6,1,1,0,1,0,1,0,1,0,1
"5",3,0,0,0,1,0,1,0,0,0,1
"6",4,1,0,1,0,1,0,0,1,0,0
"7",1,0,0,0,0,0,0,0,0,1,0
"8",6,1,1,0,0,0,1,1,0,1,1
"9",6,0,1,1,0,0,0,1,1,1,1
"10",6,1,1,1,0,0,1,0,1,1,0
"11",7,1,0,1,0,1,1,0,1,1,1
"12",5,1,1,0,0,1,1,1,0,0,0
"13",6,0,1,0,1,1,1,1,1,0,0
"14",4,0,0,0,0,0,1,1,1,0,1
"15",5,0,0,0,1,1,0,0,1,1,1
"16",4,1,1,0,0,1,0,0,1,0,0
"17",5,0,0,1,0,0,1,1,0,1,1
"18",5,0,0,1,0,1,0,1,1,1,0
"19",6,1,0,1,1,0,0,1,0,1,1
"20",3,0,1,0,0,0,1,1,0,0,0
"21",8,1,1,1,1,1,0,0,1,1,1
"22",5,0,1,0,1,1,0,0,1,1,0
"23",3,0,0,1,0,0,1,0,1,0,0
"24",4,0,0,1,0,0,1,1,0,0,1
"25",5,0,0,0,1,1,1,1,0,0,1
"26",5,1,0,1,0,1,1,0,0,0,1
"27",6,1,1,0,1,0,1,0,1,1,0
"28",6,1,0,1,0,0,1,1,1,1,0
"29",6,0,1,1,1,1,0,0,1,0,1
"30",7,1,1,0,1,0,1,1,1,1,0
"31",5,1,0,1,0,1,1,0,0,1,0
"32",5,0,0,1,1,1,0,1,0,1,0
"33",7,1,1,1,1,1,0,0,0,1,1
"34",5,1,0,0,1,1,0,0,1,1,0
"35",5,1,1,1,0,0,1,0,0,1,0
"36",4,0,0,1,0,0,0,1,1,0,1
"37",5,1,0,1,0,1,1,1,0,0,0
"38",5,0,0,1,1,1,1,0,0,0,1
"39",3,0,1,1,1,0,0,0,0,0,0
"40",6,0,1,0,1,1,1,1,0,0,1
"41",4,0,1,1,1,0,0,0,1,0,0
"42",2,0,0,0,0,1,0,1,0,0,0
"43",6,0,1,1,0,1,0,1,0,1,1
"44",5,1,0,1,0,0,0,1,1,0,1
"45",4,1,0,0,1,1,0,0,0,0,1
"46",7,0,1,0,1,1,1,0,1,1,1
"47",4,0,1,0,0,0,1,0,0,1,1
"48",3,0,0,1,0,1,0,0,1,0,0
"49",6,1,0,0,1,1,0,1,1,0,1
"50",2,0,0,0,0,1,0,0,0,0,1
