"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
"2",4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3",12,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
"4",9,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
"5",9,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0
"6",11,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1
"7",6,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
"8",8,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"9",12,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"10",7,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"11",9,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0
"12",10,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"13",12,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
"14",9,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0
"15",7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
"16",9,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
"17",12,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1
"18",12,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0
"19",10,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0
"20",11,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"21",10,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
"22",10,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0
"23",9,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
"24",9,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"25",9,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
"26",9,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
"27",10,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
"28",12,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
"29",7,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"30",11,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"31",9,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0
"32",9,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"33",10,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
"34",12,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"35",10,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
"36",11,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0
"37",13,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"38",10,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
"39",8,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
"40",11,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0
"41",11,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1
"42",11,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1
"43",12,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0
"44",13,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1
"45",8,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
"46",10,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0
"47",9,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0
"48",6,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
"49",10,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"50",14,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0
