"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,1,1,1,0,0,1,1,0
"2",6,1,1,1,0,1,0,1,0,1,0
"3",2,0,0,0,0,0,1,1,0,0,0
"4",2,1,0,0,0,0,0,1,0,0,0
"5",3,1,0,1,0,0,0,1,0,0,0
"6",2,0,0,0,0,0,1,1,0,0,0
"7",5,1,0,1,0,0,1,1,0,0,1
"8",4,0,1,0,0,1,0,1,0,0,1
"9",4,0,1,1,1,0,0,0,0,1,0
"10",7,1,1,0,1,1,1,0,1,1,0
"11",5,1,1,0,1,0,0,1,1,0,0
"12",5,0,0,1,0,0,1,1,1,1,0
"13",4,1,0,0,0,1,0,1,0,0,1
"14",4,1,1,0,1,1,0,0,0,0,0
"15",4,1,0,1,0,0,0,1,0,1,0
"16",5,1,0,1,1,0,0,0,1,0,1
"17",3,0,0,0,1,0,0,0,1,1,0
"18",5,1,0,1,0,1,1,0,0,0,1
"19",3,0,0,0,0,1,0,0,0,1,1
"20",6,1,1,0,1,0,1,1,1,0,0
"21",6,1,1,0,1,1,1,1,0,0,0
"22",6,1,1,1,0,0,1,1,0,0,1
"23",2,1,0,1,0,0,0,0,0,0,0
"24",7,1,1,0,0,1,1,1,0,1,1
"25",4,0,0,0,1,0,1,0,1,1,0
"26",5,0,0,1,1,0,1,1,0,1,0
"27",5,0,0,0,0,1,1,1,1,1,0
"28",5,0,0,1,0,1,1,0,0,1,1
"29",5,0,0,1,1,1,1,1,0,0,0
"30",4,0,0,1,0,1,0,0,1,0,1
"31",3,1,1,0,1,0,0,0,0,0,0
"32",5,0,0,1,1,0,1,0,1,1,0
"33",6,1,1,0,1,0,1,0,0,1,1
"34",5,1,0,0,0,1,1,0,0,1,1
"35",5,1,1,1,0,1,0,0,0,0,1
"36",9,1,1,0,1,1,1,1,1,1,1
"37",7,1,1,0,0,0,1,1,1,1,1
"38",3,0,1,1,0,0,0,0,1,0,0
"39",4,1,0,0,1,0,0,0,0,1,1
"40",6,1,0,1,0,1,1,1,0,1,0
"41",5,0,0,1,0,0,1,1,1,1,0
"42",6,1,0,1,0,1,1,0,0,1,1
"43",6,0,1,0,0,1,0,1,1,1,1
"44",6,1,1,1,0,0,0,1,0,1,1
"45",5,1,1,0,1,0,1,0,0,0,1
"46",5,0,1,1,1,0,0,1,1,0,0
"47",6,1,1,0,1,0,1,0,1,1,0
"48",4,0,1,0,1,0,1,0,0,1,0
"49",3,0,0,0,1,0,0,0,1,0,1
"50",4,0,1,0,0,0,0,1,1,0,1
