"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,1,0,0
"2",1,1,0,0,0,0
"3",1,0,1,0,0,0
"4",1,1,0,0,0,0
"5",2,0,1,0,0,1
"6",1,1,0,0,0,0
"7",2,1,0,1,0,0
"8",4,1,0,1,1,1
"9",4,1,0,1,1,1
"10",1,0,1,0,0,0
"11",2,0,0,1,0,1
"12",1,1,0,0,0,0
"13",2,0,1,1,0,0
"14",4,1,1,1,0,1
"15",3,0,0,1,1,1
"16",4,1,1,1,0,1
"17",1,0,0,0,0,1
"18",3,1,1,0,1,0
"19",3,1,1,1,0,0
"20",3,1,0,1,1,0
"21",4,1,1,1,0,1
"22",3,1,0,1,0,1
"23",1,1,0,0,0,0
"24",4,1,1,1,0,1
"25",4,1,1,1,0,1
"26",2,0,0,1,0,1
"27",4,0,1,1,1,1
"28",3,0,1,0,1,1
"29",2,0,0,0,1,1
"30",4,1,1,1,0,1
"31",2,0,0,1,1,0
"32",2,1,0,1,0,0
"33",3,0,0,1,1,1
"34",2,1,1,0,0,0
"35",4,0,1,1,1,1
"36",2,0,1,0,0,1
"37",4,0,1,1,1,1
"38",2,1,0,0,1,0
"39",1,0,0,0,1,0
"40",0,0,0,0,0,0
"41",0,0,0,0,0,0
"42",1,1,0,0,0,0
"43",1,0,1,0,0,0
"44",4,1,0,1,1,1
"45",1,0,0,0,0,1
"46",5,1,1,1,1,1
"47",3,1,1,1,0,0
"48",3,0,0,1,1,1
"49",1,0,1,0,0,0
"50",2,1,0,1,0,0
