"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,1,0,0
"2",2,0,0,1,0,1
"3",5,1,1,1,1,1
"4",3,1,0,1,0,1
"5",2,0,1,0,1,0
"6",3,1,0,0,1,1
"7",3,0,1,0,1,1
"8",1,0,1,0,0,0
"9",2,0,0,1,0,1
"10",2,1,0,0,0,1
"11",2,0,0,0,1,1
"12",2,0,0,0,1,1
"13",3,1,1,0,0,1
"14",3,0,1,1,1,0
"15",2,0,1,1,0,0
"16",2,0,0,1,1,0
"17",1,0,1,0,0,0
"18",3,0,0,1,1,1
"19",1,0,1,0,0,0
"20",1,0,0,0,0,1
"21",3,1,0,1,1,0
"22",2,1,1,0,0,0
"23",2,1,0,0,1,0
"24",1,1,0,0,0,0
"25",3,0,0,1,1,1
"26",4,0,1,1,1,1
"27",4,1,1,1,0,1
"28",4,1,1,1,1,0
"29",2,0,0,1,0,1
"30",3,1,1,0,1,0
"31",3,1,0,0,1,1
"32",3,1,1,0,1,0
"33",3,0,0,1,1,1
"34",2,0,1,0,0,1
"35",0,0,0,0,0,0
"36",4,1,1,1,1,0
"37",2,0,0,1,1,0
"38",1,0,0,0,1,0
"39",2,0,1,0,1,0
"40",0,0,0,0,0,0
"41",3,1,1,1,0,0
"42",3,0,1,0,1,1
"43",3,1,0,1,1,0
"44",3,0,1,0,1,1
"45",1,0,1,0,0,0
"46",3,0,1,1,0,1
"47",3,1,1,0,1,0
"48",1,0,0,1,0,0
"49",4,1,0,1,1,1
"50",2,1,1,0,0,0
