"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,1,0,1,1,0,0,1,0,1
"2",4,1,0,0,0,0,1,0,1,1,0
"3",4,0,1,0,1,1,0,0,0,0,1
"4",2,1,0,0,0,0,1,0,0,0,0
"5",3,1,0,0,0,1,0,0,0,1,0
"6",7,0,1,1,1,1,0,1,1,1,0
"7",6,1,0,1,1,0,1,0,0,1,1
"8",7,0,0,1,1,1,1,0,1,1,1
"9",9,1,1,0,1,1,1,1,1,1,1
"10",6,1,1,1,1,0,0,1,0,0,1
"11",5,1,1,0,0,1,0,1,0,1,0
"12",3,0,0,0,0,0,1,0,1,0,1
"13",8,1,1,1,0,1,1,1,1,0,1
"14",2,0,0,1,0,0,0,0,1,0,0
"15",7,1,0,0,1,1,0,1,1,1,1
"16",5,1,0,0,1,0,1,0,1,0,1
"17",6,1,1,0,1,0,0,1,0,1,1
"18",6,0,1,1,0,1,1,1,1,0,0
"19",4,0,1,1,0,1,0,1,0,0,0
"20",4,0,0,1,0,1,0,1,0,0,1
"21",5,1,0,1,1,0,0,0,1,0,1
"22",5,1,0,0,1,1,0,0,1,1,0
"23",7,1,0,1,1,1,1,0,0,1,1
"24",6,1,1,1,0,1,0,0,1,1,0
"25",4,0,0,0,1,1,0,1,0,1,0
"26",3,0,1,0,1,0,1,0,0,0,0
"27",7,0,0,1,1,1,1,1,1,1,0
"28",7,1,1,1,0,0,0,1,1,1,1
"29",6,1,1,1,0,0,1,1,0,1,0
"30",7,1,0,1,1,0,1,0,1,1,1
"31",7,0,0,0,1,1,1,1,1,1,1
"32",7,1,0,1,0,1,1,1,0,1,1
"33",7,1,1,1,1,0,0,1,1,0,1
"34",5,0,1,1,0,0,1,1,1,0,0
"35",4,1,0,1,1,0,0,0,1,0,0
"36",4,0,0,1,0,0,1,1,1,0,0
"37",4,0,1,0,0,1,1,1,0,0,0
"38",3,0,0,0,0,1,1,0,0,0,1
"39",6,1,1,1,0,0,1,1,0,1,0
"40",6,0,0,1,1,1,0,1,1,0,1
"41",3,0,0,1,0,0,0,1,1,0,0
"42",3,1,1,0,0,0,0,0,0,1,0
"43",3,1,0,0,0,0,0,1,0,1,0
"44",7,1,1,0,1,1,0,1,1,0,1
"45",8,1,0,1,1,1,1,1,1,1,0
"46",3,1,0,0,0,0,1,0,0,0,1
"47",6,1,1,1,1,0,1,0,1,0,0
"48",7,1,0,1,1,1,1,1,0,0,1
"49",6,1,1,0,0,1,1,1,0,1,0
"50",5,1,0,0,1,1,1,0,0,0,1
