"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",2,1,0,0,0,1
"3",2,0,0,1,0,1
"4",3,0,1,0,1,1
"5",1,1,0,0,0,0
"6",3,0,0,1,1,1
"7",1,0,0,1,0,0
"8",1,1,0,0,0,0
"9",2,0,1,1,0,0
"10",3,1,0,0,1,1
"11",4,1,1,1,0,1
"12",3,0,1,1,1,0
"13",3,1,0,1,1,0
"14",1,0,0,0,0,1
"15",2,1,0,0,1,0
"16",4,0,1,1,1,1
"17",1,0,1,0,0,0
"18",2,0,0,0,1,1
"19",1,0,0,0,0,1
"20",1,1,0,0,0,0
"21",1,0,0,0,0,1
"22",1,1,0,0,0,0
"23",3,1,0,0,1,1
"24",2,0,1,0,0,1
"25",1,0,0,1,0,0
"26",1,0,0,0,0,1
"27",3,1,1,1,0,0
"28",4,1,1,1,1,0
"29",3,1,0,1,1,0
"30",3,0,1,1,1,0
"31",3,1,0,0,1,1
"32",1,0,0,0,1,0
"33",5,1,1,1,1,1
"34",1,0,0,0,1,0
"35",2,0,1,1,0,0
"36",4,0,1,1,1,1
"37",2,0,0,0,1,1
"38",3,0,1,1,0,1
"39",1,0,0,0,0,1
"40",2,0,0,0,1,1
"41",3,1,1,0,1,0
"42",3,1,1,0,0,1
"43",3,0,1,0,1,1
"44",2,0,1,0,0,1
"45",2,1,0,1,0,0
"46",2,0,0,0,1,1
"47",2,0,1,1,0,0
"48",2,1,1,0,0,0
"49",2,0,1,1,0,0
"50",4,1,1,1,1,0
"51",3,0,1,0,1,1
"52",3,0,1,1,0,1
"53",3,0,0,1,1,1
"54",2,0,0,1,0,1
"55",3,1,0,1,1,0
"56",2,1,1,0,0,0
"57",3,1,1,0,0,1
"58",3,1,1,0,0,1
"59",3,0,1,0,1,1
"60",4,0,1,1,1,1
"61",1,0,1,0,0,0
"62",4,1,1,1,1,0
"63",4,1,0,1,1,1
"64",2,0,1,1,0,0
"65",2,1,0,0,1,0
"66",3,0,1,1,0,1
"67",3,1,1,0,0,1
"68",1,1,0,0,0,0
"69",2,1,0,1,0,0
"70",4,0,1,1,1,1
"71",2,1,0,0,0,1
"72",1,0,0,0,0,1
"73",2,1,1,0,0,0
"74",1,0,0,0,0,1
"75",3,1,1,0,1,0
"76",1,0,0,1,0,0
"77",4,0,1,1,1,1
"78",1,1,0,0,0,0
"79",4,0,1,1,1,1
"80",4,1,0,1,1,1
"81",3,1,1,0,1,0
"82",3,1,0,0,1,1
"83",4,1,1,0,1,1
"84",2,0,1,1,0,0
"85",2,0,1,0,1,0
"86",2,0,1,0,0,1
"87",2,0,0,1,0,1
"88",3,1,1,0,1,0
"89",2,1,0,1,0,0
"90",0,0,0,0,0,0
"91",2,0,0,1,1,0
"92",3,1,1,0,1,0
"93",4,1,1,1,1,0
"94",1,0,0,0,1,0
"95",3,1,1,0,1,0
"96",2,0,1,0,1,0
"97",4,1,1,1,0,1
"98",5,1,1,1,1,1
"99",4,1,1,1,0,1
"100",2,0,1,0,0,1
