"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,1,0
"2",3,1,0,0,1,1
"3",1,1,0,0,0,0
"4",3,0,1,1,1,0
"5",1,1,0,0,0,0
"6",3,0,0,1,1,1
"7",2,0,1,1,0,0
"8",4,1,0,1,1,1
"9",5,1,1,1,1,1
"10",3,0,1,1,1,0
"11",3,0,1,0,1,1
"12",1,0,0,0,0,1
"13",3,0,0,1,1,1
"14",5,1,1,1,1,1
"15",1,0,1,0,0,0
"16",1,0,0,0,1,0
"17",3,1,1,0,1,0
"18",3,1,0,1,0,1
"19",2,0,0,0,1,1
"20",2,1,0,0,1,0
"21",2,0,1,1,0,0
"22",3,1,1,1,0,0
"23",3,1,1,1,0,0
"24",3,1,1,0,0,1
"25",3,0,1,1,1,0
"26",2,1,0,0,0,1
"27",1,1,0,0,0,0
"28",3,1,0,1,1,0
"29",3,1,0,0,1,1
"30",2,0,0,1,0,1
"31",3,1,1,0,0,1
"32",3,1,1,0,0,1
"33",3,1,1,0,1,0
"34",0,0,0,0,0,0
"35",2,0,1,0,0,1
"36",2,0,0,1,1,0
"37",2,0,0,0,1,1
"38",4,1,1,1,1,0
"39",2,0,0,1,1,0
"40",3,0,0,1,1,1
"41",3,1,1,1,0,0
"42",2,0,0,0,1,1
"43",4,1,1,0,1,1
"44",1,0,0,1,0,0
"45",1,0,0,0,0,1
"46",4,0,1,1,1,1
"47",3,0,1,0,1,1
"48",4,0,1,1,1,1
"49",2,0,0,1,0,1
"50",4,1,1,1,0,1
"51",4,1,1,1,1,0
"52",3,1,1,1,0,0
"53",3,0,0,1,1,1
"54",2,1,0,1,0,0
"55",2,0,1,0,0,1
"56",4,1,1,1,1,0
"57",3,1,1,1,0,0
"58",3,1,0,1,1,0
"59",3,1,1,0,0,1
"60",3,1,0,1,0,1
"61",4,1,0,1,1,1
"62",2,1,1,0,0,0
"63",4,0,1,1,1,1
"64",1,1,0,0,0,0
"65",2,0,0,1,1,0
"66",4,1,1,0,1,1
"67",3,0,0,1,1,1
"68",2,0,1,0,1,0
"69",1,0,1,0,0,0
"70",4,0,1,1,1,1
"71",4,1,1,1,1,0
"72",3,0,0,1,1,1
"73",4,1,1,0,1,1
"74",2,1,0,1,0,0
"75",3,1,1,1,0,0
"76",3,0,1,1,0,1
"77",3,1,1,0,1,0
"78",4,1,0,1,1,1
"79",4,0,1,1,1,1
"80",0,0,0,0,0,0
"81",3,1,0,1,1,0
"82",0,0,0,0,0,0
"83",0,0,0,0,0,0
"84",3,1,1,0,0,1
"85",3,1,0,1,1,0
"86",4,1,1,0,1,1
"87",5,1,1,1,1,1
"88",3,1,1,1,0,0
"89",0,0,0,0,0,0
"90",2,0,0,1,0,1
"91",3,0,1,1,0,1
"92",3,1,1,0,1,0
"93",4,1,1,1,1,0
"94",0,0,0,0,0,0
"95",1,0,1,0,0,0
"96",4,1,0,1,1,1
"97",1,0,0,1,0,0
"98",3,1,1,0,1,0
"99",3,0,1,0,1,1
"100",4,1,0,1,1,1
