"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",3,1,1,0,1,0
"3",4,1,1,1,1,0
"4",3,0,0,1,1,1
"5",2,0,1,1,0,0
"6",3,0,1,1,0,1
"7",2,1,1,0,0,0
"8",2,0,0,0,1,1
"9",2,1,0,1,0,0
"10",2,0,1,0,1,0
"11",5,1,1,1,1,1
"12",1,0,0,0,0,1
"13",3,1,1,1,0,0
"14",0,0,0,0,0,0
"15",2,1,1,0,0,0
"16",2,0,0,1,0,1
"17",3,1,0,1,0,1
"18",3,0,0,1,1,1
"19",4,1,0,1,1,1
"20",3,0,1,1,0,1
"21",3,0,0,1,1,1
"22",3,1,1,0,0,1
"23",2,0,0,1,0,1
"24",2,0,0,1,1,0
"25",3,0,1,1,1,0
"26",3,1,1,0,1,0
"27",1,0,0,1,0,0
"28",3,0,1,0,1,1
"29",3,1,0,1,0,1
"30",2,0,0,1,0,1
"31",3,1,1,1,0,0
"32",4,1,1,0,1,1
"33",1,0,0,0,0,1
"34",2,0,1,0,1,0
"35",2,1,1,0,0,0
"36",3,1,1,1,0,0
"37",2,0,1,0,1,0
"38",1,0,0,0,0,1
"39",2,1,0,0,1,0
"40",2,1,0,1,0,0
"41",4,1,0,1,1,1
"42",2,0,1,1,0,0
"43",2,1,0,1,0,0
"44",4,1,0,1,1,1
"45",3,0,1,1,0,1
"46",2,0,1,0,0,1
"47",4,1,0,1,1,1
"48",2,0,0,0,1,1
"49",1,0,1,0,0,0
"50",3,1,1,1,0,0
"51",1,0,1,0,0,0
"52",3,0,0,1,1,1
"53",3,1,1,0,0,1
"54",2,1,0,0,1,0
"55",2,0,1,0,1,0
"56",2,0,0,1,0,1
"57",2,0,1,0,0,1
"58",2,0,0,1,1,0
"59",1,0,0,0,0,1
"60",3,0,1,1,0,1
"61",3,1,0,1,1,0
"62",2,1,1,0,0,0
"63",2,0,0,0,1,1
"64",1,0,0,0,0,1
"65",3,0,0,1,1,1
"66",3,0,1,1,0,1
"67",4,1,0,1,1,1
"68",4,1,1,0,1,1
"69",4,1,1,0,1,1
"70",1,0,0,0,0,1
"71",2,0,0,1,1,0
"72",3,1,1,0,0,1
"73",3,0,1,0,1,1
"74",2,0,0,0,1,1
"75",3,0,1,0,1,1
"76",2,0,1,0,1,0
"77",4,1,1,1,1,0
"78",2,1,0,1,0,0
"79",2,1,0,0,1,0
"80",2,0,0,0,1,1
"81",4,1,1,1,1,0
"82",3,1,1,0,0,1
"83",3,1,0,0,1,1
"84",3,1,0,1,0,1
"85",1,0,0,0,0,1
"86",1,0,0,1,0,0
"87",1,0,1,0,0,0
"88",3,1,0,1,0,1
"89",3,1,0,1,1,0
"90",3,1,1,1,0,0
"91",2,0,1,1,0,0
"92",2,0,0,0,1,1
"93",0,0,0,0,0,0
"94",1,0,0,0,1,0
"95",2,1,0,0,1,0
"96",4,1,1,1,0,1
"97",2,0,1,1,0,0
"98",2,1,0,1,0,0
"99",2,1,0,0,1,0
"100",1,0,0,0,1,0
