"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,0,1,1,1,0,1,0,1
"2",4,1,0,0,0,0,1,0,0,1,1
"3",6,0,1,1,0,1,0,0,1,1,1
"4",5,0,1,0,0,1,1,1,0,1,0
"5",5,1,1,0,0,1,1,1,0,0,0
"6",7,1,1,1,1,0,1,1,1,0,0
"7",6,1,0,0,1,1,1,0,1,0,1
"8",4,0,1,0,1,0,1,0,0,1,0
"9",5,1,0,0,0,1,1,0,0,1,1
"10",4,1,1,0,1,0,0,0,0,0,1
"11",4,0,1,1,0,0,0,1,1,0,0
"12",5,0,0,0,1,1,1,1,0,0,1
"13",7,1,1,0,1,1,1,1,1,0,0
"14",3,0,1,0,0,0,1,0,0,0,1
"15",6,1,0,1,0,1,0,1,1,0,1
"16",3,1,0,0,1,0,1,0,0,0,0
"17",4,0,0,1,0,0,1,1,0,1,0
"18",6,0,1,1,1,0,0,1,1,1,0
"19",9,1,1,1,1,1,1,1,0,1,1
"20",5,1,1,1,0,0,1,1,0,0,0
"21",5,0,1,1,0,0,1,0,1,1,0
"22",6,0,1,0,0,1,0,1,1,1,1
"23",5,0,1,1,1,0,0,0,0,1,1
"24",2,0,0,0,1,0,1,0,0,0,0
"25",4,1,0,1,0,1,0,1,0,0,0
"26",4,1,1,0,1,0,1,0,0,0,0
"27",6,1,1,1,1,0,0,0,0,1,1
"28",7,1,0,1,1,0,1,1,1,0,1
"29",2,0,0,0,1,0,1,0,0,0,0
"30",6,1,0,0,1,1,1,0,1,1,0
"31",6,1,0,0,0,1,0,1,1,1,1
"32",4,1,0,0,0,1,1,0,0,0,1
"33",3,0,1,0,0,0,0,0,1,0,1
"34",5,0,0,1,0,0,1,1,1,1,0
"35",4,0,1,0,1,0,0,1,0,1,0
"36",2,0,0,1,1,0,0,0,0,0,0
"37",7,0,1,0,0,1,1,1,1,1,1
"38",6,1,1,1,0,0,1,1,0,0,1
"39",9,1,1,1,1,1,1,0,1,1,1
"40",2,0,0,1,0,1,0,0,0,0,0
"41",5,1,1,0,0,1,1,1,0,0,0
"42",4,0,1,1,0,0,0,0,1,1,0
"43",2,0,0,0,0,0,0,0,0,1,1
"44",8,1,1,1,0,1,0,1,1,1,1
"45",7,1,0,0,1,1,1,1,0,1,1
"46",5,0,0,1,1,0,1,0,1,0,1
"47",6,1,1,1,0,1,1,0,1,0,0
"48",7,0,1,1,1,1,1,0,0,1,1
"49",3,1,0,0,0,0,0,1,0,0,1
"50",4,0,0,1,0,0,1,1,0,0,1
"51",4,1,0,1,0,0,0,0,1,1,0
"52",7,1,1,1,1,1,0,1,0,1,0
"53",4,0,0,1,1,1,0,0,0,0,1
"54",5,1,1,0,0,1,0,0,1,1,0
"55",2,0,0,1,0,1,0,0,0,0,0
"56",3,0,0,1,1,0,0,0,0,1,0
"57",3,0,0,0,0,0,0,1,1,1,0
"58",6,1,0,0,1,1,1,0,1,1,0
"59",4,1,0,0,0,1,1,0,0,1,0
"60",7,1,1,1,1,1,0,0,0,1,1
"61",4,1,1,0,0,1,0,1,0,0,0
"62",3,0,0,0,0,0,1,0,1,0,1
"63",6,0,0,1,1,1,1,1,0,0,1
"64",3,1,0,0,0,1,0,0,0,0,1
"65",4,0,0,0,1,0,1,1,1,0,0
"66",5,0,1,1,0,1,0,0,0,1,1
"67",6,1,0,0,1,1,0,1,0,1,1
"68",7,1,1,1,1,1,0,1,0,0,1
"69",5,0,0,1,1,0,1,0,0,1,1
"70",6,0,0,0,1,1,0,1,1,1,1
"71",5,1,1,0,0,1,0,1,0,1,0
"72",5,1,0,1,0,1,0,1,1,0,0
"73",5,0,0,1,0,1,0,1,0,1,1
"74",6,1,1,1,0,0,0,1,1,0,1
"75",4,0,1,0,0,1,1,0,1,0,0
"76",4,1,0,0,0,0,0,1,0,1,1
"77",5,0,1,1,1,1,0,1,0,0,0
"78",5,1,1,0,1,1,1,0,0,0,0
"79",7,1,1,1,1,1,0,0,0,1,1
"80",6,1,0,1,1,0,0,0,1,1,1
"81",3,0,0,0,0,1,0,0,1,1,0
"82",3,0,1,0,0,1,0,0,1,0,0
"83",5,1,1,0,0,1,1,1,0,0,0
"84",4,0,1,0,0,0,1,0,0,1,1
"85",4,0,1,0,0,1,0,1,1,0,0
"86",4,0,0,1,0,1,1,0,0,1,0
"87",6,0,1,1,1,1,0,1,0,1,0
"88",3,0,0,0,1,1,0,0,1,0,0
"89",8,1,1,1,1,1,1,0,0,1,1
"90",8,1,1,1,1,0,1,0,1,1,1
"91",6,1,1,1,1,0,0,0,1,0,1
"92",3,1,1,0,0,0,0,0,0,1,0
"93",4,1,1,0,0,1,0,0,0,0,1
"94",6,1,1,1,0,1,1,1,0,0,0
"95",5,1,0,0,1,1,0,0,1,1,0
"96",6,1,0,1,1,1,1,0,0,1,0
"97",5,1,0,0,0,1,0,1,0,1,1
"98",5,1,1,0,1,0,0,1,0,0,1
"99",7,1,0,1,1,1,0,1,1,1,0
"100",6,1,1,0,0,1,0,1,1,0,1
