"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,1,0,0,0,0,1,0,0,1
"2",4,1,1,1,1,0,0,0,0,0,0
"3",3,0,0,0,0,1,1,0,0,1,0
"4",5,0,1,0,1,0,1,0,1,0,1
"5",5,0,1,1,1,1,0,1,0,0,0
"6",3,0,0,0,0,0,1,0,1,1,0
"7",4,0,1,1,0,1,1,0,0,0,0
"8",5,0,1,1,1,1,0,1,0,0,0
"9",4,1,1,0,0,0,0,0,0,1,1
"10",3,0,1,1,0,0,0,1,0,0,0
"11",5,1,1,0,0,1,1,0,1,0,0
"12",5,0,1,0,0,1,1,1,0,0,1
"13",5,0,0,0,0,1,1,1,1,1,0
"14",6,1,1,0,1,1,0,1,1,0,0
"15",4,1,0,1,0,0,1,0,1,0,0
"16",6,1,1,1,0,1,0,0,1,1,0
"17",5,0,0,1,0,0,0,1,1,1,1
"18",4,1,0,0,1,1,0,0,1,0,0
"19",5,1,1,0,1,0,1,1,0,0,0
"20",3,0,1,0,0,0,1,0,0,0,1
"21",3,0,0,1,0,1,0,0,1,0,0
"22",5,1,1,1,0,0,0,0,1,0,1
"23",2,0,0,0,0,1,1,0,0,0,0
"24",4,0,0,1,0,0,1,1,1,0,0
"25",4,0,0,0,0,1,0,1,0,1,1
"26",8,1,0,1,1,0,1,1,1,1,1
"27",6,0,1,1,1,0,0,1,1,1,0
"28",8,1,0,1,1,1,1,1,1,1,0
"29",4,0,0,1,0,0,0,1,0,1,1
"30",4,1,1,0,1,0,0,1,0,0,0
"31",3,0,0,0,1,1,0,0,1,0,0
"32",4,0,0,1,0,0,1,1,0,1,0
"33",7,1,1,1,1,0,0,1,0,1,1
"34",4,0,1,0,1,1,0,0,0,1,0
"35",6,1,1,0,1,0,1,1,0,0,1
"36",7,1,1,1,1,1,1,1,0,0,0
"37",3,0,0,1,1,0,0,0,0,1,0
"38",2,0,0,0,1,0,0,1,0,0,0
"39",7,1,1,0,1,1,1,0,0,1,1
"40",7,1,1,0,1,1,0,0,1,1,1
"41",6,1,0,0,0,1,1,1,1,0,1
"42",4,0,1,0,0,1,0,1,0,0,1
"43",7,0,0,1,0,1,1,1,1,1,1
"44",5,0,0,1,1,1,0,0,0,1,1
"45",5,1,0,1,0,1,0,0,1,1,0
"46",4,0,1,1,0,0,0,1,0,0,1
"47",3,0,0,0,0,0,0,0,1,1,1
"48",4,0,0,0,0,1,1,1,1,0,0
"49",6,1,1,1,1,0,0,1,0,0,1
"50",4,0,0,0,1,1,0,0,0,1,1
"51",7,0,1,1,1,1,1,1,0,0,1
"52",4,0,1,0,1,0,0,0,0,1,1
"53",4,0,1,0,0,1,1,0,0,0,1
"54",5,0,0,1,0,0,1,1,1,0,1
"55",4,0,0,1,1,0,0,0,1,0,1
"56",6,0,1,0,0,1,0,1,1,1,1
"57",5,1,0,0,0,1,0,1,0,1,1
"58",3,0,0,0,1,0,1,0,0,1,0
"59",2,0,0,0,0,0,1,1,0,0,0
"60",4,1,0,0,1,0,1,0,0,1,0
"61",7,1,1,1,1,0,0,1,0,1,1
"62",4,0,0,0,0,1,0,0,1,1,1
"63",6,1,0,1,1,0,1,1,0,0,1
"64",5,0,1,1,0,0,1,0,0,1,1
"65",2,0,0,1,0,0,0,0,1,0,0
"66",7,1,0,1,0,1,0,1,1,1,1
"67",4,1,0,0,1,0,0,0,1,1,0
"68",6,1,1,0,0,0,1,1,0,1,1
"69",8,1,1,0,0,1,1,1,1,1,1
"70",5,0,1,1,1,1,0,0,0,0,1
"71",6,1,1,0,1,1,0,1,1,0,0
"72",5,1,0,0,1,1,0,0,0,1,1
"73",4,0,1,0,0,1,0,1,0,1,0
"74",5,0,0,1,1,1,1,0,0,1,0
"75",3,0,0,0,0,0,1,1,1,0,0
"76",5,1,0,1,1,0,0,0,1,1,0
"77",7,1,0,1,0,1,1,1,1,1,0
"78",4,0,1,0,1,0,0,0,1,0,1
"79",5,1,0,0,1,0,1,1,0,0,1
"80",4,1,0,0,0,1,0,0,0,1,1
"81",4,0,1,1,1,1,0,0,0,0,0
"82",7,1,0,0,1,1,1,1,1,1,0
"83",2,0,0,0,0,0,1,0,0,1,0
"84",5,1,0,0,1,1,0,1,1,0,0
"85",4,1,1,0,0,0,0,0,0,1,1
"86",6,1,1,0,1,0,0,0,1,1,1
"87",6,1,1,1,0,0,1,0,0,1,1
"88",5,1,0,1,1,0,1,0,0,0,1
"89",7,1,0,0,1,1,1,1,1,0,1
"90",8,1,1,1,1,0,1,0,1,1,1
"91",5,0,0,1,1,0,1,0,1,1,0
"92",8,1,1,1,1,1,1,1,1,0,0
"93",5,1,0,1,1,1,0,0,0,0,1
"94",6,1,0,1,0,1,0,1,1,1,0
"95",7,1,0,1,1,1,1,0,1,1,0
"96",3,0,0,0,1,1,0,0,0,1,0
"97",7,1,1,1,1,1,1,0,1,0,0
"98",3,0,0,0,0,0,0,1,1,1,0
"99",3,1,0,1,0,0,0,1,0,0,0
"100",7,1,1,1,1,1,1,0,0,1,0
