"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1
"2",10,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1
"3",10,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4",9,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"5",7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
"6",11,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0
"7",13,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0
"8",12,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0
"9",7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
"10",8,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1
"11",9,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
"12",13,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"13",10,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0
"14",8,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
"15",10,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
"16",7,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
"17",12,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1
"18",9,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1
"19",11,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
"20",8,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1
"21",14,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"22",9,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0
"23",10,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0
"24",7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
"25",10,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
"26",10,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1
"27",14,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
"28",6,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"29",13,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
"30",12,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"31",13,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
"32",11,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"33",9,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1
"34",15,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
"35",6,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"36",11,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0
"37",12,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
"38",11,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0
"39",13,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0
"40",13,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1
"41",11,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
"42",11,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1
"43",6,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
"44",10,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
"45",11,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0
"46",10,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1
"47",12,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1
"48",11,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0
"49",11,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"50",9,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"51",10,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
"52",14,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1
"53",8,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
"54",10,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
"55",10,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"56",13,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"57",13,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"58",11,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0
"59",11,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
"60",13,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
"61",4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"62",11,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
"63",8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
"64",14,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1
"65",14,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
"66",11,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1
"67",10,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
"68",13,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
"69",6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
"70",7,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
"71",11,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
"72",7,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
"73",10,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
"74",12,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
"75",10,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
