"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,0,0,0,1,1,0,1,0,0
"2",3,0,0,0,1,0,0,1,0,1,0
"3",6,0,0,1,0,0,1,1,1,1,1
"4",6,1,0,0,1,0,0,1,1,1,1
"5",7,1,1,1,1,0,0,1,1,1,0
"6",5,1,1,0,1,0,1,1,0,0,0
"7",4,0,1,1,0,0,0,0,1,1,0
"8",6,1,0,1,1,0,1,1,0,1,0
"9",4,1,1,0,1,0,0,0,1,0,0
"10",2,1,0,1,0,0,0,0,0,0,0
"11",7,1,0,0,1,1,0,1,1,1,1
"12",6,1,0,0,0,1,1,1,0,1,1
"13",4,0,1,0,0,0,1,1,0,1,0
"14",7,1,1,1,1,1,1,0,0,1,0
"15",7,1,0,1,0,1,0,1,1,1,1
"16",3,1,0,0,0,0,0,0,1,1,0
"17",5,0,0,1,1,1,0,0,1,0,1
"18",6,0,0,1,1,0,1,1,0,1,1
"19",6,0,1,1,0,0,1,1,1,0,1
"20",3,1,1,0,0,0,0,0,0,0,1
"21",4,0,1,0,0,0,1,1,0,1,0
"22",3,0,0,0,1,0,0,0,1,0,1
"23",4,0,1,0,0,1,0,1,0,0,1
"24",7,1,0,0,0,1,1,1,1,1,1
"25",5,0,1,1,0,1,0,0,1,0,1
"26",5,0,1,0,0,1,1,1,0,1,0
"27",4,0,0,1,1,1,0,0,0,1,0
"28",5,0,1,1,0,0,1,0,1,1,0
"29",4,0,1,0,0,1,1,0,1,0,0
"30",4,0,0,1,0,0,0,1,0,1,1
"31",4,0,1,0,1,1,0,0,0,0,1
"32",3,0,0,1,0,1,0,0,0,1,0
"33",4,1,1,0,1,0,0,1,0,0,0
"34",2,0,1,0,0,0,1,0,0,0,0
"35",5,0,0,1,1,0,1,0,0,1,1
"36",3,0,0,0,1,1,0,1,0,0,0
"37",8,1,1,1,1,1,0,1,1,1,0
"38",5,1,1,1,1,0,0,0,1,0,0
"39",4,0,0,0,1,1,0,1,0,1,0
"40",7,1,1,1,0,1,1,0,0,1,1
"41",8,1,0,0,1,1,1,1,1,1,1
"42",3,0,1,0,0,0,0,0,1,1,0
"43",2,0,0,0,0,0,0,0,1,0,1
"44",5,1,0,1,0,0,0,0,1,1,1
"45",5,0,1,0,1,0,1,1,0,0,1
"46",4,1,0,0,1,1,1,0,0,0,0
"47",6,1,0,0,1,1,1,1,0,0,1
"48",4,0,0,1,1,0,0,1,1,0,0
"49",2,0,1,0,0,0,0,1,0,0,0
"50",5,1,0,1,0,1,0,0,0,1,1
"51",6,1,1,1,0,0,1,1,0,0,1
"52",6,0,1,1,0,0,0,1,1,1,1
"53",6,0,1,0,1,1,1,0,1,0,1
"54",6,0,1,0,1,0,0,1,1,1,1
"55",6,1,1,1,1,0,1,0,0,0,1
"56",6,0,1,1,1,0,1,0,1,0,1
"57",2,0,0,0,0,0,0,1,0,1,0
"58",6,0,1,1,0,1,0,0,1,1,1
"59",6,1,1,0,1,1,0,1,1,0,0
"60",5,1,1,1,0,1,0,0,1,0,0
"61",6,1,0,0,1,1,1,0,1,0,1
"62",4,0,1,0,0,0,1,1,1,0,0
"63",3,1,1,1,0,0,0,0,0,0,0
"64",2,0,1,0,1,0,0,0,0,0,0
"65",5,1,1,1,1,1,0,0,0,0,0
"66",6,0,1,0,1,0,1,1,1,1,0
"67",6,1,1,1,0,1,1,1,0,0,0
"68",3,0,0,1,0,0,0,1,0,0,1
"69",6,1,1,0,0,1,1,1,0,0,1
"70",4,1,0,1,0,0,0,0,1,1,0
"71",4,0,0,0,0,1,1,0,1,1,0
"72",2,0,1,0,0,0,0,0,0,0,1
"73",4,0,0,1,1,0,0,1,0,1,0
"74",6,1,1,0,0,1,0,1,1,0,1
"75",3,0,0,0,0,1,0,1,0,0,1
"76",3,0,1,0,0,0,0,1,0,0,1
"77",3,0,0,0,1,0,0,1,0,1,0
"78",6,1,0,0,1,1,1,1,1,0,0
"79",6,1,1,1,0,1,0,1,1,0,0
"80",5,1,1,1,0,1,0,0,0,1,0
"81",7,1,1,1,1,0,0,1,1,0,1
"82",5,1,0,1,0,1,1,0,0,1,0
"83",5,0,1,0,0,1,0,1,1,1,0
"84",7,1,0,1,1,1,1,0,1,0,1
"85",6,0,0,1,0,1,1,1,0,1,1
"86",8,1,1,1,0,1,1,0,1,1,1
"87",4,0,0,0,0,1,1,0,1,0,1
"88",4,0,1,1,1,0,0,0,1,0,0
"89",4,0,0,1,0,1,0,0,1,1,0
"90",3,1,0,0,0,1,0,0,0,0,1
"91",8,1,1,0,1,1,1,1,1,1,0
"92",7,1,1,1,1,1,0,1,1,0,0
"93",3,1,0,1,0,0,0,0,0,1,0
"94",5,0,0,1,1,0,0,1,0,1,1
"95",8,1,0,1,0,1,1,1,1,1,1
"96",4,1,1,0,0,0,0,0,1,1,0
"97",5,1,0,0,0,1,0,1,1,1,0
"98",5,1,1,0,0,0,0,1,0,1,1
"99",4,0,1,1,0,0,1,0,0,0,1
"100",3,1,0,0,0,1,0,0,0,1,0
