"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"2",11,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1
"3",9,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0
"4",6,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"5",9,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
"6",8,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
"7",6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"8",11,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
"9",11,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
"10",12,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"11",11,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
"12",15,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1
"13",10,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0
"14",10,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
"15",11,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1
"16",12,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
"17",8,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"18",11,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1
"19",14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
"20",9,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
"21",15,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
