"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,1,1,0,0,1,0,0,1
"2",7,1,1,0,1,1,1,0,1,0,1
"3",5,0,0,1,0,1,1,0,1,1,0
"4",7,1,1,0,1,0,1,1,1,0,1
"5",4,1,0,0,1,0,0,1,0,0,1
"6",6,1,0,1,0,1,0,0,1,1,1
"7",5,1,0,0,1,1,1,0,0,0,1
"8",7,0,0,1,1,1,1,0,1,1,1
"9",5,1,1,1,0,0,0,1,0,0,1
"10",8,1,0,1,1,1,1,1,1,1,0
"11",6,0,1,1,1,0,1,0,1,0,1
"12",6,1,1,0,1,0,1,0,0,1,1
"13",6,1,0,1,0,0,1,1,1,1,0
"14",5,1,1,1,0,1,0,1,0,0,0
"15",6,1,0,1,0,1,0,1,1,0,1
"16",5,0,1,0,1,0,0,1,0,1,1
"17",6,1,1,0,0,1,1,1,0,0,1
"18",7,1,1,0,1,1,0,0,1,1,1
"19",7,0,1,1,1,1,0,0,1,1,1
"20",6,1,1,1,0,0,1,1,0,1,0
"21",3,1,0,1,0,0,1,0,0,0,0
"22",6,0,1,0,0,1,1,0,1,1,1
"23",6,0,0,0,1,1,0,1,1,1,1
"24",4,1,0,1,0,0,1,1,0,0,0
"25",5,1,1,1,0,0,0,0,1,1,0
"26",7,0,1,0,0,1,1,1,1,1,1
"27",6,0,1,1,0,1,1,1,1,0,0
"28",4,0,1,0,0,0,0,1,1,0,1
"29",7,1,1,0,0,1,1,1,0,1,1
"30",1,0,0,0,0,0,1,0,0,0,0
"31",6,0,1,1,1,0,0,1,1,0,1
"32",4,1,1,0,1,0,0,0,1,0,0
"33",5,1,0,0,1,0,1,0,1,1,0
"34",7,0,1,1,0,1,1,1,0,1,1
"35",4,0,0,1,0,1,0,1,0,1,0
"36",6,0,0,0,1,0,1,1,1,1,1
"37",5,1,0,0,0,1,0,1,1,0,1
"38",7,1,1,1,1,0,1,0,1,0,1
"39",4,1,1,0,0,1,0,0,1,0,0
"40",4,1,0,0,0,0,1,0,1,1,0
"41",6,0,0,1,0,1,1,1,1,1,0
"42",6,1,1,1,0,1,1,1,0,0,0
"43",7,1,1,1,1,1,1,0,0,0,1
"44",6,1,1,0,1,1,0,1,1,0,0
"45",5,1,0,0,1,1,1,0,0,1,0
"46",6,1,1,1,0,1,1,0,0,1,0
"47",4,0,0,1,1,1,0,0,1,0,0
"48",4,1,1,0,0,0,1,0,0,1,0
"49",6,0,0,0,1,0,1,1,1,1,1
"50",6,1,0,0,1,1,1,1,0,0,1
"51",5,1,0,1,1,0,1,1,0,0,0
"52",7,1,1,1,1,0,1,1,0,1,0
"53",6,1,0,1,0,1,0,0,1,1,1
"54",7,1,1,1,1,0,1,1,1,0,0
"55",6,0,1,1,1,0,1,1,0,0,1
"56",4,0,0,0,0,0,1,0,1,1,1
"57",4,0,0,1,1,0,1,1,0,0,0
"58",4,0,0,1,0,0,1,0,0,1,1
"59",3,0,0,0,0,1,0,1,0,1,0
"60",5,1,0,0,1,0,1,0,1,1,0
"61",5,0,0,1,1,0,1,0,1,1,0
"62",5,1,1,0,1,0,1,0,0,1,0
"63",4,1,1,1,1,0,0,0,0,0,0
"64",6,0,1,0,1,1,1,0,0,1,1
"65",4,0,1,0,0,1,1,1,0,0,0
"66",3,0,0,0,0,0,0,0,1,1,1
"67",3,1,0,0,0,1,0,0,1,0,0
"68",6,0,1,0,0,1,1,0,1,1,1
"69",3,0,0,0,0,1,1,0,0,1,0
"70",5,0,1,1,0,1,0,1,1,0,0
"71",5,1,0,0,1,0,0,1,0,1,1
"72",3,0,0,1,0,1,0,0,1,0,0
"73",8,1,1,1,1,1,1,0,0,1,1
"74",7,1,0,1,0,0,1,1,1,1,1
"75",8,1,1,1,1,1,0,1,1,1,0
"76",5,0,0,1,0,0,1,1,1,0,1
"77",6,1,0,0,1,1,0,0,1,1,1
"78",3,1,0,0,0,1,0,0,0,1,0
"79",5,0,1,0,0,1,1,1,1,0,0
"80",6,0,0,1,0,1,1,0,1,1,1
"81",6,0,1,1,0,1,1,0,1,1,0
"82",4,1,1,1,0,0,0,0,0,0,1
"83",2,1,0,1,0,0,0,0,0,0,0
"84",8,1,0,1,1,1,1,0,1,1,1
"85",4,0,0,1,1,1,0,0,0,1,0
"86",5,1,1,0,1,0,0,1,1,0,0
"87",8,1,0,1,1,1,1,1,1,1,0
"88",6,0,1,0,1,1,1,1,0,0,1
"89",5,0,1,0,0,1,1,1,0,1,0
"90",6,0,0,1,0,1,0,1,1,1,1
"91",5,1,0,0,0,1,0,1,1,0,1
"92",6,1,1,0,1,0,1,0,1,0,1
"93",6,1,1,0,1,0,1,1,0,1,0
"94",4,1,0,1,0,0,1,0,0,1,0
"95",6,1,1,1,0,1,0,0,0,1,1
"96",9,1,1,1,1,1,1,1,0,1,1
"97",5,1,0,0,1,0,0,1,1,1,0
"98",6,0,1,0,1,0,1,1,1,1,0
"99",4,1,1,1,0,0,1,0,0,0,0
"100",4,0,1,1,0,0,0,0,0,1,1
