"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,1,0,0,0,0
"2",1,1,0,0,0,0
"3",2,0,1,1,0,0
"4",2,1,0,1,0,0
"5",2,1,0,0,0,1
"6",2,0,1,1,0,0
"7",3,0,1,1,0,1
"8",1,1,0,0,0,0
"9",2,0,0,0,1,1
"10",2,1,1,0,0,0
"11",0,0,0,0,0,0
"12",3,0,0,1,1,1
"13",3,1,0,1,0,1
"14",4,0,1,1,1,1
"15",1,0,0,0,0,1
"16",1,0,0,1,0,0
"17",2,0,1,0,0,1
"18",3,1,1,1,0,0
"19",4,1,1,1,1,0
"20",3,1,0,0,1,1
"21",2,1,0,0,0,1
"22",2,0,0,0,1,1
"23",1,0,1,0,0,0
"24",5,1,1,1,1,1
"25",4,1,1,1,0,1
"26",2,1,0,1,0,0
"27",0,0,0,0,0,0
"28",5,1,1,1,1,1
"29",2,0,1,0,0,1
"30",2,0,1,1,0,0
"31",3,1,0,1,0,1
"32",1,1,0,0,0,0
"33",4,1,1,1,1,0
"34",2,0,0,1,1,0
"35",1,0,1,0,0,0
"36",1,0,1,0,0,0
"37",3,0,0,1,1,1
"38",3,0,0,1,1,1
"39",4,1,1,1,1,0
"40",3,1,1,0,0,1
"41",3,1,0,1,1,0
"42",4,0,1,1,1,1
"43",2,1,0,0,1,0
"44",3,1,0,1,1,0
"45",1,0,0,1,0,0
"46",3,0,1,0,1,1
"47",2,0,1,0,0,1
"48",5,1,1,1,1,1
"49",4,1,1,1,0,1
"50",1,0,0,1,0,0
"51",3,1,0,1,0,1
"52",3,0,1,0,1,1
"53",3,1,0,0,1,1
"54",1,1,0,0,0,0
"55",2,0,1,0,0,1
"56",2,1,0,0,0,1
"57",2,0,1,1,0,0
"58",3,1,1,1,0,0
"59",2,0,0,1,0,1
"60",4,1,1,0,1,1
"61",0,0,0,0,0,0
"62",2,1,0,0,1,0
"63",0,0,0,0,0,0
"64",1,0,0,0,0,1
"65",2,0,0,1,1,0
"66",3,1,1,0,0,1
"67",2,1,1,0,0,0
"68",4,1,1,0,1,1
"69",3,0,0,1,1,1
"70",2,0,1,0,0,1
"71",2,0,1,0,1,0
"72",3,0,1,1,0,1
"73",4,1,1,0,1,1
"74",3,0,1,1,1,0
"75",4,1,1,0,1,1
"76",3,0,1,0,1,1
"77",3,0,1,1,1,0
"78",4,1,1,1,1,0
"79",3,1,0,1,1,0
"80",5,1,1,1,1,1
"81",2,1,1,0,0,0
"82",4,0,1,1,1,1
"83",4,1,1,1,1,0
"84",1,0,0,0,1,0
"85",2,1,1,0,0,0
"86",2,1,0,1,0,0
"87",3,0,1,1,1,0
"88",2,1,0,0,1,0
"89",2,1,0,0,1,0
"90",2,0,1,0,1,0
"91",4,0,1,1,1,1
"92",3,1,0,1,0,1
"93",4,1,1,0,1,1
"94",2,0,1,0,1,0
"95",1,1,0,0,0,0
"96",3,1,0,1,0,1
"97",4,1,1,1,1,0
"98",1,1,0,0,0,0
"99",2,1,1,0,0,0
"100",1,0,0,0,1,0
