"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,0,1,1,1,1,0,0,1,0
"2",4,0,1,0,1,0,1,1,0,0,0
"3",2,0,0,1,0,0,1,0,0,0,0
"4",6,1,1,0,0,1,1,1,0,1,0
"5",5,1,1,1,1,0,0,0,0,1,0
"6",6,1,1,1,1,0,1,0,1,0,0
"7",3,0,1,0,1,0,0,0,1,0,0
"8",9,0,1,1,1,1,1,1,1,1,1
"9",7,1,1,1,1,0,0,1,0,1,1
"10",8,1,0,1,0,1,1,1,1,1,1
"11",3,0,1,0,1,0,1,0,0,0,0
"12",7,1,1,1,1,0,1,0,1,0,1
"13",9,0,1,1,1,1,1,1,1,1,1
"14",7,1,0,1,0,1,1,1,1,0,1
"15",7,1,0,0,1,1,1,1,1,1,0
"16",2,0,1,1,0,0,0,0,0,0,0
"17",4,0,0,1,0,1,0,1,0,1,0
"18",3,1,0,0,1,0,1,0,0,0,0
"19",6,1,0,1,1,1,0,1,0,0,1
"20",6,0,0,1,1,0,1,1,0,1,1
"21",7,1,1,1,0,1,1,1,1,0,0
"22",3,0,1,1,1,0,0,0,0,0,0
"23",3,0,1,0,0,0,1,0,0,0,1
"24",4,0,1,0,0,1,1,0,0,0,1
"25",3,1,0,0,0,0,0,0,1,1,0
"26",5,0,0,0,0,1,1,0,1,1,1
"27",7,1,1,1,0,1,1,1,0,0,1
"28",4,0,0,1,0,1,0,1,0,0,1
"29",5,0,0,1,1,1,0,0,1,0,1
"30",8,1,1,1,0,1,0,1,1,1,1
"31",6,1,1,0,1,1,1,0,1,0,0
"32",5,0,1,1,0,0,1,0,0,1,1
"33",6,0,1,1,1,0,1,1,0,1,0
"34",5,0,0,1,0,0,1,1,1,0,1
"35",5,0,0,1,0,1,1,1,0,0,1
"36",4,0,0,1,0,1,0,0,1,0,1
"37",5,0,0,1,0,1,1,0,1,1,0
"38",7,0,0,1,1,1,1,1,1,1,0
"39",4,0,0,0,0,1,0,1,1,0,1
"40",2,0,0,0,0,1,0,1,0,0,0
"41",5,1,1,0,1,0,1,0,0,1,0
"42",5,0,1,1,0,0,0,1,0,1,1
"43",5,0,0,1,1,0,0,0,1,1,1
"44",6,0,1,1,1,1,0,0,1,1,0
"45",4,0,0,0,0,0,1,1,0,1,1
"46",6,0,1,0,0,1,1,1,1,0,1
"47",3,0,0,0,0,0,1,0,0,1,1
"48",5,1,0,0,0,1,0,1,0,1,1
"49",6,0,0,1,1,1,0,1,1,0,1
"50",6,1,0,1,1,0,1,0,1,1,0
"51",4,1,0,0,1,0,0,0,1,1,0
"52",5,1,0,0,0,1,1,0,1,1,0
"53",6,0,0,0,0,1,1,1,1,1,1
"54",4,0,0,0,1,1,1,1,0,0,0
"55",5,1,0,0,1,0,1,0,1,1,0
"56",6,1,1,0,1,1,0,0,0,1,1
"57",4,1,0,1,0,0,1,0,0,1,0
"58",3,0,0,1,0,1,0,0,0,1,0
"59",3,0,0,0,1,0,0,0,0,1,1
"60",4,0,0,1,0,0,1,1,1,0,0
"61",3,0,0,1,0,0,0,0,1,0,1
"62",4,0,1,0,1,0,1,0,0,0,1
"63",4,0,1,1,0,0,0,1,1,0,0
"64",6,1,0,1,0,0,1,1,1,0,1
"65",5,1,0,0,0,1,1,0,0,1,1
"66",5,0,1,1,1,1,0,0,0,0,1
"67",6,1,1,1,0,1,1,0,1,0,0
"68",4,1,1,0,1,0,1,0,0,0,0
"69",3,0,1,0,0,1,0,0,0,0,1
"70",6,1,0,1,1,1,1,1,0,0,0
"71",6,1,0,1,1,0,1,0,1,1,0
"72",4,1,1,0,0,0,0,1,0,0,1
"73",4,1,1,0,0,1,1,0,0,0,0
"74",4,0,1,0,0,1,0,1,1,0,0
"75",6,0,1,1,0,0,1,0,1,1,1
"76",7,1,1,0,1,1,1,1,1,0,0
"77",3,0,0,1,0,1,0,0,0,1,0
"78",7,1,1,1,0,1,1,1,0,1,0
"79",4,1,1,0,0,1,0,0,0,1,0
"80",5,0,1,1,0,0,0,1,1,1,0
"81",4,0,1,1,0,0,1,0,0,0,1
"82",5,1,1,0,0,0,1,0,1,1,0
"83",6,1,1,1,0,1,1,1,0,0,0
"84",5,1,1,0,1,0,1,0,1,0,0
"85",4,0,1,0,1,1,0,0,0,0,1
"86",3,0,0,0,1,0,1,0,0,1,0
"87",8,1,0,1,1,1,0,1,1,1,1
"88",4,1,0,0,1,0,1,0,0,1,0
"89",2,0,0,0,0,0,0,0,1,0,1
"90",3,1,1,0,0,0,1,0,0,0,0
"91",3,0,0,0,0,0,1,0,1,1,0
"92",2,0,0,0,0,0,0,0,1,0,1
"93",6,0,1,0,0,1,1,1,0,1,1
"94",4,0,0,1,0,1,0,0,0,1,1
"95",5,1,0,0,1,1,0,0,1,0,1
"96",5,0,1,0,1,0,0,1,1,1,0
"97",7,1,1,0,1,0,1,1,1,0,1
"98",5,0,1,1,1,1,0,0,1,0,0
"99",6,1,1,1,0,1,0,1,0,1,0
"100",5,1,0,1,0,0,1,1,0,1,0
