"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,0,1
"2",3,1,0,0,1,1
"3",3,1,1,0,1,0
"4",3,1,1,0,0,1
"5",4,1,1,1,1,0
"6",1,0,1,0,0,0
"7",4,1,1,1,0,1
"8",4,0,1,1,1,1
"9",2,1,1,0,0,0
"10",5,1,1,1,1,1
"11",3,1,1,1,0,0
"12",2,0,0,1,1,0
"13",1,0,0,0,1,0
"14",2,1,1,0,0,0
"15",5,1,1,1,1,1
"16",1,0,0,0,1,0
"17",2,0,0,0,1,1
"18",3,0,1,1,0,1
"19",1,1,0,0,0,0
"20",2,0,1,0,1,0
"21",4,1,0,1,1,1
"22",4,0,1,1,1,1
"23",2,0,1,1,0,0
"24",4,1,1,0,1,1
"25",1,0,0,1,0,0
"26",1,0,1,0,0,0
"27",2,1,0,0,1,0
"28",5,1,1,1,1,1
"29",1,0,1,0,0,0
"30",0,0,0,0,0,0
"31",2,1,0,1,0,0
"32",1,0,0,0,1,0
"33",1,0,0,0,1,0
"34",3,0,1,1,0,1
"35",3,1,1,0,0,1
"36",2,0,1,1,0,0
"37",2,0,1,0,1,0
"38",4,1,1,1,1,0
"39",4,1,0,1,1,1
"40",1,0,0,0,0,1
"41",2,0,1,0,0,1
"42",1,0,0,1,0,0
"43",3,0,1,0,1,1
"44",4,0,1,1,1,1
"45",2,0,1,1,0,0
"46",0,0,0,0,0,0
"47",4,1,1,1,0,1
"48",4,1,1,1,0,1
"49",2,1,0,1,0,0
"50",4,1,1,1,0,1
"51",2,0,0,1,1,0
"52",4,1,1,1,0,1
"53",0,0,0,0,0,0
"54",2,1,0,0,1,0
"55",4,0,1,1,1,1
"56",2,0,0,1,1,0
"57",4,1,1,0,1,1
"58",2,0,1,0,1,0
"59",3,1,0,1,1,0
"60",2,0,0,1,1,0
"61",2,0,0,1,1,0
"62",2,0,0,0,1,1
"63",3,1,0,0,1,1
"64",3,0,1,1,1,0
"65",3,1,1,0,0,1
"66",2,0,1,0,1,0
"67",2,1,0,1,0,0
"68",3,1,0,0,1,1
"69",3,1,1,0,0,1
"70",3,0,1,1,0,1
"71",2,1,1,0,0,0
"72",1,1,0,0,0,0
"73",2,0,0,1,1,0
"74",3,1,0,0,1,1
"75",1,0,0,0,1,0
"76",3,1,0,0,1,1
"77",3,1,0,1,0,1
"78",3,1,1,0,1,0
"79",2,0,0,0,1,1
"80",2,1,0,0,1,0
"81",3,0,0,1,1,1
"82",2,0,1,0,0,1
"83",2,1,1,0,0,0
"84",3,0,0,1,1,1
"85",3,1,1,0,1,0
"86",5,1,1,1,1,1
"87",3,1,1,0,0,1
"88",2,1,0,0,1,0
"89",1,0,0,0,0,1
"90",4,1,0,1,1,1
"91",4,1,1,1,0,1
"92",2,1,0,0,1,0
"93",3,1,0,1,1,0
"94",3,1,0,1,0,1
"95",4,0,1,1,1,1
"96",4,1,1,0,1,1
"97",2,1,1,0,0,0
"98",3,0,1,0,1,1
"99",1,0,0,0,0,1
"100",3,1,1,1,0,0
