"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,1,1,0,0,0,1,0,0,0,0
"2",6,1,0,1,1,0,0,0,1,1,1
"3",3,0,0,1,1,0,1,0,0,0,0
"4",3,0,0,0,1,0,0,0,0,1,1
"5",7,1,1,1,0,1,1,1,1,0,0
"6",8,1,1,0,1,1,0,1,1,1,1
"7",6,0,0,1,1,1,1,1,1,0,0
"8",7,1,1,1,1,1,0,1,0,1,0
"9",6,1,1,1,1,0,1,0,0,0,1
"10",6,1,1,0,0,1,0,0,1,1,1
"11",4,1,1,1,1,0,0,0,0,0,0
"12",5,0,1,1,0,1,1,0,1,0,0
"13",5,1,1,0,0,1,1,0,0,0,1
"14",7,1,1,1,0,1,1,1,0,1,0
"15",5,1,1,1,0,1,0,1,0,0,0
"16",3,0,0,1,0,0,0,0,0,1,1
"17",6,1,0,1,1,0,1,0,0,1,1
"18",7,1,1,0,1,0,0,1,1,1,1
"19",6,1,1,1,1,0,1,0,1,0,0
"20",5,0,1,1,0,1,1,1,0,0,0
"21",4,0,1,1,0,0,0,0,1,1,0
"22",5,0,1,1,0,0,0,1,1,0,1
"23",4,0,0,1,1,0,0,0,0,1,1
"24",6,0,1,1,0,1,1,1,0,1,0
"25",6,1,1,0,1,1,0,1,0,0,1
"26",4,1,1,0,0,0,0,1,0,0,1
"27",5,1,0,0,1,1,0,0,1,0,1
"28",4,0,0,0,0,1,1,0,1,0,1
"29",6,1,0,1,1,1,0,0,0,1,1
"30",7,1,1,1,1,0,1,0,1,0,1
"31",3,0,0,0,1,0,1,0,1,0,0
"32",6,1,1,0,0,1,1,1,1,0,0
"33",3,0,0,0,1,0,0,1,1,0,0
"34",5,1,1,0,0,1,1,1,0,0,0
"35",7,1,0,1,1,0,1,1,0,1,1
"36",0,0,0,0,0,0,0,0,0,0,0
"37",6,1,1,1,1,0,0,1,0,1,0
"38",4,0,0,0,0,0,1,1,0,1,1
"39",3,0,0,1,0,0,1,1,0,0,0
"40",6,1,0,0,1,0,0,1,1,1,1
"41",6,1,0,1,1,1,1,0,0,0,1
"42",6,0,1,1,1,0,1,1,0,0,1
"43",3,0,0,1,1,0,0,0,0,0,1
"44",8,1,1,1,1,1,1,0,1,0,1
"45",3,1,0,1,0,0,0,0,0,1,0
"46",6,1,0,1,1,0,1,0,0,1,1
"47",3,0,1,0,0,0,0,1,1,0,0
"48",5,0,1,0,1,1,1,0,0,1,0
"49",2,0,0,0,0,0,1,1,0,0,0
"50",3,1,0,0,0,0,0,0,0,1,1
"51",3,0,0,1,1,0,0,0,0,1,0
"52",5,1,1,1,0,0,0,1,0,1,0
"53",4,0,0,1,0,0,1,1,0,0,1
"54",5,1,0,0,1,1,1,0,1,0,0
"55",7,1,0,1,1,1,1,1,1,0,0
"56",6,1,0,0,1,0,1,1,0,1,1
"57",5,1,1,0,1,0,0,1,1,0,0
"58",4,1,0,1,0,1,0,0,0,0,1
"59",6,1,1,0,1,1,0,1,0,0,1
"60",4,1,0,0,1,0,1,0,1,0,0
"61",2,0,0,0,1,0,1,0,0,0,0
"62",6,1,1,1,0,1,1,0,0,1,0
"63",3,0,0,1,0,0,0,1,0,0,1
"64",6,0,0,1,1,0,1,1,0,1,1
"65",3,0,0,1,0,0,0,1,0,0,1
"66",5,1,1,0,0,1,0,1,0,0,1
"67",5,0,1,1,1,1,0,1,0,0,0
"68",6,0,1,0,0,1,1,1,0,1,1
"69",5,0,1,0,1,1,0,1,1,0,0
"70",4,0,0,1,0,0,1,1,0,1,0
"71",4,1,0,1,0,1,1,0,0,0,0
"72",5,0,1,1,0,1,0,1,0,1,0
"73",3,1,0,0,0,0,0,1,1,0,0
"74",8,1,1,0,1,1,1,1,1,0,1
"75",4,0,0,0,0,1,0,1,1,0,1
"76",8,1,1,1,1,1,0,1,1,1,0
"77",5,0,1,0,1,1,1,0,0,1,0
"78",6,0,1,1,1,1,0,0,1,1,0
"79",5,0,0,1,0,1,1,1,0,1,0
"80",5,0,0,1,1,1,1,0,1,0,0
"81",5,0,1,1,1,1,0,0,1,0,0
"82",7,0,1,1,0,1,1,1,1,0,1
"83",4,1,0,1,0,0,1,0,1,0,0
"84",4,1,0,1,0,1,0,1,0,0,0
"85",7,1,1,0,1,1,0,1,1,1,0
"86",5,1,1,0,1,0,0,1,1,0,0
"87",5,1,1,0,1,0,1,0,0,1,0
"88",4,0,0,0,0,0,0,1,1,1,1
"89",3,0,0,0,0,0,0,1,0,1,1
"90",6,1,0,1,1,0,1,0,1,1,0
"91",7,1,1,1,0,0,1,1,1,1,0
"92",5,1,0,0,0,1,0,1,1,0,1
"93",5,0,1,0,0,1,0,1,0,1,1
"94",4,0,0,1,0,0,0,1,1,1,0
"95",5,0,1,0,1,1,0,0,1,0,1
"96",6,0,1,1,1,1,0,0,1,0,1
"97",4,0,0,0,0,0,1,1,1,1,0
"98",7,1,1,1,1,1,0,1,0,0,1
"99",6,1,0,0,1,1,1,0,1,0,1
"100",6,1,0,1,0,1,0,1,1,1,0
