"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,0,1
"2",3,0,1,1,1,0
"3",3,0,0,1,1,1
"4",3,1,0,0,1,1
"5",2,0,1,0,1,0
"6",1,0,1,0,0,0
"7",2,1,0,1,0,0
"8",3,1,1,0,0,1
"9",2,1,0,1,0,0
"10",1,1,0,0,0,0
"11",4,1,1,0,1,1
"12",4,1,1,0,1,1
"13",2,0,1,0,1,0
"14",3,1,0,0,1,1
"15",3,0,1,1,1,0
"16",3,1,0,1,0,1
"17",1,0,0,0,0,1
"18",2,1,0,1,0,0
"19",3,0,1,0,1,1
"20",3,1,0,0,1,1
"21",3,0,0,1,1,1
"22",3,1,0,1,1,0
"23",3,1,0,1,0,1
"24",1,1,0,0,0,0
"25",2,0,0,1,0,1
"26",2,0,0,1,1,0
"27",2,0,0,1,0,1
"28",3,0,1,1,1,0
"29",3,0,1,0,1,1
"30",1,0,0,1,0,0
"31",3,1,0,1,0,1
"32",3,0,1,1,1,0
"33",1,0,0,1,0,0
"34",2,0,1,0,0,1
"35",1,0,0,1,0,0
"36",3,1,1,0,0,1
"37",3,1,1,1,0,0
"38",3,1,1,1,0,0
"39",2,1,1,0,0,0
"40",2,1,0,1,0,0
"41",3,1,0,1,1,0
"42",2,0,0,0,1,1
"43",4,1,0,1,1,1
"44",3,1,0,0,1,1
"45",3,1,0,0,1,1
"46",2,0,1,1,0,0
"47",2,0,1,0,1,0
"48",4,1,1,1,0,1
"49",2,1,1,0,0,0
"50",4,0,1,1,1,1
"51",4,1,1,0,1,1
"52",1,0,0,0,0,1
"53",3,1,0,1,0,1
"54",4,1,0,1,1,1
"55",2,1,0,0,0,1
"56",4,1,1,1,1,0
"57",3,1,0,0,1,1
"58",4,1,1,0,1,1
"59",3,1,0,1,0,1
"60",5,1,1,1,1,1
"61",3,1,0,1,0,1
"62",3,0,1,1,0,1
"63",3,0,1,0,1,1
"64",1,1,0,0,0,0
"65",0,0,0,0,0,0
"66",1,0,0,0,1,0
"67",3,1,1,0,0,1
"68",2,1,0,0,0,1
"69",3,1,0,1,0,1
"70",1,0,0,1,0,0
"71",3,1,1,0,1,0
"72",3,0,1,0,1,1
"73",3,1,1,0,1,0
"74",0,0,0,0,0,0
"75",2,0,1,0,0,1
"76",3,1,0,1,0,1
"77",3,1,0,1,1,0
"78",0,0,0,0,0,0
"79",2,1,0,0,0,1
"80",5,1,1,1,1,1
"81",2,0,1,0,1,0
"82",2,0,1,0,1,0
"83",4,0,1,1,1,1
"84",4,1,1,1,0,1
"85",4,1,1,0,1,1
"86",2,1,0,0,1,0
"87",4,1,1,1,0,1
"88",3,0,0,1,1,1
"89",2,1,1,0,0,0
"90",1,0,1,0,0,0
"91",4,0,1,1,1,1
"92",1,0,0,0,1,0
"93",2,0,0,1,1,0
"94",5,1,1,1,1,1
"95",3,0,1,0,1,1
"96",2,1,0,0,0,1
"97",4,1,0,1,1,1
"98",0,0,0,0,0,0
"99",2,1,0,0,1,0
"100",3,0,1,1,0,1
