"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,0,0,0,0,0,1,0,1,1,1
"2",4,0,1,0,1,0,0,1,1,0,0
"3",1,0,0,1,0,0,0,0,0,0,0
"4",3,0,1,0,0,1,0,0,0,0,1
"5",4,0,0,0,0,1,1,1,1,0,0
"6",5,1,1,1,0,1,0,0,1,0,0
"7",2,0,0,0,0,0,0,1,0,0,1
"8",6,1,1,1,1,0,0,1,0,1,0
"9",6,0,1,1,1,0,1,0,1,1,0
"10",3,1,0,1,0,0,0,0,1,0,0
"11",5,0,0,0,1,1,1,1,0,1,0
"12",6,1,0,1,0,0,1,0,1,1,1
"13",8,1,1,1,0,1,1,1,1,0,1
"14",5,0,1,1,1,1,0,0,0,1,0
"15",8,1,1,1,1,0,1,0,1,1,1
"16",9,1,1,1,0,1,1,1,1,1,1
"17",5,0,1,0,1,0,1,0,1,1,0
"18",6,1,1,1,1,1,0,0,0,0,1
"19",3,0,0,0,1,1,0,0,1,0,0
"20",6,1,1,1,0,0,1,0,1,0,1
"21",3,0,0,0,1,0,1,0,1,0,0
"22",7,1,1,1,0,0,1,0,1,1,1
"23",3,1,0,0,1,0,0,1,0,0,0
"24",7,0,0,1,1,0,1,1,1,1,1
"25",7,1,1,0,0,1,1,0,1,1,1
"26",6,1,1,0,1,0,1,1,0,0,1
"27",4,0,0,1,0,1,0,1,1,0,0
"28",6,1,0,1,0,1,0,1,1,0,1
"29",6,1,1,1,1,1,0,0,0,0,1
"30",4,0,0,1,1,0,0,0,0,1,1
"31",3,1,0,0,1,0,0,0,0,1,0
"32",5,1,0,0,1,1,1,0,1,0,0
"33",4,0,0,1,0,0,0,1,0,1,1
"34",6,0,0,1,1,1,0,1,0,1,1
"35",6,0,1,1,0,1,1,1,1,0,0
"36",4,1,1,0,0,1,0,0,0,1,0
"37",5,0,0,1,1,0,0,1,1,1,0
"38",6,0,1,0,1,0,1,0,1,1,1
"39",4,0,0,0,0,1,1,1,1,0,0
"40",5,1,0,1,0,1,0,1,0,1,0
"41",4,0,0,1,1,1,0,0,0,1,0
"42",4,1,1,0,0,1,0,1,0,0,0
"43",6,1,1,0,1,1,0,1,0,1,0
"44",4,0,1,0,0,1,0,1,0,0,1
"45",7,1,1,0,0,1,1,1,0,1,1
"46",6,1,0,0,1,1,1,0,1,1,0
"47",4,0,0,0,1,0,1,0,1,1,0
"48",2,0,0,0,1,0,0,0,0,0,1
"49",6,0,1,0,1,1,1,1,0,0,1
"50",8,1,1,1,0,1,1,0,1,1,1
"51",6,0,0,1,0,1,1,1,0,1,1
"52",5,1,0,1,1,0,1,0,0,1,0
"53",2,1,0,0,0,0,0,0,1,0,0
"54",7,1,1,0,1,1,0,0,1,1,1
"55",4,1,0,1,1,0,0,0,0,1,0
"56",4,1,1,0,0,0,1,1,0,0,0
"57",6,1,0,1,0,1,1,0,1,0,1
"58",6,1,0,1,0,1,1,1,0,1,0
"59",8,1,1,1,1,1,1,0,0,1,1
"60",5,1,0,1,1,0,1,0,0,0,1
"61",5,0,1,0,0,1,0,1,0,1,1
"62",3,0,1,1,0,1,0,0,0,0,0
"63",5,0,1,0,0,0,0,1,1,1,1
"64",2,0,0,0,0,1,0,0,0,0,1
"65",6,0,1,1,1,0,1,1,1,0,0
"66",8,1,1,1,1,1,1,1,1,0,0
"67",3,0,1,0,1,1,0,0,0,0,0
"68",6,0,1,1,1,0,0,1,1,1,0
"69",4,1,1,0,1,0,0,0,0,1,0
"70",7,1,0,1,1,1,0,0,1,1,1
"71",7,1,0,1,1,0,1,1,1,1,0
"72",4,0,1,1,0,1,1,0,0,0,0
"73",4,0,1,1,0,0,1,0,0,1,0
"74",5,1,0,1,0,1,0,0,0,1,1
"75",8,1,1,1,0,0,1,1,1,1,1
"76",5,0,1,1,1,1,0,0,0,1,0
"77",6,0,1,1,0,1,1,1,0,0,1
"78",4,1,1,0,0,0,0,1,0,1,0
"79",5,1,1,1,0,0,0,0,1,1,0
"80",6,1,0,0,0,1,0,1,1,1,1
"81",4,0,0,1,0,1,0,0,1,1,0
"82",6,1,0,0,0,1,1,1,0,1,1
"83",3,0,0,0,0,0,0,1,0,1,1
"84",3,0,0,0,1,0,0,0,0,1,1
"85",6,1,1,0,1,0,0,1,0,1,1
"86",5,1,0,1,1,0,1,0,0,0,1
"87",2,0,0,0,1,0,1,0,0,0,0
"88",5,1,1,1,0,1,0,0,0,0,1
"89",7,1,0,1,0,1,0,1,1,1,1
"90",4,0,1,0,0,0,1,0,1,0,1
"91",4,1,1,1,0,0,0,0,0,1,0
"92",3,0,1,0,0,0,1,0,0,0,1
"93",1,0,0,0,0,0,0,1,0,0,0
"94",7,1,1,1,0,1,1,1,0,1,0
"95",6,0,0,1,1,1,1,1,0,0,1
"96",6,0,0,1,1,0,1,0,1,1,1
"97",3,0,0,0,0,1,0,0,1,1,0
"98",6,0,1,1,1,1,1,0,0,1,0
"99",3,0,1,0,0,1,0,0,1,0,0
"100",4,1,0,0,0,1,0,1,1,0,0
