"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,1,0,0,1,1,0,0,1,0
"2",9,1,1,0,1,1,1,1,1,1,1
"3",4,0,0,0,1,0,0,0,1,1,1
"4",5,1,1,1,0,1,0,1,0,0,0
"5",5,1,1,1,1,0,0,0,0,0,1
"6",6,0,1,1,0,0,0,1,1,1,1
"7",6,0,1,0,1,1,0,1,1,0,1
"8",2,0,0,1,0,0,0,0,0,0,1
"9",4,1,1,0,0,1,1,0,0,0,0
"10",8,0,1,1,1,1,1,1,0,1,1
"11",6,1,1,0,0,1,1,1,1,0,0
"12",4,0,1,0,1,1,0,0,0,1,0
"13",5,0,1,0,0,1,1,1,1,0,0
"14",3,0,1,0,0,1,0,0,0,0,1
"15",4,0,0,1,0,0,1,0,1,1,0
"16",6,1,0,0,1,0,1,1,0,1,1
"17",6,1,0,0,1,1,1,0,1,1,0
"18",4,0,0,1,0,0,1,1,0,1,0
"19",3,0,0,1,1,0,0,1,0,0,0
"20",3,1,1,0,1,0,0,0,0,0,0
"21",3,0,0,1,0,0,1,0,0,0,1
"22",8,1,1,1,1,0,0,1,1,1,1
"23",7,1,0,1,0,0,1,1,1,1,1
"24",1,0,0,0,0,0,1,0,0,0,0
"25",6,1,1,1,1,1,0,0,1,0,0
"26",7,0,1,0,1,1,0,1,1,1,1
"27",4,0,0,0,1,0,1,0,1,1,0
"28",5,0,0,1,0,1,0,0,1,1,1
"29",4,0,0,1,1,1,0,0,0,0,1
"30",9,1,0,1,1,1,1,1,1,1,1
"31",4,0,0,1,0,1,1,0,0,1,0
"32",4,1,0,0,0,0,0,1,1,1,0
"33",5,0,0,1,0,1,1,0,1,0,1
"34",5,1,1,1,0,1,0,0,0,1,0
"35",6,0,1,0,1,1,1,0,0,1,1
"36",4,1,1,0,1,0,0,1,0,0,0
"37",6,0,0,1,1,1,1,1,1,0,0
"38",7,0,0,1,0,1,1,1,1,1,1
"39",5,1,1,0,0,1,1,0,0,0,1
"40",4,0,1,0,1,0,0,1,0,1,0
"41",7,1,1,0,1,1,1,0,1,0,1
"42",6,0,1,0,0,1,1,0,1,1,1
"43",6,0,1,1,0,1,0,0,1,1,1
"44",4,1,0,1,1,0,0,0,1,0,0
"45",2,0,1,1,0,0,0,0,0,0,0
"46",6,0,1,0,1,1,1,1,0,0,1
"47",9,1,1,1,1,1,1,1,0,1,1
"48",6,1,1,0,0,1,0,1,0,1,1
"49",5,0,1,1,0,0,1,1,0,0,1
"50",3,0,0,1,0,0,0,0,1,1,0
"51",6,0,1,1,0,1,0,1,0,1,1
"52",5,0,0,1,0,1,0,1,1,1,0
"53",4,0,0,1,0,0,1,1,1,0,0
"54",6,1,1,1,1,0,1,1,0,0,0
"55",9,1,1,1,1,1,0,1,1,1,1
"56",2,0,0,0,0,0,0,0,1,1,0
"57",1,0,0,0,0,0,0,0,0,1,0
"58",4,1,1,1,1,0,0,0,0,0,0
"59",6,1,0,1,0,1,1,1,0,1,0
"60",4,0,0,1,1,0,0,0,0,1,1
"61",3,1,0,0,0,0,0,1,1,0,0
"62",5,0,0,0,1,0,1,1,1,1,0
"63",4,1,0,0,1,0,1,0,0,0,1
"64",7,1,1,1,1,1,1,0,0,1,0
"65",6,1,1,1,1,0,0,0,0,1,1
"66",9,1,0,1,1,1,1,1,1,1,1
"67",4,1,0,0,0,1,0,1,0,0,1
"68",4,1,1,0,0,1,0,0,0,0,1
"69",6,1,0,0,0,1,1,1,1,0,1
"70",4,0,0,1,0,0,0,0,1,1,1
"71",4,0,1,0,1,0,0,0,1,0,1
"72",5,0,0,1,0,1,0,1,1,1,0
"73",2,0,0,0,0,1,0,0,0,0,1
"74",6,1,0,0,0,1,1,0,1,1,1
"75",4,0,1,0,0,0,0,1,1,0,1
"76",3,1,1,1,0,0,0,0,0,0,0
"77",3,0,0,0,0,0,0,1,1,1,0
"78",7,1,1,1,0,1,1,0,0,1,1
"79",8,0,1,1,1,1,1,1,1,1,0
"80",9,1,1,1,1,1,1,1,1,0,1
"81",5,0,0,1,1,1,1,0,1,0,0
"82",4,0,1,1,0,1,0,1,0,0,0
"83",6,1,0,1,1,0,1,1,1,0,0
"84",8,1,1,0,1,1,1,1,0,1,1
"85",3,0,0,0,1,0,1,0,0,1,0
"86",7,1,0,1,1,1,1,1,0,0,1
"87",5,0,1,1,1,0,1,1,0,0,0
"88",2,0,0,0,0,0,1,0,0,0,1
"89",4,1,0,1,1,0,0,0,0,0,1
"90",4,1,0,1,0,0,0,1,0,1,0
"91",4,0,0,1,0,1,1,0,1,0,0
"92",6,1,1,1,0,1,0,1,1,0,0
"93",5,0,1,0,1,0,1,1,1,0,0
"94",4,1,0,0,0,0,1,1,1,0,0
"95",6,0,1,1,0,1,0,0,1,1,1
"96",1,1,0,0,0,0,0,0,0,0,0
"97",7,1,1,1,1,0,0,0,1,1,1
"98",4,1,1,1,1,0,0,0,0,0,0
"99",8,1,1,1,0,1,1,1,0,1,1
"100",6,1,0,1,1,0,1,0,1,0,1
