"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",4,0,1,1,1,1
"3",1,1,0,0,0,0
"4",2,1,1,0,0,0
"5",2,0,0,1,1,0
"6",4,1,1,1,0,1
"7",3,1,0,1,1,0
"8",4,1,1,1,0,1
"9",2,1,1,0,0,0
"10",5,1,1,1,1,1
"11",1,0,0,1,0,0
"12",4,0,1,1,1,1
"13",3,0,1,1,1,0
"14",2,1,1,0,0,0
"15",3,0,1,0,1,1
"16",3,0,1,0,1,1
"17",0,0,0,0,0,0
"18",2,0,0,1,1,0
"19",1,0,1,0,0,0
"20",1,0,0,0,1,0
"21",3,1,0,1,0,1
"22",3,1,1,0,0,1
"23",5,1,1,1,1,1
"24",2,0,1,0,1,0
"25",2,0,0,1,1,0
"26",2,0,0,1,1,0
"27",1,0,0,0,1,0
"28",1,0,0,0,1,0
"29",2,0,1,0,0,1
"30",2,1,0,0,0,1
"31",4,1,0,1,1,1
"32",3,0,1,1,0,1
"33",2,0,1,0,0,1
"34",3,0,0,1,1,1
"35",2,0,1,0,1,0
"36",2,0,0,1,0,1
"37",2,0,0,0,1,1
"38",3,0,1,1,1,0
"39",3,1,1,1,0,0
"40",3,0,1,0,1,1
"41",1,1,0,0,0,0
"42",4,0,1,1,1,1
"43",3,1,0,1,1,0
"44",3,0,0,1,1,1
"45",3,1,0,1,0,1
"46",3,1,0,0,1,1
"47",3,0,1,1,1,0
"48",2,1,0,0,0,1
"49",1,0,0,0,0,1
"50",2,1,0,1,0,0
"51",3,1,1,0,0,1
"52",5,1,1,1,1,1
"53",3,0,1,1,1,0
"54",4,1,1,1,0,1
"55",1,1,0,0,0,0
"56",2,0,1,0,0,1
"57",3,0,1,1,1,0
"58",1,0,0,0,0,1
"59",3,1,0,1,0,1
"60",5,1,1,1,1,1
"61",2,0,0,1,0,1
"62",3,1,0,0,1,1
"63",1,0,0,0,0,1
"64",4,1,1,1,0,1
"65",4,1,1,1,0,1
"66",2,1,0,0,1,0
"67",4,1,1,1,1,0
"68",3,0,1,1,1,0
"69",2,0,0,0,1,1
"70",3,1,1,1,0,0
"71",3,1,1,0,0,1
"72",2,0,1,1,0,0
"73",3,0,1,1,1,0
"74",4,1,0,1,1,1
"75",1,0,1,0,0,0
"76",5,1,1,1,1,1
"77",2,0,0,1,0,1
"78",4,1,1,1,0,1
"79",3,1,1,1,0,0
"80",3,1,0,0,1,1
"81",4,1,0,1,1,1
"82",2,1,0,0,1,0
"83",1,0,0,0,1,0
"84",3,1,0,0,1,1
"85",3,1,1,0,1,0
"86",0,0,0,0,0,0
"87",3,0,1,0,1,1
"88",2,1,0,1,0,0
"89",2,0,0,1,0,1
"90",0,0,0,0,0,0
"91",3,0,1,1,1,0
"92",4,1,1,1,0,1
"93",3,0,0,1,1,1
"94",2,0,1,1,0,0
"95",2,0,1,1,0,0
"96",5,1,1,1,1,1
"97",2,1,0,1,0,0
"98",2,1,0,1,0,0
"99",4,1,1,1,0,1
"100",1,0,1,0,0,0
