"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",14,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"2",7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"3",14,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
"4",9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
"5",10,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"6",10,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
"7",11,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
"8",11,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1
"9",12,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
"10",9,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
"11",15,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"12",10,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0
"13",12,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1
"14",6,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
"15",11,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"16",14,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
"17",11,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
"18",12,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1
"19",9,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
"20",9,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
"21",10,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1
"22",10,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
"23",11,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0
"24",11,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0
"25",10,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
"26",8,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"27",9,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"28",8,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"29",13,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1
"30",9,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
"31",8,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1
"32",14,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"33",5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"34",8,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
"35",12,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0
"36",13,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1
"37",13,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0
"38",10,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1
"39",7,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"40",11,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
"41",6,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"42",10,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"43",6,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"44",10,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1
"45",10,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
"46",9,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
"47",11,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1
"48",10,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0
"49",14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
"50",10,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
"51",9,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"52",7,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"53",10,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
"54",11,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1
"55",10,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0
"56",10,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
"57",10,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0
"58",10,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1
"59",4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"60",12,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
"61",13,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1
"62",8,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
"63",10,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1
"64",10,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
"65",10,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1
"66",7,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
"67",12,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"68",9,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
"69",11,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0
"70",10,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
"71",11,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"72",11,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1
"73",8,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1
"74",11,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0
"75",14,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1
"76",12,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0
"77",12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"78",9,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"79",7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
"80",10,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
"81",8,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"82",12,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
"83",9,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
"84",6,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"85",11,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0
"86",13,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"87",10,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1
"88",10,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
"89",11,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
"90",12,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1
"91",11,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"92",9,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
"93",9,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0
