"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,1,0
"2",3,1,1,0,1,0
"3",2,0,0,1,0,1
"4",3,0,1,1,0,1
"5",3,1,1,0,0,1
"6",1,0,0,0,0,1
"7",3,1,0,1,0,1
"8",3,0,1,0,1,1
"9",3,0,1,0,1,1
"10",2,0,0,1,0,1
"11",2,1,1,0,0,0
"12",2,1,0,1,0,0
"13",3,1,1,0,1,0
"14",2,1,0,0,0,1
"15",3,1,1,0,0,1
"16",3,0,1,1,1,0
"17",1,1,0,0,0,0
"18",3,1,0,1,0,1
"19",2,1,0,1,0,0
"20",2,0,1,1,0,0
"21",2,0,1,1,0,0
"22",2,1,0,0,0,1
"23",1,0,0,0,0,1
"24",1,0,0,0,0,1
"25",4,1,1,1,1,0
"26",4,1,1,1,1,0
"27",3,0,0,1,1,1
"28",3,0,1,1,0,1
"29",2,0,1,0,1,0
"30",4,1,1,1,0,1
"31",4,1,0,1,1,1
"32",4,1,0,1,1,1
"33",2,1,0,0,0,1
"34",2,0,0,1,0,1
"35",2,1,1,0,0,0
"36",3,1,0,0,1,1
"37",3,1,0,0,1,1
"38",2,1,0,1,0,0
"39",4,1,0,1,1,1
"40",2,1,0,1,0,0
"41",2,0,1,0,0,1
"42",4,0,1,1,1,1
"43",1,0,0,0,0,1
"44",4,1,0,1,1,1
"45",2,1,0,0,0,1
"46",2,1,0,0,1,0
"47",0,0,0,0,0,0
"48",3,0,0,1,1,1
"49",3,0,1,1,1,0
"50",4,1,1,1,0,1
"51",3,0,1,1,1,0
"52",2,1,0,1,0,0
"53",3,1,0,0,1,1
"54",4,0,1,1,1,1
"55",3,1,1,0,0,1
"56",3,1,0,1,1,0
"57",2,0,0,1,1,0
"58",3,1,0,0,1,1
"59",1,0,0,0,0,1
"60",1,0,1,0,0,0
"61",4,1,1,1,0,1
"62",1,0,0,1,0,0
"63",2,0,1,0,1,0
"64",3,0,1,1,1,0
"65",3,1,1,1,0,0
"66",3,0,1,0,1,1
"67",1,0,1,0,0,0
"68",2,0,1,1,0,0
"69",3,1,1,0,1,0
"70",2,0,0,1,0,1
"71",4,1,1,1,1,0
"72",3,0,1,1,1,0
"73",3,0,1,1,1,0
"74",4,1,1,0,1,1
"75",0,0,0,0,0,0
"76",1,1,0,0,0,0
"77",2,1,0,1,0,0
"78",3,0,1,1,1,0
"79",2,0,1,0,0,1
"80",3,1,1,1,0,0
"81",3,1,0,0,1,1
"82",2,0,0,0,1,1
"83",3,0,1,1,1,0
"84",3,1,0,0,1,1
"85",1,1,0,0,0,0
"86",4,1,1,1,0,1
"87",2,1,0,0,0,1
"88",1,1,0,0,0,0
"89",4,1,1,1,0,1
"90",4,1,0,1,1,1
"91",3,0,1,0,1,1
"92",3,1,0,0,1,1
"93",2,0,1,0,1,0
"94",4,1,1,1,1,0
"95",3,1,0,0,1,1
"96",2,1,0,0,0,1
"97",3,1,1,0,1,0
"98",2,1,0,0,0,1
"99",3,0,1,1,0,1
"100",2,0,1,0,1,0
