"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,1,0,0,0,0,0,0,1,1
"2",8,0,1,0,1,1,1,1,1,1,1
"3",4,0,1,0,0,1,0,0,1,0,1
"4",6,1,1,0,1,1,1,0,1,0,0
"5",5,0,1,0,1,1,0,0,1,0,1
"6",4,0,0,0,0,0,1,0,1,1,1
"7",4,0,0,1,1,0,0,0,1,0,1
"8",4,1,0,1,1,0,0,0,0,1,0
"9",4,0,0,1,0,1,1,0,0,1,0
"10",6,1,0,1,0,1,1,1,0,1,0
"11",5,1,1,0,0,1,1,0,0,0,1
"12",4,0,1,0,0,0,0,1,1,0,1
"13",2,0,0,1,1,0,0,0,0,0,0
"14",9,1,1,1,1,1,1,1,0,1,1
"15",2,0,0,0,1,1,0,0,0,0,0
"16",3,0,0,1,0,0,1,1,0,0,0
"17",4,0,0,1,1,0,0,1,0,1,0
"18",8,1,1,1,1,1,1,1,0,1,0
"19",7,0,1,0,1,1,1,1,0,1,1
"20",2,0,0,0,0,0,0,0,1,0,1
"21",3,0,1,0,0,1,0,0,0,1,0
"22",4,1,0,0,0,1,1,0,0,0,1
"23",3,1,1,0,0,1,0,0,0,0,0
"24",3,0,1,0,0,0,0,1,1,0,0
"25",3,1,0,0,0,1,1,0,0,0,0
"26",7,0,1,1,1,1,0,1,0,1,1
"27",6,1,0,1,1,1,0,1,0,1,0
"28",5,1,0,1,0,0,1,1,0,0,1
"29",6,0,1,0,1,1,0,1,1,1,0
"30",5,1,0,0,0,1,0,1,1,1,0
"31",7,1,1,1,0,1,0,0,1,1,1
"32",4,0,0,0,0,0,1,1,1,1,0
"33",5,0,0,1,0,0,1,1,0,1,1
"34",7,1,0,1,0,0,1,1,1,1,1
"35",3,0,1,0,0,0,1,0,0,0,1
"36",5,1,0,0,1,0,1,1,0,0,1
"37",7,1,1,0,1,0,1,0,1,1,1
"38",8,0,0,1,1,1,1,1,1,1,1
"39",4,0,0,1,1,1,0,0,0,1,0
"40",5,0,0,0,0,1,1,1,1,1,0
"41",5,1,1,0,1,0,1,0,0,1,0
"42",3,0,1,0,0,0,1,0,0,1,0
"43",6,1,1,1,1,0,0,0,1,0,1
"44",4,0,0,0,0,1,0,0,1,1,1
"45",6,1,1,0,1,0,1,1,1,0,0
"46",7,0,1,1,1,0,0,1,1,1,1
"47",4,0,1,0,0,1,0,0,1,1,0
"48",7,0,1,1,1,1,1,0,0,1,1
"49",6,0,0,1,1,1,1,0,0,1,1
"50",2,0,1,0,0,0,1,0,0,0,0
"51",7,1,1,1,0,1,1,1,0,0,1
"52",4,0,1,1,0,1,0,0,0,1,0
"53",7,1,1,1,1,0,0,0,1,1,1
"54",6,1,1,1,0,1,1,1,0,0,0
"55",7,1,1,0,1,0,1,0,1,1,1
"56",7,0,1,1,0,1,1,0,1,1,1
"57",6,1,0,1,0,1,1,0,1,0,1
"58",5,0,1,0,0,0,0,1,1,1,1
"59",6,0,1,1,0,1,1,0,0,1,1
"60",2,0,0,1,0,0,0,0,0,0,1
"61",6,1,1,0,0,1,1,0,0,1,1
"62",2,0,0,0,0,0,1,0,0,0,1
"63",8,1,0,1,1,1,1,1,1,0,1
"64",5,1,1,0,1,1,0,0,1,0,0
"65",2,0,1,0,0,0,1,0,0,0,0
"66",6,1,0,1,0,1,0,1,1,0,1
"67",5,0,0,1,0,0,1,0,1,1,1
"68",4,1,1,1,0,0,1,0,0,0,0
"69",6,1,1,1,1,0,0,1,1,0,0
"70",3,0,0,1,1,0,0,0,0,1,0
"71",7,1,1,0,1,1,1,0,0,1,1
"72",6,1,1,0,1,1,0,0,0,1,1
"73",5,0,0,1,1,1,0,1,1,0,0
"74",4,0,1,1,0,0,0,0,0,1,1
"75",6,0,1,0,1,0,0,1,1,1,1
"76",6,1,0,1,1,1,1,0,1,0,0
"77",6,0,1,1,0,1,1,1,1,0,0
"78",4,1,0,0,0,0,1,1,0,0,1
"79",8,1,0,1,1,1,1,0,1,1,1
"80",5,1,0,0,0,1,1,1,1,0,0
"81",1,0,1,0,0,0,0,0,0,0,0
"82",9,0,1,1,1,1,1,1,1,1,1
"83",4,1,0,1,0,0,0,0,0,1,1
"84",3,1,0,0,1,1,0,0,0,0,0
"85",6,1,1,1,0,0,1,0,1,1,0
"86",2,0,0,0,1,0,0,0,0,1,0
"87",6,1,1,0,0,1,1,0,1,0,1
"88",6,1,0,1,0,0,1,1,1,0,1
"89",3,0,0,0,1,0,0,1,0,1,0
"90",6,0,1,1,1,0,1,0,0,1,1
"91",3,0,0,1,0,0,0,1,0,0,1
"92",4,0,0,0,0,0,0,1,1,1,1
"93",5,0,1,0,1,1,0,0,0,1,1
"94",4,0,0,1,0,0,1,0,0,1,1
"95",6,1,0,0,1,0,0,1,1,1,1
"96",5,1,0,0,1,1,0,1,0,1,0
"97",6,1,1,0,1,0,1,1,0,0,1
"98",4,0,0,0,1,1,0,1,0,1,0
"99",4,0,0,1,0,1,1,0,0,1,0
"100",4,1,0,0,1,0,1,0,1,0,0
