"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,1,0,1,1,0,0,0,1,0
"2",4,0,0,1,0,0,1,1,1,0,0
"3",7,1,1,0,1,1,1,0,1,0,1
"4",3,0,1,0,0,0,1,0,0,1,0
"5",6,1,0,1,0,0,1,1,0,1,1
"6",3,0,0,1,0,0,1,0,0,1,0
"7",6,0,1,1,0,1,1,1,0,0,1
"8",4,0,0,1,0,1,1,0,0,0,1
"9",4,1,0,0,1,0,1,0,0,0,1
"10",7,1,0,1,1,0,1,1,0,1,1
"11",4,1,0,0,1,0,1,0,0,1,0
"12",5,1,0,0,1,1,0,0,0,1,1
"13",6,1,1,1,0,1,0,0,1,1,0
"14",3,1,1,0,1,0,0,0,0,0,0
"15",5,0,0,0,1,1,1,1,1,0,0
"16",5,1,0,0,1,0,0,1,0,1,1
"17",7,0,1,0,1,1,1,1,1,1,0
"18",4,1,1,1,0,1,0,0,0,0,0
"19",5,1,1,0,1,0,0,0,1,0,1
"20",7,1,1,0,0,1,1,1,1,0,1
"21",6,1,1,1,1,0,1,1,0,0,0
"22",4,1,1,1,0,0,0,0,1,0,0
"23",4,1,1,1,0,0,0,0,0,0,1
"24",4,1,0,0,0,1,0,0,1,1,0
"25",4,0,0,0,1,1,0,1,0,1,0
"26",5,1,0,1,0,0,1,0,1,1,0
"27",3,0,1,0,0,0,1,0,0,1,0
"28",4,1,0,1,0,1,0,1,0,0,0
"29",4,0,1,1,0,1,1,0,0,0,0
"30",6,0,0,1,1,0,1,0,1,1,1
"31",6,0,0,1,1,1,0,1,0,1,1
"32",5,1,0,1,0,0,1,1,1,0,0
"33",3,0,0,0,0,1,1,0,0,0,1
"34",3,0,0,1,0,0,1,0,0,0,1
"35",3,1,1,0,0,0,0,0,0,0,1
"36",5,1,1,0,1,0,0,1,1,0,0
"37",3,0,1,0,0,0,0,1,0,1,0
"38",4,1,1,0,1,0,0,0,0,0,1
"39",7,1,0,0,0,1,1,1,1,1,1
"40",7,1,1,1,0,0,1,1,0,1,1
"41",8,1,1,1,1,0,1,1,1,1,0
"42",8,1,1,1,1,0,1,1,0,1,1
"43",5,0,1,1,0,1,1,0,1,0,0
"44",7,1,0,1,1,1,1,0,1,1,0
"45",3,0,1,0,1,0,0,0,1,0,0
"46",4,0,0,0,0,0,0,1,1,1,1
"47",5,0,1,1,0,0,0,1,0,1,1
"48",8,1,1,1,0,1,1,1,0,1,1
"49",2,0,0,0,0,1,0,0,0,1,0
"50",4,0,1,0,1,0,0,1,0,1,0
"51",5,1,0,0,1,1,0,1,0,0,1
"52",4,0,0,0,1,0,1,1,0,0,1
"53",1,0,0,0,0,0,0,0,0,0,1
"54",7,1,1,1,0,1,0,1,1,0,1
"55",6,1,1,0,0,0,1,0,1,1,1
"56",5,1,0,1,0,1,1,0,1,0,0
"57",5,0,1,1,1,0,0,1,0,1,0
"58",4,1,0,1,0,1,0,0,0,1,0
"59",7,1,1,1,1,1,0,0,1,1,0
"60",5,1,0,0,0,1,0,1,1,0,1
"61",7,1,0,0,1,1,1,0,1,1,1
"62",3,0,0,0,0,0,1,1,0,0,1
"63",6,1,0,0,1,0,1,0,1,1,1
"64",5,0,0,1,0,0,1,1,0,1,1
"65",6,0,1,0,1,0,0,1,1,1,1
"66",6,0,0,1,0,1,1,1,1,0,1
"67",8,1,0,1,1,1,1,1,1,1,0
"68",5,1,1,1,0,1,0,1,0,0,0
"69",5,0,0,0,1,1,1,0,1,0,1
"70",8,1,1,1,1,0,0,1,1,1,1
"71",3,1,0,0,0,0,1,0,1,0,0
"72",6,0,1,1,1,1,0,0,0,1,1
"73",2,0,0,0,0,1,0,0,0,1,0
"74",6,0,1,1,1,1,1,0,1,0,0
"75",4,1,0,0,0,1,0,0,1,1,0
"76",5,0,0,0,1,1,1,1,1,0,0
"77",5,1,1,0,0,1,1,1,0,0,0
"78",4,0,0,1,0,1,0,0,0,1,1
"79",5,1,1,0,0,0,1,1,0,1,0
"80",6,1,0,1,1,1,1,1,0,0,0
"81",3,1,1,0,0,1,0,0,0,0,0
"82",4,0,0,0,1,1,0,0,1,0,1
"83",8,1,1,0,1,1,0,1,1,1,1
"84",3,1,0,0,0,1,0,0,1,0,0
"85",2,0,1,0,0,0,0,0,0,1,0
"86",1,0,0,0,1,0,0,0,0,0,0
"87",5,0,1,1,0,0,1,0,0,1,1
"88",5,0,0,1,1,0,1,1,1,0,0
"89",4,1,1,0,0,1,0,0,0,1,0
"90",7,1,1,1,1,0,1,0,1,0,1
"91",4,1,0,0,0,1,0,0,1,1,0
"92",6,1,1,1,0,0,1,0,0,1,1
"93",5,0,1,1,1,0,1,1,0,0,0
"94",7,0,1,1,0,1,1,1,1,1,0
"95",4,1,0,1,0,1,0,0,0,0,1
"96",3,0,0,0,0,1,0,1,0,0,1
"97",5,0,1,1,0,0,1,1,0,0,1
"98",7,1,0,1,0,1,1,0,1,1,1
"99",4,0,1,1,0,1,0,0,1,0,0
"100",7,1,1,0,0,1,1,1,1,0,1
