"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",7,0,0,1,1,1,1,1,1,1,0
"2",5,1,0,0,1,0,1,1,0,0,1
"3",7,1,0,1,1,1,0,1,1,1,0
"4",6,1,0,0,1,1,1,1,0,0,1
"5",5,0,1,1,1,0,1,0,0,1,0
"6",5,0,1,0,1,1,1,1,0,0,0
"7",4,0,0,1,0,0,1,0,1,0,1
"8",4,0,0,0,0,0,1,1,1,1,0
"9",7,1,1,1,1,1,0,0,1,1,0
"10",7,0,0,1,1,1,0,1,1,1,1
"11",5,0,1,0,1,0,0,1,0,1,1
"12",5,0,0,0,0,1,0,1,1,1,1
"13",4,1,0,0,0,0,0,1,1,1,0
"14",2,0,0,0,0,1,0,1,0,0,0
"15",5,0,1,0,0,1,1,1,0,1,0
"16",4,1,1,1,0,0,0,0,1,0,0
"17",4,0,1,0,1,1,1,0,0,0,0
"18",5,1,0,1,1,0,0,1,0,1,0
"19",4,1,0,0,0,1,0,0,0,1,1
"20",6,0,0,1,0,1,1,1,1,0,1
"21",7,1,0,1,1,1,0,1,1,1,0
"22",6,1,1,1,0,1,1,0,0,0,1
"23",6,0,0,0,0,1,1,1,1,1,1
"24",2,0,1,1,0,0,0,0,0,0,0
"25",3,0,0,0,0,0,1,1,0,1,0
"26",5,0,1,1,0,0,0,1,1,0,1
"27",4,0,0,1,0,0,1,0,1,1,0
"28",5,1,0,1,1,1,1,0,0,0,0
"29",5,0,0,1,1,1,1,0,0,0,1
"30",4,0,0,0,0,0,1,1,0,1,1
"31",4,0,0,1,0,1,0,0,0,1,1
"32",2,1,0,0,0,0,0,0,0,0,1
"33",8,1,0,1,1,1,1,1,1,0,1
"34",6,0,0,1,1,1,0,0,1,1,1
"35",3,0,0,0,0,1,0,1,0,0,1
"36",6,1,0,1,1,0,0,1,0,1,1
"37",4,1,1,0,0,1,0,0,1,0,0
"38",5,0,0,0,1,1,1,1,1,0,0
"39",6,1,1,0,0,1,1,1,1,0,0
"40",3,0,0,1,1,0,0,0,0,1,0
"41",6,0,0,1,0,1,1,1,0,1,1
"42",3,0,0,1,0,0,0,1,0,0,1
"43",4,1,1,0,0,1,0,0,0,0,1
"44",3,1,0,1,0,0,0,1,0,0,0
"45",4,0,0,0,1,1,1,0,1,0,0
"46",6,1,1,1,0,1,0,1,0,1,0
"47",3,0,1,0,0,0,0,1,0,0,1
"48",3,0,0,1,1,0,1,0,0,0,0
"49",4,0,0,0,1,0,0,1,0,1,1
"50",4,0,0,0,0,1,0,0,1,1,1
"51",6,0,1,1,0,0,1,1,1,1,0
"52",3,0,0,0,0,0,1,1,0,1,0
"53",4,0,0,0,0,0,0,1,1,1,1
"54",5,1,1,1,0,1,0,0,0,1,0
"55",6,1,1,1,0,0,1,1,0,1,0
"56",5,0,0,1,1,0,1,0,1,1,0
"57",4,0,0,1,0,1,0,1,1,0,0
"58",5,0,0,0,0,1,1,1,1,1,0
"59",6,0,1,0,1,1,1,0,1,1,0
"60",6,1,1,1,1,0,0,0,0,1,1
"61",5,0,1,1,0,1,1,0,1,0,0
"62",6,0,0,1,1,0,1,1,0,1,1
"63",5,1,0,1,0,1,0,0,1,1,0
"64",1,0,0,0,0,0,1,0,0,0,0
"65",5,0,1,1,0,0,1,0,0,1,1
"66",5,0,0,1,1,1,0,0,1,1,0
"67",3,0,0,0,0,1,1,0,0,0,1
"68",5,1,0,1,1,0,0,0,1,0,1
"69",6,0,0,1,1,1,1,0,0,1,1
"70",5,0,0,0,1,0,0,1,1,1,1
"71",4,1,0,1,0,0,1,0,0,1,0
"72",1,0,0,0,0,0,0,0,1,0,0
"73",5,0,1,0,1,1,1,0,1,0,0
"74",5,1,0,1,0,1,1,0,1,0,0
"75",4,0,0,1,0,0,0,0,1,1,1
"76",7,1,0,1,0,1,0,1,1,1,1
"77",5,1,1,0,1,0,0,0,0,1,1
"78",6,1,0,1,0,0,1,1,1,0,1
"79",5,1,1,0,0,1,0,1,0,1,0
"80",5,0,1,0,1,1,0,1,0,0,1
"81",4,1,0,0,1,0,0,1,1,0,0
"82",4,0,0,0,0,1,1,0,1,1,0
"83",6,0,1,1,0,1,1,1,1,0,0
"84",5,0,0,1,0,1,1,1,0,1,0
"85",3,0,1,1,0,0,1,0,0,0,0
"86",6,1,0,0,0,0,1,1,1,1,1
"87",7,1,1,1,1,0,0,0,1,1,1
"88",5,1,1,0,0,0,0,1,0,1,1
"89",5,1,0,1,0,1,0,0,1,0,1
"90",3,1,0,0,1,0,0,1,0,0,0
"91",5,1,1,1,0,1,0,0,1,0,0
"92",5,0,0,1,0,1,1,0,1,1,0
"93",6,1,0,1,0,1,1,1,0,0,1
"94",4,1,1,0,0,0,1,0,0,0,1
"95",3,0,0,0,1,0,1,0,0,0,1
"96",4,0,0,1,0,0,0,0,1,1,1
"97",6,1,1,0,1,1,1,0,0,1,0
"98",7,1,1,0,0,1,1,1,1,1,0
"99",4,0,0,1,0,1,0,0,0,1,1
"100",2,1,0,0,0,0,0,0,1,0,0
