"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,0,1,1
"2",3,1,1,0,0,1
"3",1,0,0,1,0,0
"4",2,0,0,1,0,1
"5",2,0,1,1,0,0
"6",3,1,0,1,1,0
"7",3,1,1,1,0,0
"8",1,0,0,0,0,1
"9",2,1,0,0,0,1
"10",2,1,0,0,1,0
"11",2,0,1,1,0,0
"12",4,1,1,1,1,0
"13",3,1,1,0,1,0
"14",3,1,0,1,0,1
"15",2,1,0,0,0,1
"16",1,0,0,1,0,0
"17",1,0,0,1,0,0
"18",3,0,1,1,1,0
"19",4,1,1,1,0,1
"20",2,1,1,0,0,0
"21",2,1,1,0,0,0
"22",3,0,1,0,1,1
"23",2,1,0,0,0,1
"24",2,1,0,0,1,0
"25",3,0,1,0,1,1
"26",2,0,0,1,0,1
"27",0,0,0,0,0,0
"28",4,1,1,1,0,1
"29",3,0,0,1,1,1
"30",4,1,1,1,1,0
"31",3,1,0,0,1,1
"32",0,0,0,0,0,0
"33",4,1,1,0,1,1
"34",3,1,1,0,0,1
"35",3,0,1,1,1,0
"36",3,1,1,0,0,1
"37",3,1,0,0,1,1
"38",2,0,1,0,1,0
"39",2,0,1,0,0,1
"40",2,1,1,0,0,0
"41",5,1,1,1,1,1
"42",2,1,0,0,0,1
"43",4,1,0,1,1,1
"44",2,0,0,1,1,0
"45",3,1,0,0,1,1
"46",2,0,0,1,0,1
"47",3,0,1,0,1,1
"48",4,1,1,1,0,1
"49",2,0,1,0,1,0
"50",4,1,1,1,0,1
"51",3,1,0,1,0,1
"52",0,0,0,0,0,0
"53",2,1,0,0,0,1
"54",2,1,0,0,1,0
"55",0,0,0,0,0,0
"56",2,1,0,0,1,0
"57",4,1,0,1,1,1
"58",4,1,0,1,1,1
"59",2,0,0,1,1,0
"60",2,1,1,0,0,0
"61",3,0,1,0,1,1
"62",2,0,0,0,1,1
"63",1,0,0,0,0,1
"64",2,0,1,0,1,0
"65",3,1,0,0,1,1
"66",2,0,0,0,1,1
"67",3,0,1,1,1,0
"68",0,0,0,0,0,0
"69",2,0,1,0,0,1
"70",5,1,1,1,1,1
"71",3,0,1,1,1,0
"72",2,1,0,0,1,0
"73",2,1,1,0,0,0
"74",0,0,0,0,0,0
"75",2,0,1,0,0,1
"76",3,1,1,0,0,1
"77",1,0,1,0,0,0
"78",2,0,0,1,0,1
"79",4,0,1,1,1,1
"80",3,1,0,1,0,1
"81",1,0,0,1,0,0
"82",3,0,1,1,0,1
"83",2,0,1,0,0,1
"84",1,1,0,0,0,0
"85",2,0,1,0,0,1
"86",1,0,0,1,0,0
"87",1,0,0,0,0,1
"88",2,0,1,0,1,0
"89",2,0,0,1,0,1
"90",3,0,1,0,1,1
"91",4,1,1,1,1,0
"92",3,0,1,0,1,1
"93",3,1,1,1,0,0
"94",3,0,1,0,1,1
"95",2,0,0,0,1,1
"96",1,0,0,0,0,1
"97",2,1,1,0,0,0
"98",2,0,1,0,0,1
"99",4,1,1,1,1,0
"100",2,1,0,0,1,0
