"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",0,0,0,0,0,0
"3",4,0,1,1,1,1
"4",2,1,0,1,0,0
"5",3,1,1,0,0,1
"6",2,0,0,0,1,1
"7",2,0,1,0,0,1
"8",2,1,0,1,0,0
"9",0,0,0,0,0,0
"10",2,0,0,1,0,1
"11",1,0,1,0,0,0
"12",2,1,0,1,0,0
"13",3,0,1,1,1,0
"14",4,1,1,0,1,1
"15",3,1,1,1,0,0
"16",2,0,0,0,1,1
"17",3,0,1,1,1,0
"18",3,1,0,1,1,0
"19",1,0,1,0,0,0
"20",3,0,0,1,1,1
"21",1,0,0,0,0,1
"22",4,1,0,1,1,1
"23",3,0,0,1,1,1
"24",1,0,0,1,0,0
"25",2,1,1,0,0,0
"26",4,1,0,1,1,1
"27",3,1,1,0,0,1
"28",4,1,1,1,1,0
"29",4,1,1,1,0,1
"30",3,1,1,1,0,0
"31",3,1,0,1,1,0
"32",3,1,1,1,0,0
"33",3,0,1,1,1,0
"34",4,1,1,0,1,1
"35",0,0,0,0,0,0
"36",2,1,0,0,1,0
"37",2,0,0,1,1,0
"38",1,0,1,0,0,0
"39",1,0,0,1,0,0
"40",4,1,0,1,1,1
"41",4,1,1,0,1,1
"42",4,1,1,1,0,1
"43",2,1,0,0,1,0
"44",4,1,0,1,1,1
"45",0,0,0,0,0,0
"46",4,1,1,0,1,1
"47",2,1,0,1,0,0
"48",1,0,0,1,0,0
"49",1,0,0,0,1,0
"50",3,1,0,1,0,1
"51",3,1,0,0,1,1
"52",3,0,1,0,1,1
"53",2,1,1,0,0,0
"54",3,0,1,1,1,0
"55",3,0,1,0,1,1
"56",2,0,1,0,1,0
"57",2,0,1,0,1,0
"58",2,0,1,0,1,0
"59",4,1,1,0,1,1
"60",3,0,1,0,1,1
"61",3,0,0,1,1,1
"62",3,0,1,0,1,1
"63",4,1,1,0,1,1
"64",2,0,1,0,1,0
"65",3,1,0,1,1,0
"66",4,0,1,1,1,1
"67",1,1,0,0,0,0
"68",1,0,0,1,0,0
"69",4,1,1,1,0,1
"70",1,0,0,0,0,1
"71",3,1,1,0,1,0
"72",2,1,0,0,0,1
"73",2,1,0,0,0,1
"74",4,1,1,0,1,1
"75",2,1,0,0,1,0
"76",3,0,0,1,1,1
"77",0,0,0,0,0,0
"78",3,1,0,1,1,0
"79",3,1,1,1,0,0
"80",2,0,1,0,0,1
"81",4,0,1,1,1,1
"82",3,0,1,0,1,1
"83",5,1,1,1,1,1
"84",3,0,0,1,1,1
"85",4,1,1,0,1,1
"86",4,0,1,1,1,1
"87",2,0,1,0,0,1
"88",2,0,0,1,0,1
"89",3,1,1,1,0,0
"90",2,1,1,0,0,0
"91",2,1,0,0,1,0
"92",3,1,0,1,0,1
"93",3,1,0,1,1,0
"94",1,0,0,0,0,1
"95",3,1,1,0,1,0
"96",3,1,0,1,1,0
"97",3,1,1,1,0,0
"98",5,1,1,1,1,1
"99",2,0,1,0,0,1
"100",4,1,0,1,1,1
