"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,1,0,1,0,0,0,1,1
"2",7,0,0,1,1,1,1,1,1,1,0
"3",3,0,1,1,0,0,0,1,0,0,0
"4",4,0,1,1,0,0,0,1,1,0,0
"5",6,1,0,1,0,1,1,0,0,1,1
"6",6,1,1,0,0,0,0,1,1,1,1
"7",6,0,0,1,0,1,1,1,1,0,1
"8",5,0,0,1,1,0,1,0,0,1,1
"9",2,0,0,0,0,1,1,0,0,0,0
"10",5,1,1,1,0,0,1,0,0,0,1
"11",1,0,0,0,0,0,0,0,1,0,0
"12",5,0,1,1,0,1,1,0,0,0,1
"13",4,1,0,0,0,0,0,1,0,1,1
"14",7,1,1,1,1,0,1,1,0,1,0
"15",7,0,0,1,1,1,1,1,0,1,1
"16",6,0,1,1,1,0,1,0,1,0,1
"17",5,1,0,1,1,0,0,0,1,1,0
"18",5,1,1,1,0,0,0,1,0,1,0
"19",6,1,1,0,1,1,0,1,0,1,0
"20",6,1,0,0,0,1,1,1,0,1,1
"21",3,1,0,0,0,0,0,1,0,1,0
"22",7,1,0,1,1,1,1,0,1,1,0
"23",2,0,0,0,0,1,0,1,0,0,0
"24",2,1,0,0,0,0,0,1,0,0,0
"25",4,1,0,1,1,0,0,1,0,0,0
"26",2,0,1,0,0,0,0,1,0,0,0
"27",5,0,0,0,1,1,1,0,1,0,1
"28",7,1,0,1,1,1,0,1,1,1,0
"29",6,0,1,0,1,1,1,1,1,0,0
"30",4,1,0,1,0,0,0,1,1,0,0
"31",5,1,1,0,0,1,0,0,0,1,1
"32",4,0,0,1,0,1,1,1,0,0,0
"33",4,0,0,0,0,1,0,0,1,1,1
"34",5,0,1,1,0,0,1,1,0,1,0
"35",5,0,1,0,1,1,1,1,0,0,0
"36",4,0,1,1,0,0,0,0,1,0,1
"37",4,1,0,0,0,0,0,1,1,0,1
"38",5,0,1,0,0,0,0,1,1,1,1
"39",5,1,1,0,0,0,1,0,1,0,1
"40",6,0,1,0,1,1,0,0,1,1,1
"41",7,0,1,1,1,0,1,1,1,0,1
"42",6,1,0,1,0,0,0,1,1,1,1
"43",7,1,1,0,0,1,1,1,1,1,0
"44",5,0,1,1,0,0,1,1,0,1,0
"45",5,0,0,1,0,1,1,0,0,1,1
"46",5,1,1,1,1,0,1,0,0,0,0
"47",4,1,1,0,0,0,0,1,0,1,0
"48",2,1,0,0,0,0,0,0,0,1,0
"49",2,0,1,0,0,0,0,0,0,1,0
"50",6,0,0,1,0,1,1,1,1,0,1
"51",3,0,0,0,0,0,1,0,1,0,1
"52",6,1,1,0,0,0,1,1,1,1,0
"53",4,1,0,0,1,1,0,0,1,0,0
"54",4,0,0,1,0,0,1,1,0,0,1
"55",5,0,0,1,1,0,0,1,0,1,1
"56",5,0,0,1,0,0,1,1,1,1,0
"57",3,0,0,1,0,0,0,0,1,0,1
"58",7,0,1,0,1,0,1,1,1,1,1
"59",2,0,0,0,1,1,0,0,0,0,0
"60",5,0,1,0,1,0,0,0,1,1,1
"61",8,1,0,1,1,1,1,0,1,1,1
"62",4,0,1,0,0,0,1,0,1,0,1
"63",4,0,1,0,1,0,1,0,1,0,0
"64",3,0,0,0,1,1,0,0,0,0,1
"65",3,0,0,0,1,0,0,0,0,1,1
"66",5,0,0,0,1,0,0,1,1,1,1
"67",6,1,0,1,0,1,1,1,0,1,0
"68",5,0,1,0,1,1,1,0,0,0,1
"69",4,0,1,0,0,0,1,0,0,1,1
"70",6,0,1,1,0,1,0,0,1,1,1
"71",6,1,0,0,0,1,1,1,0,1,1
"72",7,1,0,1,0,0,1,1,1,1,1
"73",4,1,0,1,0,0,0,0,1,0,1
"74",2,0,0,0,0,0,0,0,1,1,0
"75",6,1,0,1,0,0,1,1,1,0,1
"76",5,1,0,1,0,1,1,1,0,0,0
"77",5,0,0,1,0,0,1,1,0,1,1
"78",7,1,1,1,1,1,1,0,0,0,1
"79",1,0,0,0,1,0,0,0,0,0,0
"80",4,1,1,0,0,1,0,0,0,1,0
"81",3,0,0,0,0,1,1,0,1,0,0
"82",6,1,0,1,0,1,1,0,1,0,1
"83",3,0,0,0,1,0,1,1,0,0,0
"84",4,0,0,0,1,0,1,1,0,1,0
"85",4,1,1,0,0,0,1,0,1,0,0
"86",5,1,1,1,1,0,0,0,1,0,0
"87",5,0,1,0,0,1,1,1,1,0,0
"88",5,1,0,0,1,0,1,1,0,1,0
"89",3,1,0,1,0,0,0,0,0,1,0
"90",6,1,1,1,0,0,1,1,1,0,0
"91",5,0,0,0,1,1,0,1,1,1,0
"92",3,0,0,0,1,0,1,0,0,1,0
"93",7,0,0,1,1,1,1,1,1,1,0
"94",4,1,0,0,1,1,0,0,1,0,0
"95",5,1,0,0,0,0,1,1,1,0,1
"96",4,1,0,0,0,0,1,1,0,1,0
"97",5,0,0,1,0,1,0,1,1,1,0
"98",5,0,1,0,1,0,1,0,1,0,1
"99",5,0,0,0,1,1,1,1,0,1,0
"100",5,1,0,0,0,1,0,1,1,0,1
