"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"5",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"6",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"10",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"11",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"12",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"13",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"15",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"16",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"20",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"24",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"25",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"27",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"28",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"29",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"30",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"32",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"33",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"34",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"37",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"39",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"40",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
