"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,1,0,0
"2",1,0,0,0,0,1
"3",4,0,1,1,1,1
"4",5,1,1,1,1,1
"5",3,1,1,0,1,0
"6",2,0,0,1,0,1
"7",2,1,0,1,0,0
"8",2,0,1,1,0,0
"9",3,1,0,1,0,1
"10",3,1,1,0,0,1
"11",5,1,1,1,1,1
"12",2,0,0,1,1,0
"13",3,0,1,0,1,1
"14",2,1,0,0,0,1
"15",1,0,0,1,0,0
"16",1,0,0,1,0,0
"17",3,0,0,1,1,1
"18",1,0,0,0,1,0
"19",4,0,1,1,1,1
"20",3,1,0,1,1,0
"21",3,0,1,1,1,0
"22",3,0,1,0,1,1
"23",2,1,0,1,0,0
"24",1,0,0,0,0,1
"25",1,1,0,0,0,0
"26",2,0,1,1,0,0
"27",2,1,0,0,1,0
"28",2,0,1,0,0,1
"29",3,1,0,1,0,1
"30",3,1,0,1,1,0
"31",2,1,1,0,0,0
"32",2,0,0,1,0,1
"33",2,0,1,0,0,1
"34",2,1,0,0,0,1
"35",2,0,1,1,0,0
"36",3,1,0,0,1,1
"37",3,1,0,1,0,1
"38",1,0,0,1,0,0
"39",1,0,0,0,1,0
"40",4,1,1,0,1,1
"41",3,1,1,0,1,0
"42",1,0,1,0,0,0
"43",0,0,0,0,0,0
"44",3,1,1,0,0,1
"45",4,1,1,0,1,1
"46",1,0,0,0,0,1
"47",3,1,1,1,0,0
"48",1,1,0,0,0,0
"49",3,0,0,1,1,1
"50",3,0,1,0,1,1
"51",2,1,0,1,0,0
"52",2,1,0,1,0,0
"53",2,1,0,1,0,0
"54",4,1,1,1,0,1
"55",2,1,0,0,0,1
"56",2,0,0,1,1,0
"57",3,0,1,1,1,0
"58",3,1,1,0,1,0
"59",3,0,1,1,0,1
"60",4,1,1,1,1,0
"61",1,1,0,0,0,0
"62",1,0,0,0,1,0
"63",4,0,1,1,1,1
"64",3,0,1,1,0,1
"65",2,0,1,0,0,1
"66",3,1,0,0,1,1
"67",4,1,1,1,1,0
"68",4,1,1,0,1,1
"69",0,0,0,0,0,0
"70",3,0,0,1,1,1
"71",2,0,1,0,1,0
"72",4,0,1,1,1,1
"73",0,0,0,0,0,0
"74",3,0,0,1,1,1
"75",2,0,1,1,0,0
"76",3,1,0,1,0,1
"77",2,0,1,1,0,0
"78",1,0,0,0,1,0
"79",4,0,1,1,1,1
"80",3,0,1,0,1,1
"81",3,1,1,0,1,0
"82",3,1,0,0,1,1
"83",4,1,1,1,0,1
"84",2,1,0,0,0,1
"85",5,1,1,1,1,1
"86",3,1,0,1,0,1
"87",2,0,1,0,0,1
"88",4,1,0,1,1,1
"89",3,0,1,0,1,1
"90",4,1,1,1,1,0
"91",4,1,1,1,0,1
"92",3,0,1,1,0,1
"93",2,0,1,0,0,1
"94",3,0,1,0,1,1
"95",2,1,1,0,0,0
"96",1,1,0,0,0,0
"97",4,1,1,0,1,1
"98",4,1,1,1,0,1
"99",2,1,0,0,0,1
"100",4,1,1,1,1,0
