"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,1,0,0
"2",2,1,0,0,1,0
"3",1,0,0,0,1,0
"4",3,0,1,1,1,0
"5",2,0,0,1,1,0
"6",5,1,1,1,1,1
"7",4,1,1,1,0,1
"8",4,1,1,0,1,1
"9",0,0,0,0,0,0
"10",4,1,1,1,0,1
"11",1,0,1,0,0,0
"12",5,1,1,1,1,1
"13",2,1,0,0,1,0
"14",4,1,1,1,0,1
"15",5,1,1,1,1,1
"16",4,1,1,0,1,1
"17",5,1,1,1,1,1
"18",0,0,0,0,0,0
"19",4,1,0,1,1,1
"20",0,0,0,0,0,0
"21",3,0,1,1,0,1
"22",4,1,1,0,1,1
"23",2,1,1,0,0,0
"24",4,1,1,1,0,1
"25",0,0,0,0,0,0
"26",4,1,1,1,0,1
"27",3,0,0,1,1,1
"28",1,1,0,0,0,0
"29",2,1,0,1,0,0
"30",4,0,1,1,1,1
"31",1,0,0,0,1,0
"32",3,1,1,0,0,1
"33",3,0,0,1,1,1
"34",5,1,1,1,1,1
"35",2,1,0,1,0,0
"36",1,0,0,0,1,0
"37",1,0,0,0,1,0
"38",3,1,0,1,1,0
"39",4,1,1,1,1,0
"40",2,0,1,1,0,0
"41",5,1,1,1,1,1
"42",4,1,1,1,1,0
"43",3,1,0,0,1,1
"44",3,1,0,0,1,1
"45",2,1,0,0,1,0
"46",1,0,0,0,1,0
"47",3,0,1,1,0,1
"48",2,0,0,1,0,1
"49",4,1,1,0,1,1
"50",3,1,1,0,0,1
"51",2,0,1,0,1,0
"52",4,1,1,0,1,1
"53",2,0,0,1,1,0
"54",2,0,1,0,0,1
"55",3,1,1,0,1,0
"56",1,0,0,1,0,0
"57",3,0,1,1,0,1
"58",2,1,0,0,0,1
"59",2,0,1,0,1,0
"60",1,0,0,0,0,1
"61",2,0,1,0,0,1
"62",2,0,1,0,0,1
"63",2,1,0,1,0,0
"64",4,1,1,1,0,1
"65",5,1,1,1,1,1
"66",2,0,1,1,0,0
"67",3,1,1,0,0,1
"68",3,1,1,1,0,0
"69",2,1,0,0,0,1
"70",4,1,0,1,1,1
"71",2,1,0,0,0,1
"72",1,0,1,0,0,0
"73",4,1,1,1,1,0
"74",2,0,0,1,0,1
"75",3,1,1,1,0,0
"76",2,1,0,1,0,0
"77",3,1,1,0,1,0
"78",2,1,0,0,1,0
"79",3,1,1,0,0,1
"80",2,1,0,0,0,1
"81",2,0,0,0,1,1
"82",4,1,1,1,1,0
"83",3,1,1,0,1,0
"84",2,0,1,0,0,1
"85",3,0,1,1,1,0
"86",2,1,1,0,0,0
"87",4,0,1,1,1,1
"88",2,0,0,1,1,0
"89",2,0,1,1,0,0
"90",2,1,0,1,0,0
"91",2,0,1,0,0,1
"92",3,0,1,1,0,1
"93",4,1,1,0,1,1
"94",3,1,0,1,1,0
"95",2,0,0,0,1,1
"96",3,1,0,1,0,1
"97",3,1,0,1,1,0
"98",2,0,1,0,1,0
"99",4,1,1,1,1,0
"100",1,0,0,0,0,1
