"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"2",7,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3",3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5",6,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"6",6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"7",6,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"8",5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"9",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12",5,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13",4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"14",7,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"15",7,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"16",6,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"17",5,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18",5,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"19",6,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"20",6,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"21",3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"22",7,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
