"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
"2",13,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1
"3",10,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"4",11,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
"5",9,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0
"6",7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
"7",5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"8",12,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0
"9",7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
"10",7,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"11",11,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0
"12",7,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"13",3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"14",16,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0
"15",11,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
"16",11,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
"17",10,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1
"18",9,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1
"19",12,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"20",9,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
"21",10,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1
"22",7,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"23",10,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0
"24",10,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1
"25",13,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
"26",12,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
"27",9,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
"28",10,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
"29",13,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
"30",11,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"31",8,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"32",10,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"33",11,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
"34",7,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"35",10,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
"36",9,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0
"37",13,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0
"38",10,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0
"39",8,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
"40",13,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"41",11,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
"42",9,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
"43",7,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"44",9,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"45",12,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1
"46",11,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
"47",10,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"48",9,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
"49",10,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1
"50",14,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
"51",10,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0
"52",9,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0
"53",6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"54",9,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"55",11,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
"56",11,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
"57",7,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"58",7,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"59",11,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1
"60",12,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
"61",9,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"62",8,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
"63",11,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0
"64",13,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0
"65",10,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
"66",11,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
"67",8,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
"68",12,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0
"69",8,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
"70",10,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
"71",8,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
