"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,0,1
"2",4,1,1,0,1,1
"3",3,1,0,1,1,0
"4",0,0,0,0,0,0
"5",3,0,0,1,1,1
"6",1,0,1,0,0,0
"7",4,1,1,1,1,0
"8",4,1,1,1,0,1
"9",1,0,0,0,1,0
"10",2,0,1,1,0,0
"11",3,1,1,0,1,0
"12",2,0,1,0,0,1
"13",3,0,1,1,0,1
"14",3,0,0,1,1,1
"15",4,0,1,1,1,1
"16",4,1,1,1,1,0
"17",4,0,1,1,1,1
"18",1,0,1,0,0,0
"19",3,1,0,0,1,1
"20",3,0,1,1,1,0
"21",2,0,0,0,1,1
"22",4,1,0,1,1,1
"23",2,1,0,0,0,1
"24",3,0,0,1,1,1
"25",3,1,1,0,1,0
"26",2,0,0,1,0,1
"27",3,1,1,0,0,1
"28",4,1,1,0,1,1
"29",3,0,0,1,1,1
"30",1,0,1,0,0,0
"31",2,0,1,0,0,1
"32",2,0,1,1,0,0
"33",1,0,0,1,0,0
"34",1,1,0,0,0,0
"35",2,1,1,0,0,0
"36",5,1,1,1,1,1
"37",4,1,0,1,1,1
"38",3,1,1,0,0,1
"39",2,0,1,0,1,0
"40",3,0,1,1,1,0
"41",2,0,1,0,0,1
"42",3,0,1,1,1,0
"43",3,0,1,1,0,1
"44",1,0,0,0,0,1
"45",2,1,1,0,0,0
"46",1,0,1,0,0,0
"47",5,1,1,1,1,1
"48",4,1,1,1,1,0
"49",2,0,1,1,0,0
"50",4,1,1,1,1,0
"51",1,0,1,0,0,0
"52",3,1,0,1,1,0
"53",0,0,0,0,0,0
"54",4,1,1,0,1,1
"55",4,1,1,1,1,0
"56",2,1,0,0,1,0
"57",2,0,0,1,1,0
"58",2,1,1,0,0,0
"59",3,1,1,0,0,1
"60",4,1,1,1,1,0
"61",2,0,0,1,1,0
"62",4,1,1,0,1,1
"63",1,0,0,1,0,0
"64",3,1,0,1,1,0
"65",2,0,0,1,1,0
"66",1,1,0,0,0,0
"67",2,0,1,1,0,0
"68",1,0,1,0,0,0
"69",4,1,1,1,1,0
"70",3,1,1,0,0,1
"71",2,1,1,0,0,0
"72",3,0,1,0,1,1
"73",2,1,0,0,1,0
"74",3,0,0,1,1,1
"75",2,0,1,0,0,1
"76",4,0,1,1,1,1
"77",1,0,1,0,0,0
"78",0,0,0,0,0,0
"79",2,0,0,1,1,0
"80",3,1,0,1,0,1
"81",4,1,1,1,1,0
"82",3,1,0,1,1,0
"83",4,1,1,1,1,0
"84",0,0,0,0,0,0
"85",3,1,0,1,1,0
"86",1,1,0,0,0,0
"87",3,1,1,0,1,0
"88",3,1,1,1,0,0
"89",5,1,1,1,1,1
"90",2,1,0,1,0,0
"91",2,0,0,0,1,1
"92",4,1,1,1,0,1
"93",4,1,1,0,1,1
"94",1,0,0,0,0,1
"95",1,0,0,0,1,0
"96",3,1,0,1,1,0
"97",3,1,0,1,1,0
"98",2,1,0,0,0,1
"99",4,1,1,1,0,1
"100",3,1,0,1,0,1
