"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,1,0
"2",2,1,1,0,0,0
"3",2,0,0,1,1,0
"4",3,0,0,1,1,1
"5",1,0,0,0,1,0
"6",3,0,1,1,0,1
"7",3,1,0,0,1,1
"8",2,1,1,0,0,0
"9",2,1,0,0,1,0
"10",2,1,0,1,0,0
"11",2,1,0,1,0,0
"12",2,0,1,0,0,1
"13",2,0,0,0,1,1
"14",2,0,1,1,0,0
"15",1,0,1,0,0,0
"16",3,0,1,1,1,0
"17",3,0,1,0,1,1
"18",4,0,1,1,1,1
"19",4,1,1,0,1,1
"20",4,1,1,0,1,1
"21",4,1,1,1,1,0
"22",4,1,1,1,1,0
"23",1,0,0,0,0,1
"24",2,1,1,0,0,0
"25",2,0,0,0,1,1
"26",3,0,0,1,1,1
"27",3,0,1,1,1,0
"28",2,0,0,1,0,1
"29",2,1,0,1,0,0
"30",2,0,1,1,0,0
"31",2,1,0,1,0,0
"32",1,0,0,0,0,1
"33",4,1,1,1,1,0
"34",1,0,0,0,1,0
"35",3,0,1,0,1,1
"36",3,0,1,1,1,0
"37",4,1,1,1,1,0
"38",2,0,0,1,0,1
"39",3,1,0,0,1,1
"40",1,0,0,0,0,1
"41",1,0,0,0,0,1
"42",4,0,1,1,1,1
"43",3,1,0,0,1,1
"44",4,1,1,0,1,1
"45",2,1,0,0,0,1
"46",3,0,0,1,1,1
"47",2,0,1,0,0,1
"48",2,0,0,0,1,1
"49",3,1,0,1,0,1
"50",2,0,1,0,0,1
"51",3,0,0,1,1,1
"52",1,0,0,0,1,0
"53",2,0,1,0,1,0
"54",3,1,0,0,1,1
"55",3,0,1,1,0,1
"56",3,1,1,0,0,1
"57",3,0,1,1,1,0
"58",3,0,1,1,1,0
"59",1,0,0,0,0,1
"60",3,1,1,0,0,1
"61",4,1,0,1,1,1
"62",0,0,0,0,0,0
"63",1,0,0,0,1,0
"64",2,0,1,0,1,0
"65",2,0,1,0,1,0
"66",2,1,0,0,1,0
"67",2,0,0,1,1,0
"68",3,0,1,1,1,0
"69",3,1,0,0,1,1
"70",4,1,1,1,0,1
"71",3,0,1,1,0,1
"72",1,0,1,0,0,0
"73",3,0,1,0,1,1
"74",1,1,0,0,0,0
"75",4,1,1,1,1,0
"76",4,1,0,1,1,1
"77",2,1,0,1,0,0
"78",2,0,0,1,0,1
"79",2,0,0,0,1,1
"80",1,0,0,0,1,0
"81",1,0,0,0,0,1
"82",5,1,1,1,1,1
"83",3,1,1,1,0,0
"84",2,0,1,0,1,0
"85",2,1,0,0,1,0
"86",4,0,1,1,1,1
"87",5,1,1,1,1,1
"88",1,0,0,0,0,1
"89",3,0,1,1,0,1
"90",3,1,0,1,1,0
"91",3,1,0,1,1,0
"92",3,1,1,1,0,0
"93",3,0,1,1,1,0
"94",2,0,1,0,0,1
"95",5,1,1,1,1,1
"96",1,0,0,1,0,0
"97",3,1,0,1,1,0
"98",3,1,0,1,1,0
"99",3,0,1,1,0,1
"100",2,0,0,0,1,1
