"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",1,0,0,1,0,0
"3",2,0,0,0,1,1
"4",1,0,0,0,0,1
"5",1,0,0,1,0,0
"6",3,0,1,0,1,1
"7",2,0,1,0,0,1
"8",3,1,0,1,1,0
"9",2,1,0,1,0,0
"10",1,1,0,0,0,0
"11",2,0,1,0,1,0
"12",3,1,1,0,1,0
"13",3,1,1,0,0,1
"14",3,1,0,1,1,0
"15",2,1,0,0,1,0
"16",2,0,0,1,1,0
"17",2,0,0,1,0,1
"18",2,1,0,0,0,1
"19",2,0,0,0,1,1
"20",2,1,0,0,1,0
"21",4,1,1,0,1,1
"22",4,1,1,0,1,1
"23",3,1,0,1,0,1
"24",2,0,0,1,1,0
"25",2,0,1,1,0,0
"26",1,0,0,0,0,1
"27",2,0,0,0,1,1
"28",2,0,0,0,1,1
"29",2,0,0,0,1,1
"30",1,0,0,1,0,0
"31",4,1,1,1,0,1
"32",2,0,1,1,0,0
"33",3,1,1,0,0,1
"34",2,1,1,0,0,0
"35",1,0,0,1,0,0
"36",2,0,0,1,1,0
"37",2,0,0,1,0,1
"38",2,0,0,0,1,1
"39",4,1,0,1,1,1
"40",5,1,1,1,1,1
"41",3,1,1,0,0,1
"42",2,0,1,1,0,0
"43",1,0,0,0,1,0
"44",4,1,0,1,1,1
"45",1,0,0,0,1,0
"46",2,0,1,1,0,0
"47",2,0,1,1,0,0
"48",2,1,0,1,0,0
"49",2,1,0,0,0,1
"50",2,1,0,0,1,0
"51",2,1,0,1,0,0
"52",2,0,1,0,0,1
"53",5,1,1,1,1,1
"54",0,0,0,0,0,0
"55",4,0,1,1,1,1
"56",2,0,0,1,1,0
"57",2,1,0,0,0,1
"58",3,1,1,0,1,0
"59",4,1,1,0,1,1
"60",3,1,0,1,1,0
"61",2,0,0,1,0,1
"62",1,0,0,1,0,0
"63",2,0,1,1,0,0
"64",2,1,0,0,1,0
"65",4,0,1,1,1,1
"66",2,0,0,1,0,1
"67",1,0,0,0,0,1
"68",3,1,1,0,0,1
"69",1,0,0,0,0,1
"70",2,1,0,0,1,0
"71",1,0,0,1,0,0
"72",2,1,0,1,0,0
"73",3,1,1,0,1,0
"74",1,0,1,0,0,0
"75",3,0,0,1,1,1
"76",2,0,0,1,0,1
"77",3,0,1,0,1,1
"78",2,1,0,0,0,1
"79",2,1,0,0,0,1
"80",4,1,1,0,1,1
"81",2,1,1,0,0,0
"82",2,1,1,0,0,0
"83",3,1,0,1,0,1
"84",3,1,1,0,1,0
"85",2,0,0,0,1,1
"86",2,0,0,0,1,1
"87",3,1,1,0,1,0
"88",2,1,0,1,0,0
"89",1,0,1,0,0,0
"90",4,1,1,1,1,0
"91",2,1,0,1,0,0
"92",2,1,0,1,0,0
"93",4,1,1,1,0,1
"94",1,0,0,0,1,0
"95",5,1,1,1,1,1
"96",2,0,1,1,0,0
"97",0,0,0,0,0,0
"98",2,0,0,1,0,1
"99",4,1,0,1,1,1
"100",2,0,0,1,0,1
