"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",15,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"2",11,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
"3",12,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
"4",11,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1
"5",9,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
"6",11,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
"7",13,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1
"8",11,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1
"9",10,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
"10",10,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
"11",14,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1
"12",10,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"13",13,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"14",8,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1
"15",11,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
"16",9,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1
"17",10,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0
"18",15,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
"19",10,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1
"20",11,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
"21",11,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1
"22",14,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"23",14,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0
"24",15,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
"25",9,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
"26",7,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"27",9,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0
"28",10,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0
"29",7,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"30",8,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"31",12,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0
"32",8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
"33",9,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
"34",8,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"35",14,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
"36",12,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
"37",10,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
"38",10,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
"39",10,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1
"40",9,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
"41",15,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1
"42",11,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
"43",8,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
"44",11,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0
"45",11,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
"46",10,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"47",9,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"48",8,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
"49",10,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"50",12,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0
"51",7,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"52",8,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"53",10,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
"54",9,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
"55",12,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1
"56",11,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0
"57",9,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0
"58",8,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
"59",13,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0
"60",8,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
"61",12,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
"62",8,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
"63",10,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0
"64",9,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"65",8,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"66",7,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"67",10,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
"68",10,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
"69",9,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"70",9,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
"71",11,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1
"72",5,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"73",8,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1
"74",11,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0
"75",10,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"76",11,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0
"77",10,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0
"78",13,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"79",15,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"80",11,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0
"81",12,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
"82",11,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1
"83",9,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
"84",11,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
"85",9,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
"86",11,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
"87",13,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1
"88",11,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1
"89",7,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"90",8,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
"91",10,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1
"92",8,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
"93",7,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"94",10,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0
"95",11,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
"96",10,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1
"97",13,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1
"98",11,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
"99",11,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
"100",12,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
