"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",6,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
"2",13,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0
"3",6,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
"4",10,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
"5",11,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
"6",9,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
"7",12,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
"8",10,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
"9",11,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
"10",10,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
"11",11,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1
"12",13,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1
"13",15,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
"14",14,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1
"15",10,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1
"16",6,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
"17",11,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0
"18",6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
"19",14,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
"20",9,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
"21",10,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"22",12,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1
"23",8,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1
"24",10,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
"25",10,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
"26",9,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
"27",9,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
"28",12,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
"29",8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0
"30",9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
"31",11,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0
"32",12,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
