"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",2,0,0,1,0,0,0,0,0,0,1
"2",4,1,0,1,0,0,0,1,0,0,1
"3",5,0,0,1,1,1,0,1,0,0,1
"4",5,1,0,0,1,1,0,1,0,0,1
"5",7,1,1,1,1,0,1,0,0,1,1
"6",6,1,0,0,1,1,0,1,1,1,0
"7",5,0,1,0,0,0,1,1,1,1,0
"8",2,0,1,0,0,0,0,0,1,0,0
"9",3,0,0,1,1,1,0,0,0,0,0
"10",5,0,1,0,0,0,1,1,1,0,1
"11",4,1,0,0,0,0,1,0,0,1,1
"12",6,1,1,1,1,1,0,0,0,0,1
"13",5,0,1,1,0,0,1,1,1,0,0
"14",3,1,1,0,0,0,1,0,0,0,0
"15",2,0,1,0,0,0,0,0,1,0,0
"16",2,0,0,0,1,0,0,1,0,0,0
"17",7,1,1,0,0,1,0,1,1,1,1
"18",4,0,0,1,0,1,0,0,1,1,0
"19",5,1,1,1,0,0,1,1,0,0,0
"20",3,0,0,0,1,0,0,1,0,0,1
"21",2,0,0,0,0,0,1,0,0,0,1
"22",4,1,0,0,0,0,1,0,0,1,1
"23",5,0,1,1,0,0,1,1,1,0,0
"24",5,1,0,0,0,1,1,0,1,1,0
"25",5,1,1,1,1,0,0,0,1,0,0
"26",4,1,0,1,0,0,0,1,1,0,0
"27",7,1,0,1,0,1,1,1,0,1,1
"28",7,0,1,1,1,0,1,1,1,1,0
"29",5,0,0,1,1,0,0,1,1,0,1
"30",4,0,0,0,1,1,0,1,0,1,0
"31",4,1,1,1,0,0,0,0,0,0,1
"32",9,1,1,1,1,1,1,1,1,0,1
"33",4,1,0,1,0,0,0,1,1,0,0
"34",7,1,0,1,1,0,1,1,1,0,1
"35",5,0,1,0,0,1,0,0,1,1,1
"36",3,0,0,0,0,0,1,1,0,0,1
"37",4,0,1,0,0,0,0,1,1,0,1
"38",4,0,0,1,0,1,0,1,0,1,0
"39",3,0,1,0,0,0,0,1,0,1,0
"40",5,0,0,0,1,1,1,0,0,1,1
"41",3,0,0,0,0,0,1,1,0,1,0
"42",3,0,0,1,0,0,0,0,1,1,0
"43",5,1,0,0,0,0,1,1,1,0,1
"44",7,0,1,0,1,1,0,1,1,1,1
"45",6,0,1,1,0,0,0,1,1,1,1
"46",7,1,1,0,1,1,0,0,1,1,1
"47",3,1,1,0,1,0,0,0,0,0,0
"48",4,0,1,1,0,1,1,0,0,0,0
"49",4,1,0,1,0,0,1,1,0,0,0
"50",6,1,1,1,0,1,1,1,0,0,0
"51",6,1,0,0,0,1,1,1,0,1,1
"52",3,1,0,0,0,0,0,1,1,0,0
"53",3,0,0,0,0,0,1,1,1,0,0
"54",3,0,0,0,0,0,1,0,1,0,1
"55",4,0,0,1,1,0,0,1,1,0,0
"56",6,1,0,1,1,0,1,0,1,0,1
"57",4,0,1,1,0,0,0,1,0,1,0
"58",3,0,0,0,1,0,1,0,1,0,0
"59",4,1,0,1,0,0,1,0,0,0,1
"60",5,0,1,1,0,1,1,0,1,0,0
"61",5,0,0,1,0,1,0,1,1,0,1
"62",6,1,1,1,0,1,1,0,0,1,0
"63",6,0,1,1,1,0,1,0,0,1,1
"64",4,0,1,0,0,1,1,0,0,0,1
"65",3,1,0,1,0,1,0,0,0,0,0
"66",3,1,0,0,1,0,0,0,1,0,0
"67",6,1,1,1,0,0,0,1,1,1,0
"68",3,0,0,1,0,0,1,1,0,0,0
"69",5,0,0,0,1,1,0,1,1,0,1
"70",5,0,1,0,1,1,0,1,0,1,0
"71",3,0,0,0,0,0,1,1,0,0,1
"72",7,0,1,1,1,0,1,0,1,1,1
"73",6,1,1,0,1,0,1,1,0,1,0
"74",5,0,1,1,1,0,0,1,1,0,0
"75",8,0,1,1,1,1,1,1,1,0,1
"76",4,0,1,0,1,0,0,1,0,0,1
"77",4,0,0,1,0,1,0,1,1,0,0
"78",4,0,0,0,0,0,1,1,1,0,1
"79",4,1,1,1,0,0,0,1,0,0,0
"80",5,0,0,1,1,0,0,1,1,1,0
"81",7,0,1,1,1,1,1,0,1,1,0
"82",4,1,0,1,0,0,0,1,0,0,1
"83",6,1,0,1,0,1,1,0,1,0,1
"84",6,1,1,0,0,0,0,1,1,1,1
"85",2,0,1,0,0,0,1,0,0,0,0
"86",4,1,0,1,0,1,0,0,0,0,1
"87",6,1,0,1,1,0,0,0,1,1,1
"88",7,0,1,1,1,0,1,0,1,1,1
"89",4,0,1,1,0,0,0,0,1,1,0
"90",8,1,1,1,0,0,1,1,1,1,1
"91",6,0,1,0,1,1,1,0,0,1,1
"92",6,1,0,1,0,0,0,1,1,1,1
"93",4,1,1,0,0,0,1,1,0,0,0
"94",3,1,1,0,0,0,0,0,1,0,0
"95",3,1,0,0,0,0,1,0,0,1,0
"96",3,0,0,0,1,0,1,1,0,0,0
"97",7,0,1,1,0,1,0,1,1,1,1
"98",3,1,0,0,1,0,1,0,0,0,0
"99",5,1,1,1,0,0,0,0,0,1,1
"100",7,1,1,0,0,1,1,1,1,0,1
