"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",2,0,0,1,1,0
"3",4,1,1,1,1,0
"4",2,0,0,0,1,1
"5",4,1,0,1,1,1
"6",3,1,0,1,0,1
"7",0,0,0,0,0,0
"8",2,1,0,0,0,1
"9",1,0,0,0,1,0
"10",1,1,0,0,0,0
"11",5,1,1,1,1,1
"12",2,1,1,0,0,0
"13",1,0,0,0,1,0
"14",3,0,1,1,0,1
"15",2,1,0,0,0,1
"16",4,1,1,1,1,0
"17",1,1,0,0,0,0
"18",2,1,1,0,0,0
"19",3,0,1,0,1,1
"20",4,1,1,1,0,1
"21",2,0,0,1,1,0
"22",2,0,1,0,0,1
"23",1,0,1,0,0,0
"24",4,1,1,1,0,1
"25",3,1,0,0,1,1
"26",2,0,0,1,0,1
"27",3,0,1,1,0,1
"28",3,1,1,0,0,1
"29",3,1,1,0,0,1
"30",2,1,1,0,0,0
"31",4,0,1,1,1,1
"32",2,1,0,0,1,0
"33",2,1,0,1,0,0
"34",2,0,1,0,0,1
"35",3,1,0,1,1,0
"36",3,1,0,1,0,1
"37",1,0,0,1,0,0
"38",3,1,0,1,0,1
"39",4,1,1,1,1,0
"40",0,0,0,0,0,0
"41",4,1,0,1,1,1
"42",3,1,1,0,0,1
"43",2,0,1,1,0,0
"44",3,0,1,1,1,0
"45",3,0,1,0,1,1
"46",1,0,0,0,0,1
"47",2,0,0,1,1,0
"48",4,1,0,1,1,1
"49",2,0,0,1,0,1
"50",1,1,0,0,0,0
"51",2,1,0,1,0,0
"52",3,0,1,0,1,1
"53",4,1,1,0,1,1
"54",2,0,1,0,0,1
"55",1,0,0,1,0,0
"56",4,1,1,0,1,1
"57",3,0,0,1,1,1
"58",2,1,0,0,1,0
"59",2,0,1,1,0,0
"60",2,0,1,0,1,0
"61",2,0,1,1,0,0
"62",4,1,1,1,1,0
"63",3,1,1,0,0,1
"64",4,1,0,1,1,1
"65",2,0,0,1,0,1
"66",1,0,0,0,0,1
"67",4,1,1,1,0,1
"68",3,1,1,1,0,0
"69",2,0,0,1,0,1
"70",1,0,0,0,1,0
"71",2,1,0,0,0,1
"72",3,0,0,1,1,1
"73",3,1,0,0,1,1
"74",3,0,1,0,1,1
"75",4,1,1,1,0,1
"76",2,1,1,0,0,0
"77",2,0,1,1,0,0
"78",3,1,0,1,1,0
"79",1,0,0,0,0,1
"80",2,0,0,1,1,0
"81",3,1,1,1,0,0
"82",3,0,1,1,0,1
"83",3,0,1,0,1,1
"84",2,0,0,0,1,1
"85",3,1,0,1,0,1
"86",2,1,0,0,0,1
"87",4,1,0,1,1,1
"88",3,0,0,1,1,1
"89",3,0,1,1,0,1
"90",3,1,0,1,0,1
"91",2,0,0,0,1,1
"92",2,1,0,1,0,0
"93",3,1,0,1,1,0
"94",2,1,0,0,1,0
"95",4,1,1,0,1,1
"96",1,0,0,1,0,0
"97",5,1,1,1,1,1
"98",3,1,1,0,0,1
"99",2,0,0,1,1,0
"100",3,1,1,0,0,1
