"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"9",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"10",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"13",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"16",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"17",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"19",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"20",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"21",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"22",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"24",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"25",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"26",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"28",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"29",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"30",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"31",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"32",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"33",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"34",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"35",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"36",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"38",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"40",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"41",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"42",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"43",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"44",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"45",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"46",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"47",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"48",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"51",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"52",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"53",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"54",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"55",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"56",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"57",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"59",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"60",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"61",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"62",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"63",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"64",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"65",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"66",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"67",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"68",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
