"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,1,1,0,0,0,1,0,0,0
"2",4,1,0,0,1,0,0,0,1,1,0
"3",5,0,1,0,0,0,1,1,0,1,1
"4",4,0,1,0,1,0,0,0,1,1,0
"5",2,0,0,1,0,0,1,0,0,0,0
"6",5,1,1,0,1,1,0,0,0,1,0
"7",6,0,1,0,1,1,1,0,1,0,1
"8",4,0,0,0,1,1,0,1,0,0,1
"9",4,1,0,0,0,0,0,1,1,1,0
"10",3,0,0,1,0,1,1,0,0,0,0
"11",7,1,0,1,0,0,1,1,1,1,1
"12",5,1,1,1,0,0,0,1,0,1,0
"13",5,1,0,0,1,0,0,1,1,0,1
"14",3,0,1,0,1,0,0,0,0,0,1
"15",7,0,1,1,1,0,1,1,1,0,1
"16",6,1,1,1,0,1,0,0,1,0,1
"17",6,1,0,0,1,0,1,0,1,1,1
"18",2,0,1,0,0,0,1,0,0,0,0
"19",4,1,0,1,0,1,1,0,0,0,0
"20",6,0,1,0,1,1,1,0,1,1,0
"21",3,1,1,0,0,0,0,0,0,0,1
"22",7,1,0,0,1,0,1,1,1,1,1
"23",5,1,1,0,1,1,0,0,0,1,0
"24",8,1,0,1,1,1,1,1,1,1,0
"25",6,1,0,1,1,1,0,0,0,1,1
"26",5,0,1,1,1,0,0,1,1,0,0
"27",6,1,1,0,0,0,1,1,1,0,1
"28",4,1,0,0,0,0,1,1,0,1,0
"29",6,1,1,0,0,1,0,1,1,1,0
"30",3,0,1,0,1,0,1,0,0,0,0
"31",6,0,0,1,0,1,1,1,1,0,1
"32",6,1,1,0,1,1,1,0,0,0,1
"33",8,0,1,1,1,0,1,1,1,1,1
"34",1,0,0,0,1,0,0,0,0,0,0
"35",6,0,1,1,1,1,1,0,0,1,0
"36",8,1,1,0,1,1,1,1,1,1,0
"37",4,1,0,0,0,1,1,0,1,0,0
"38",6,1,0,1,0,0,1,0,1,1,1
"39",4,0,0,0,1,0,1,1,0,0,1
"40",5,1,0,0,0,1,1,1,1,0,0
"41",5,0,0,0,0,1,0,1,1,1,1
"42",4,0,1,1,0,1,0,0,0,0,1
"43",6,1,1,0,0,1,0,1,1,1,0
"44",6,0,1,1,1,1,0,1,0,0,1
"45",6,1,1,0,1,1,1,0,0,0,1
"46",6,0,1,1,1,0,1,0,0,1,1
"47",3,0,0,0,1,1,0,0,0,1,0
"48",5,0,1,1,1,0,0,0,1,0,1
"49",4,0,1,0,1,0,0,1,0,1,0
"50",7,1,1,1,1,0,0,1,1,0,1
"51",7,1,1,1,0,1,1,0,1,1,0
"52",6,1,1,0,0,1,0,1,0,1,1
"53",4,0,0,1,0,1,0,1,0,1,0
"54",0,0,0,0,0,0,0,0,0,0,0
"55",8,1,0,1,0,1,1,1,1,1,1
"56",4,0,1,1,0,0,1,0,0,0,1
"57",5,0,1,1,1,0,0,0,0,1,1
"58",2,0,0,1,1,0,0,0,0,0,0
"59",3,1,0,0,1,0,0,0,0,1,0
"60",4,0,1,0,0,1,0,0,1,0,1
"61",4,1,1,0,1,0,0,0,0,0,1
"62",4,0,0,0,0,1,1,1,0,1,0
"63",5,1,0,0,0,1,0,0,1,1,1
"64",7,1,1,0,0,1,0,1,1,1,1
"65",6,0,1,1,1,1,1,0,0,0,1
"66",6,1,1,0,0,0,1,1,0,1,1
"67",8,1,0,1,0,1,1,1,1,1,1
"68",7,1,1,0,1,1,1,0,1,1,0
"69",6,1,1,1,1,1,0,1,0,0,0
"70",5,1,0,1,0,1,1,1,0,0,0
"71",5,1,0,1,0,1,0,0,1,1,0
"72",5,1,0,0,0,1,0,0,1,1,1
"73",5,1,0,1,1,1,0,0,1,0,0
"74",4,0,1,0,0,0,0,0,1,1,1
"75",5,0,1,0,1,0,1,0,0,1,1
"76",4,1,0,1,0,1,0,1,0,0,0
"77",5,1,1,0,0,0,0,1,0,1,1
"78",3,0,0,0,0,1,0,1,1,0,0
"79",5,0,0,0,1,1,1,0,1,1,0
"80",5,1,1,0,0,1,1,0,0,1,0
"81",5,0,1,1,0,1,0,0,1,0,1
"82",3,0,1,0,0,0,0,1,0,1,0
"83",3,1,0,0,0,0,1,0,1,0,0
"84",5,1,1,0,0,0,0,1,1,0,1
"85",3,1,0,1,0,1,0,0,0,0,0
"86",5,0,1,1,0,0,1,1,0,1,0
"87",4,0,0,1,0,0,0,1,1,1,0
"88",5,0,0,1,1,0,0,0,1,1,1
"89",8,1,1,0,1,1,1,1,0,1,1
"90",5,1,1,1,0,0,0,0,0,1,1
"91",5,1,0,0,1,1,1,0,0,0,1
"92",4,1,0,1,1,0,0,0,0,0,1
"93",4,0,1,0,1,0,1,0,0,1,0
"94",4,0,0,0,0,1,1,0,0,1,1
"95",6,1,0,0,1,1,0,1,1,0,1
"96",4,0,1,0,1,0,0,0,1,1,0
"97",9,1,1,1,1,1,1,0,1,1,1
"98",5,1,1,1,1,0,0,1,0,0,0
"99",5,1,0,1,0,0,1,0,0,1,1
"100",4,1,1,0,0,0,1,1,0,0,0
