"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"5",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"10",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"11",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"12",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"13",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"15",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"16",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"17",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"20",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"21",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"23",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"24",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"25",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"26",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"27",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"28",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"29",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"30",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"31",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"32",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"34",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"35",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"36",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"37",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"38",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"39",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"40",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"43",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"44",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"45",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"46",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"47",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"48",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"50",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"51",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"52",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"53",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"54",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"55",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"56",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"57",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"58",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"59",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"60",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"61",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"62",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"63",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"64",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"65",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"66",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"67",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"68",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"69",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"70",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"71",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"72",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"73",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"74",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"75",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"76",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"77",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"78",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"79",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"80",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"81",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"82",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"83",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"84",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"86",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"89",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"90",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"91",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"92",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"93",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"94",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"95",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"97",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"99",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"100",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
