"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",3,1,0,1,1,0
"3",3,0,1,1,1,0
"4",4,0,1,1,1,1
"5",2,1,0,0,1,0
"6",3,1,1,0,1,0
"7",2,0,0,0,1,1
"8",2,1,0,0,0,1
"9",2,0,1,0,1,0
"10",3,0,1,1,1,0
"11",2,1,0,1,0,0
"12",0,0,0,0,0,0
"13",3,1,1,0,1,0
"14",2,1,0,1,0,0
"15",5,1,1,1,1,1
"16",5,1,1,1,1,1
"17",2,0,0,1,1,0
"18",3,0,0,1,1,1
"19",2,0,0,0,1,1
"20",3,0,1,1,0,1
"21",2,1,0,0,1,0
"22",3,1,1,1,0,0
"23",2,0,0,0,1,1
"24",4,1,1,1,0,1
"25",1,1,0,0,0,0
"26",2,0,0,0,1,1
"27",3,1,1,0,0,1
"28",3,0,1,1,1,0
"29",3,1,1,0,0,1
"30",2,1,0,0,1,0
"31",4,1,0,1,1,1
"32",4,1,1,0,1,1
"33",2,1,0,0,1,0
"34",2,0,1,1,0,0
"35",2,1,1,0,0,0
"36",2,1,0,1,0,0
"37",4,1,1,1,1,0
"38",4,0,1,1,1,1
"39",4,1,1,1,0,1
"40",3,1,1,1,0,0
"41",3,1,1,0,0,1
"42",1,1,0,0,0,0
"43",3,1,1,1,0,0
"44",2,0,0,1,1,0
"45",2,1,1,0,0,0
"46",4,1,1,1,0,1
"47",2,0,1,0,1,0
"48",2,0,1,1,0,0
"49",3,1,0,1,1,0
"50",4,1,1,1,0,1
"51",3,1,0,1,1,0
"52",1,1,0,0,0,0
"53",2,0,1,0,1,0
"54",1,1,0,0,0,0
"55",2,0,1,1,0,0
"56",3,0,1,1,0,1
"57",5,1,1,1,1,1
"58",3,1,1,0,1,0
"59",4,1,0,1,1,1
"60",2,1,0,1,0,0
"61",5,1,1,1,1,1
"62",0,0,0,0,0,0
"63",3,1,0,1,0,1
"64",3,0,1,0,1,1
"65",2,0,0,0,1,1
"66",3,0,1,1,0,1
"67",2,0,1,1,0,0
"68",3,1,0,0,1,1
"69",2,1,1,0,0,0
"70",2,1,1,0,0,0
"71",3,1,0,1,0,1
"72",3,1,0,0,1,1
"73",1,0,0,0,1,0
"74",3,1,0,1,0,1
"75",2,0,1,1,0,0
"76",0,0,0,0,0,0
"77",1,0,0,0,0,1
"78",1,0,0,1,0,0
"79",3,0,1,1,0,1
"80",2,0,0,0,1,1
"81",1,0,0,0,0,1
"82",4,1,0,1,1,1
"83",4,1,1,0,1,1
"84",5,1,1,1,1,1
"85",3,0,1,0,1,1
"86",3,1,1,1,0,0
"87",3,0,1,1,0,1
"88",3,1,1,0,1,0
"89",0,0,0,0,0,0
"90",4,1,1,0,1,1
"91",3,1,1,1,0,0
"92",3,1,0,0,1,1
"93",3,0,1,1,0,1
"94",3,1,0,1,1,0
"95",4,1,1,0,1,1
"96",2,0,1,0,1,0
"97",3,1,1,0,1,0
"98",2,0,1,1,0,0
"99",2,0,0,0,1,1
"100",2,0,0,1,1,0
