"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,1,0,0,0
"2",2,1,0,1,0,0
"3",2,0,0,1,1,0
"4",2,1,0,0,1,0
"5",2,1,1,0,0,0
"6",4,0,1,1,1,1
"7",3,0,1,1,1,0
"8",2,1,0,0,1,0
"9",4,0,1,1,1,1
"10",2,1,0,0,0,1
"11",4,1,1,1,1,0
"12",2,0,1,1,0,0
"13",1,0,0,0,1,0
"14",2,1,0,1,0,0
"15",1,0,1,0,0,0
"16",1,0,1,0,0,0
"17",3,0,1,0,1,1
"18",0,0,0,0,0,0
"19",3,0,1,1,0,1
"20",3,1,1,0,1,0
"21",2,0,1,0,0,1
"22",5,1,1,1,1,1
"23",5,1,1,1,1,1
"24",3,1,0,1,0,1
"25",3,1,1,1,0,0
"26",1,0,0,0,0,1
"27",3,1,0,1,0,1
"28",3,1,1,0,0,1
"29",3,0,0,1,1,1
"30",3,1,1,1,0,0
"31",2,1,0,0,1,0
"32",0,0,0,0,0,0
"33",3,0,0,1,1,1
"34",3,1,0,1,0,1
"35",4,0,1,1,1,1
"36",3,1,1,0,0,1
"37",3,0,1,1,0,1
"38",3,1,0,0,1,1
"39",2,1,1,0,0,0
"40",2,0,0,0,1,1
"41",3,1,0,1,0,1
"42",3,0,1,1,0,1
"43",1,1,0,0,0,0
"44",3,0,1,1,1,0
"45",3,1,1,1,0,0
"46",1,0,0,0,0,1
"47",3,1,1,0,0,1
"48",3,0,1,1,1,0
"49",2,1,0,1,0,0
"50",1,0,0,0,1,0
"51",3,0,1,0,1,1
"52",4,1,1,0,1,1
"53",1,0,0,0,0,1
"54",2,1,0,0,0,1
"55",2,0,0,1,0,1
"56",4,0,1,1,1,1
"57",3,1,0,0,1,1
"58",3,0,1,1,0,1
"59",3,1,0,1,1,0
"60",2,1,0,1,0,0
"61",1,0,0,0,1,0
"62",3,1,0,1,1,0
"63",1,0,0,1,0,0
"64",2,0,1,0,0,1
"65",4,1,1,1,0,1
"66",3,1,1,1,0,0
"67",4,0,1,1,1,1
"68",3,1,1,0,0,1
"69",4,1,0,1,1,1
"70",3,0,1,1,0,1
"71",1,0,0,0,0,1
"72",3,0,0,1,1,1
"73",5,1,1,1,1,1
"74",1,0,1,0,0,0
"75",1,0,0,0,0,1
"76",3,0,1,1,1,0
"77",3,0,0,1,1,1
"78",2,1,0,0,0,1
"79",3,1,0,1,0,1
"80",1,0,0,1,0,0
"81",3,0,1,1,1,0
"82",4,0,1,1,1,1
"83",3,1,0,0,1,1
"84",1,0,0,0,0,1
"85",3,1,1,0,1,0
"86",2,0,0,1,1,0
"87",5,1,1,1,1,1
"88",1,0,1,0,0,0
"89",3,1,1,0,0,1
"90",2,0,0,0,1,1
"91",1,0,0,0,1,0
"92",3,0,1,0,1,1
"93",2,1,0,0,0,1
"94",3,1,0,1,0,1
"95",3,1,0,1,1,0
"96",4,1,1,1,1,0
"97",1,0,0,1,0,0
"98",1,0,1,0,0,0
"99",2,1,0,1,0,0
"100",3,1,1,0,1,0
