"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",2,0,0,0,0,0,1,1,0,0,0
"2",2,0,0,1,1,0,0,0,0,0,0
"3",4,1,1,0,0,0,0,1,0,1,0
"4",2,0,1,0,0,0,1,0,0,0,0
"5",5,1,1,0,0,1,1,0,0,0,1
"6",6,1,0,1,0,1,0,1,0,1,1
"7",6,1,0,0,1,0,1,0,1,1,1
"8",3,0,1,1,0,1,0,0,0,0,0
"9",3,1,0,0,1,0,0,1,0,0,0
"10",4,0,0,0,1,1,0,0,0,1,1
"11",4,1,1,0,0,0,0,1,1,0,0
"12",3,1,0,0,0,0,0,0,1,1,0
"13",8,0,1,1,1,1,1,1,1,1,0
"14",8,1,0,1,1,0,1,1,1,1,1
"15",7,1,0,1,1,1,1,1,0,0,1
"16",5,1,0,1,1,1,0,0,0,0,1
"17",3,1,0,0,1,0,0,0,1,0,0
"18",8,1,1,0,1,1,0,1,1,1,1
"19",6,0,1,0,1,1,0,0,1,1,1
"20",6,1,0,0,1,1,1,1,0,0,1
"21",6,1,1,1,0,0,1,1,0,1,0
"22",7,1,1,0,0,0,1,1,1,1,1
"23",7,0,1,1,0,1,0,1,1,1,1
"24",3,0,0,1,0,1,0,0,1,0,0
"25",6,1,0,1,1,1,0,0,1,0,1
"26",3,0,1,0,1,0,0,0,1,0,0
"27",5,1,0,0,0,1,1,1,0,1,0
"28",7,1,1,1,0,1,0,0,1,1,1
"29",7,0,0,1,1,1,1,1,1,1,0
"30",6,1,0,1,0,1,1,0,0,1,1
"31",4,1,1,0,0,1,0,0,1,0,0
"32",5,0,0,1,1,0,1,1,1,0,0
"33",4,1,1,0,1,0,0,0,0,0,1
"34",3,0,1,0,1,0,1,0,0,0,0
"35",5,1,0,0,0,0,1,0,1,1,1
"36",5,0,0,0,1,1,1,0,1,1,0
"37",6,0,1,0,0,1,1,1,1,0,1
"38",7,1,1,1,0,1,0,1,0,1,1
"39",4,0,1,0,0,0,0,0,1,1,1
"40",4,1,0,1,0,0,1,1,0,0,0
"41",3,0,0,0,1,0,1,0,0,1,0
"42",7,0,1,1,1,1,1,0,0,1,1
"43",3,1,0,0,1,0,0,1,0,0,0
"44",2,0,0,0,1,0,1,0,0,0,0
"45",4,0,1,1,0,0,1,1,0,0,0
"46",2,1,0,0,0,0,0,0,1,0,0
"47",7,1,1,0,1,1,1,1,1,0,0
"48",5,0,1,1,1,1,0,1,0,0,0
"49",6,0,1,0,1,1,0,1,0,1,1
"50",7,1,1,1,0,1,1,1,0,0,1
"51",4,1,0,0,0,1,0,1,0,1,0
"52",7,1,1,0,1,1,1,0,1,1,0
"53",4,1,0,0,0,0,1,0,1,0,1
"54",8,1,0,1,1,1,1,0,1,1,1
"55",5,1,0,1,1,1,0,0,1,0,0
"56",9,1,1,0,1,1,1,1,1,1,1
"57",8,1,1,1,1,1,1,1,0,1,0
"58",5,0,1,0,1,1,0,1,1,0,0
"59",6,1,0,1,0,1,0,1,1,1,0
"60",7,1,1,1,0,1,0,1,1,0,1
"61",4,0,1,1,0,0,1,0,0,1,0
"62",4,1,0,1,1,0,0,0,0,0,1
"63",6,1,1,0,0,1,0,0,1,1,1
"64",8,1,1,0,1,0,1,1,1,1,1
"65",6,0,1,1,1,0,0,1,0,1,1
"66",6,1,1,1,0,0,1,0,1,0,1
"67",3,0,0,0,1,0,1,1,0,0,0
"68",5,1,0,1,0,1,1,0,0,1,0
"69",2,0,0,1,0,1,0,0,0,0,0
"70",7,0,0,1,1,1,0,1,1,1,1
"71",4,1,0,0,0,1,1,0,1,0,0
"72",7,1,0,1,1,1,1,0,0,1,1
"73",4,1,1,0,1,0,0,1,0,0,0
"74",3,0,1,1,0,0,0,0,1,0,0
"75",5,1,0,1,1,1,0,1,0,0,0
"76",4,1,0,1,0,0,0,1,1,0,0
"77",5,0,0,1,1,0,0,1,0,1,1
"78",6,0,1,0,1,0,1,1,1,1,0
"79",4,1,1,0,0,0,0,1,1,0,0
"80",6,1,1,0,1,1,1,0,1,0,0
"81",6,0,0,1,1,1,1,0,0,1,1
"82",5,1,1,0,0,1,0,0,1,0,1
"83",3,0,0,1,0,1,0,1,0,0,0
"84",4,1,1,0,1,0,0,0,0,1,0
"85",5,1,0,1,1,1,0,0,0,0,1
"86",5,0,0,1,1,1,1,0,0,0,1
"87",6,1,1,0,1,1,0,0,1,1,0
"88",6,1,0,0,1,0,1,1,0,1,1
"89",4,0,1,1,1,0,0,1,0,0,0
"90",5,0,1,1,0,1,1,0,1,0,0
"91",5,0,0,1,1,1,0,0,1,0,1
"92",4,0,1,0,1,0,0,0,1,0,1
"93",6,1,1,0,0,1,0,0,1,1,1
"94",7,0,1,1,1,0,1,0,1,1,1
"95",3,0,0,1,0,1,0,0,1,0,0
"96",6,0,0,0,1,1,1,1,1,1,0
"97",7,0,1,1,1,1,1,0,0,1,1
"98",3,0,0,1,0,0,0,1,0,0,1
"99",5,1,1,0,0,0,1,0,0,1,1
"100",7,0,1,1,1,1,0,1,0,1,1
