"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
"2",8,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1
"3",10,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
"4",9,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0
"5",7,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"6",12,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1
"7",14,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1
"8",12,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1
"9",9,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
"10",8,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"11",7,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
"12",9,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0
"13",13,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1
"14",9,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"15",11,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
"16",9,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
"17",10,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0
"18",7,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"19",14,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
"20",9,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"21",7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
"22",9,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1
"23",9,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1
"24",6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"25",10,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
"26",7,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"27",10,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"28",8,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"29",11,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"30",9,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
"31",11,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
"32",8,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
"33",12,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
"34",9,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1
"35",16,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"36",8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1
"37",11,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
"38",9,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
"39",8,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
"40",10,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"41",9,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
"42",10,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
"43",5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"44",12,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
"45",13,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"46",9,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
"47",9,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1
"48",11,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1
"49",9,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1
"50",7,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"51",12,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1
"52",11,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0
"53",11,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1
"54",12,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"55",10,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1
"56",9,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"57",7,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"58",10,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0
"59",15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
"60",11,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0
"61",9,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"62",14,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"63",12,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"64",9,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
"65",14,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
"66",11,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1
"67",8,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0
"68",9,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0
"69",7,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"70",11,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1
"71",8,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"72",11,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0
