"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
"2",11,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
"3",9,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0
"4",11,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1
"5",11,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
"6",12,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1
"7",8,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
"8",6,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9",11,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
"10",8,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
"11",6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
"12",12,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1
"13",7,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"14",7,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"15",10,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
"16",12,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"17",9,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
"18",12,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0
"19",11,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"20",11,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0
"21",6,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"22",9,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
"23",9,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"24",15,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"25",11,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
"26",13,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"27",13,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
"28",11,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
