"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,0,0,1,0,0,1,1,0,0
"2",6,0,1,1,1,1,1,1,0,0,0
"3",6,0,1,0,1,1,1,0,1,0,1
"4",6,1,1,0,1,0,0,1,1,0,1
"5",3,0,0,0,1,1,0,0,0,1,0
"6",5,1,0,1,1,1,1,0,0,0,0
"7",6,0,1,1,1,1,1,0,0,0,1
"8",2,1,0,0,1,0,0,0,0,0,0
"9",6,1,0,1,0,0,1,1,1,1,0
"10",5,0,1,0,1,0,1,0,0,1,1
"11",7,0,1,1,0,1,0,1,1,1,1
"12",4,1,1,1,0,0,0,1,0,0,0
"13",5,1,1,0,0,1,0,1,0,1,0
"14",3,0,0,0,1,0,0,1,0,1,0
"15",5,0,1,0,0,1,1,1,0,0,1
"16",4,1,0,1,0,1,0,0,0,1,0
"17",4,0,0,0,0,1,1,1,1,0,0
"18",6,1,0,1,0,1,1,0,1,0,1
"19",4,1,1,0,1,0,0,0,0,0,1
"20",5,1,0,1,1,0,0,0,1,0,1
"21",2,0,0,1,0,0,0,0,0,1,0
"22",6,0,0,0,1,1,1,1,1,1,0
"23",4,0,1,1,0,0,1,0,0,1,0
"24",9,1,1,1,1,1,1,1,0,1,1
"25",6,0,1,0,1,1,1,0,1,0,1
"26",7,1,0,1,0,1,1,0,1,1,1
"27",6,1,0,1,1,0,0,1,1,0,1
"28",4,1,0,0,1,0,1,0,0,0,1
"29",8,0,1,1,1,1,1,1,1,1,0
"30",4,0,0,1,1,1,0,1,0,0,0
"31",4,1,0,0,1,1,1,0,0,0,0
"32",3,0,0,0,0,1,1,0,1,0,0
"33",5,1,1,0,0,1,0,0,1,0,1
"34",6,1,0,0,1,0,1,1,1,0,1
"35",4,1,0,1,0,1,0,1,0,0,0
"36",6,0,1,0,1,0,0,1,1,1,1
"37",6,1,0,1,0,1,1,1,0,1,0
"38",5,1,0,0,1,1,0,0,0,1,1
"39",5,1,0,1,1,0,0,1,0,1,0
"40",4,1,1,0,0,1,0,1,0,0,0
"41",3,1,1,0,0,0,0,0,0,1,0
"42",6,1,1,0,0,0,1,1,1,0,1
"43",6,0,0,1,0,1,0,1,1,1,1
"44",5,0,0,0,0,0,1,1,1,1,1
"45",5,1,1,1,1,1,0,0,0,0,0
"46",7,1,1,0,0,1,1,1,0,1,1
"47",6,1,0,0,1,0,1,1,0,1,1
"48",7,1,1,0,1,1,1,1,0,1,0
"49",4,0,0,0,0,0,1,1,0,1,1
"50",6,1,0,0,1,0,1,0,1,1,1
"51",2,0,0,0,1,1,0,0,0,0,0
"52",5,1,1,0,0,0,0,0,1,1,1
"53",4,0,1,0,0,0,1,0,0,1,1
"54",5,1,0,0,1,0,1,1,0,1,0
"55",6,1,1,1,1,1,1,0,0,0,0
"56",5,1,0,1,1,0,0,0,1,0,1
"57",8,1,1,1,1,1,0,0,1,1,1
"58",6,0,1,1,1,0,0,1,0,1,1
"59",5,1,1,1,0,0,0,0,0,1,1
"60",5,0,0,1,1,0,1,0,0,1,1
"61",4,0,0,0,1,1,1,0,0,0,1
"62",7,1,1,0,0,1,1,1,0,1,1
"63",5,0,0,1,0,1,1,0,1,1,0
"64",4,0,0,1,0,0,1,0,1,0,1
"65",6,0,0,1,1,0,1,1,1,1,0
"66",7,1,1,0,0,1,1,1,1,0,1
"67",5,0,1,1,0,1,0,1,0,0,1
"68",5,1,1,0,0,1,0,0,1,1,0
"69",7,1,0,0,1,1,0,1,1,1,1
"70",5,0,0,1,1,0,0,1,0,1,1
"71",6,0,0,1,1,1,1,1,1,0,0
"72",6,0,1,0,1,0,1,1,1,1,0
"73",6,1,1,1,0,0,0,1,1,1,0
"74",3,1,0,0,1,0,1,0,0,0,0
"75",8,1,1,1,1,0,1,1,1,0,1
"76",3,0,0,1,0,1,0,0,0,1,0
"77",5,1,0,0,0,1,1,1,0,1,0
"78",4,0,1,0,0,0,1,0,1,0,1
"79",3,1,0,0,0,0,0,0,1,1,0
"80",5,0,0,1,0,0,1,0,1,1,1
"81",3,0,0,0,0,0,1,1,1,0,0
"82",5,1,1,0,0,1,1,0,0,0,1
"83",3,0,0,1,0,0,0,1,1,0,0
"84",4,1,0,1,1,0,0,0,0,1,0
"85",4,0,0,0,1,1,1,0,0,0,1
"86",6,1,1,0,0,1,0,0,1,1,1
"87",4,0,0,0,1,1,0,0,1,0,1
"88",5,0,1,0,1,1,0,1,1,0,0
"89",5,0,1,0,1,1,0,0,1,1,0
"90",6,0,1,1,1,1,1,0,1,0,0
"91",3,1,0,0,0,0,0,1,0,0,1
"92",3,0,0,1,0,0,1,0,0,0,1
"93",8,1,1,1,1,0,1,0,1,1,1
"94",5,0,0,0,1,1,0,0,1,1,1
"95",3,1,1,0,0,0,0,1,0,0,0
"96",4,0,0,0,0,0,1,1,1,0,1
"97",4,1,0,0,1,1,0,0,0,0,1
"98",6,1,1,0,1,0,1,0,1,1,0
"99",4,0,1,1,0,1,0,0,0,1,0
"100",5,0,1,1,0,0,0,1,1,1,0
