"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,1,0
"2",4,1,1,0,1,1
"3",4,1,1,1,1,0
"4",2,0,1,1,0,0
"5",3,0,0,1,1,1
"6",3,0,1,1,1,0
"7",4,1,1,1,1,0
"8",2,0,0,0,1,1
"9",2,1,0,0,1,0
"10",2,1,0,1,0,0
"11",3,1,1,1,0,0
"12",2,0,1,0,1,0
"13",1,1,0,0,0,0
"14",2,1,1,0,0,0
"15",2,0,1,0,1,0
"16",2,1,0,0,0,1
"17",1,1,0,0,0,0
"18",4,0,1,1,1,1
"19",2,1,0,0,0,1
"20",2,1,0,0,1,0
"21",2,0,0,0,1,1
"22",3,1,0,0,1,1
"23",4,1,1,0,1,1
"24",2,0,0,0,1,1
"25",2,0,1,1,0,0
"26",4,0,1,1,1,1
"27",3,1,0,1,1,0
"28",1,0,0,0,0,1
"29",2,0,1,1,0,0
"30",2,1,0,0,1,0
"31",5,1,1,1,1,1
"32",3,1,1,0,1,0
"33",2,0,1,1,0,0
"34",1,0,1,0,0,0
"35",2,1,0,1,0,0
"36",4,1,1,1,1,0
"37",3,1,1,1,0,0
"38",3,1,1,0,0,1
"39",2,0,0,0,1,1
"40",2,1,1,0,0,0
"41",3,1,1,0,0,1
"42",1,0,0,0,0,1
"43",3,0,1,1,1,0
"44",3,1,0,1,1,0
"45",3,0,1,1,1,0
"46",0,0,0,0,0,0
"47",1,0,0,1,0,0
"48",1,0,0,0,0,1
"49",2,1,1,0,0,0
"50",3,0,1,1,1,0
"51",3,1,1,0,0,1
"52",1,1,0,0,0,0
"53",4,1,1,1,0,1
"54",3,1,0,0,1,1
"55",3,1,1,0,1,0
"56",3,1,1,0,0,1
"57",1,0,0,1,0,0
"58",3,1,0,0,1,1
"59",2,0,0,0,1,1
"60",3,1,1,0,0,1
"61",3,0,0,1,1,1
"62",2,1,0,0,1,0
"63",2,1,0,0,0,1
"64",4,1,1,0,1,1
"65",4,0,1,1,1,1
"66",2,0,1,1,0,0
"67",4,1,1,1,0,1
"68",0,0,0,0,0,0
"69",2,0,1,1,0,0
"70",1,0,0,0,0,1
"71",2,1,0,0,0,1
"72",1,1,0,0,0,0
"73",3,1,0,1,1,0
"74",3,1,0,1,1,0
"75",1,1,0,0,0,0
"76",4,1,1,1,1,0
"77",0,0,0,0,0,0
"78",2,0,1,1,0,0
"79",3,0,0,1,1,1
"80",3,0,0,1,1,1
"81",4,1,1,1,0,1
"82",4,1,1,1,0,1
"83",3,1,1,0,1,0
"84",3,1,0,0,1,1
"85",3,1,0,1,0,1
"86",1,0,0,1,0,0
"87",3,0,0,1,1,1
"88",5,1,1,1,1,1
"89",5,1,1,1,1,1
"90",3,1,1,0,1,0
"91",3,1,0,0,1,1
"92",3,0,1,1,0,1
"93",2,1,0,1,0,0
"94",2,0,0,0,1,1
"95",2,1,0,1,0,0
"96",4,1,1,1,1,0
"97",1,1,0,0,0,0
"98",3,1,0,1,1,0
"99",3,1,0,1,0,1
"100",2,0,1,0,0,1
