"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",2,1,0,0,0,0,0,0,0,0,1
"2",6,1,1,1,0,0,0,1,1,0,1
"3",4,0,0,1,1,0,1,0,0,0,1
"4",5,1,1,1,0,0,0,0,0,1,1
"5",7,1,0,0,1,1,1,1,1,1,0
"6",5,0,0,0,1,1,1,1,0,0,1
"7",6,1,1,1,1,0,0,0,1,1,0
"8",9,1,1,1,1,1,1,1,1,0,1
"9",7,1,0,0,1,1,1,1,1,0,1
"10",8,1,0,1,0,1,1,1,1,1,1
"11",4,0,0,0,0,0,0,1,1,1,1
"12",4,0,0,0,1,1,1,0,0,1,0
"13",7,1,1,1,1,1,0,0,1,0,1
"14",3,0,1,0,1,0,0,0,0,1,0
"15",2,0,0,0,0,1,0,0,0,0,1
"16",5,0,1,1,1,0,0,0,1,1,0
"17",6,1,0,0,1,0,1,1,1,1,0
"18",8,0,0,1,1,1,1,1,1,1,1
"19",4,0,0,0,1,1,0,1,0,1,0
"20",3,1,1,0,0,0,0,1,0,0,0
"21",6,1,1,0,1,0,1,1,0,0,1
"22",2,1,0,0,0,0,0,0,0,0,1
"23",4,1,0,0,0,1,0,0,1,1,0
"24",4,1,1,1,0,0,0,1,0,0,0
"25",7,1,1,0,1,1,0,1,1,1,0
"26",9,1,1,1,1,1,1,0,1,1,1
"27",8,1,1,0,0,1,1,1,1,1,1
"28",5,0,0,1,1,1,1,1,0,0,0
"29",6,1,1,1,1,1,0,0,0,0,1
"30",5,0,1,0,0,1,1,1,0,1,0
"31",5,0,0,1,0,1,0,1,1,1,0
"32",8,1,1,1,0,0,1,1,1,1,1
"33",6,0,0,1,0,0,1,1,1,1,1
"34",7,1,0,1,1,1,0,1,1,0,1
"35",8,1,1,1,0,1,0,1,1,1,1
"36",6,0,1,1,0,1,0,0,1,1,1
"37",6,0,0,0,1,1,1,1,1,0,1
"38",5,0,1,0,1,1,1,0,0,0,1
"39",8,0,1,1,1,1,1,0,1,1,1
"40",5,1,0,0,0,1,0,1,1,0,1
"41",6,0,0,1,1,0,1,1,0,1,1
"42",3,1,0,1,0,0,1,0,0,0,0
"43",5,1,1,0,0,1,1,1,0,0,0
"44",6,1,0,1,0,0,1,1,0,1,1
"45",4,0,0,0,0,1,1,0,1,0,1
"46",3,0,0,1,0,1,0,0,0,0,1
"47",2,0,0,0,0,0,0,0,1,1,0
"48",8,1,1,1,1,1,1,0,1,1,0
"49",5,1,1,0,0,1,0,0,0,1,1
"50",6,1,0,0,1,0,1,1,0,1,1
"51",2,1,0,0,0,1,0,0,0,0,0
"52",5,1,1,0,0,0,1,0,0,1,1
"53",5,0,0,0,0,0,1,1,1,1,1
"54",6,0,1,1,0,1,0,1,1,0,1
"55",7,1,0,1,1,1,1,0,1,0,1
"56",5,0,1,1,0,0,1,1,0,0,1
"57",4,0,0,0,1,1,1,0,0,1,0
"58",6,1,1,0,0,1,0,1,0,1,1
"59",6,0,0,0,0,1,1,1,1,1,1
"60",5,0,0,0,0,0,1,1,1,1,1
"61",8,0,1,0,1,1,1,1,1,1,1
"62",5,0,1,0,0,1,0,1,1,1,0
"63",5,0,0,0,0,0,1,1,1,1,1
"64",5,0,0,1,1,1,0,0,1,0,1
"65",2,0,0,0,0,0,0,1,0,1,0
"66",4,1,0,0,1,0,0,0,1,0,1
"67",5,1,1,0,0,0,1,0,1,0,1
"68",6,0,1,1,1,0,0,1,1,1,0
"69",2,0,0,0,1,0,0,0,1,0,0
"70",6,0,1,1,1,0,1,1,0,1,0
"71",7,0,1,1,1,1,1,0,1,0,1
"72",6,1,1,0,1,1,0,1,0,1,0
"73",3,1,0,0,0,0,0,1,1,0,0
"74",3,0,0,1,0,0,1,0,0,1,0
"75",4,1,1,0,1,0,0,1,0,0,0
"76",7,1,1,1,1,1,0,1,0,1,0
"77",5,0,0,1,1,1,0,0,1,0,1
"78",5,0,1,1,1,0,0,0,1,1,0
"79",3,1,0,0,0,1,1,0,0,0,0
"80",5,0,1,0,0,1,1,1,1,0,0
"81",2,0,0,0,0,0,1,0,0,0,1
"82",5,0,1,0,1,1,0,1,0,1,0
"83",4,0,1,0,1,0,1,0,0,1,0
"84",6,1,1,0,1,1,0,0,1,0,1
"85",6,1,0,1,1,1,0,1,1,0,0
"86",7,1,1,1,1,0,1,0,1,1,0
"87",5,0,0,0,1,1,0,0,1,1,1
"88",5,1,1,1,0,0,0,0,1,0,1
"89",2,0,1,0,0,1,0,0,0,0,0
"90",4,0,0,0,0,0,1,0,1,1,1
"91",5,1,1,1,1,0,0,0,1,0,0
"92",5,1,0,0,1,0,1,1,0,1,0
"93",5,0,1,0,1,1,0,0,0,1,1
"94",6,1,0,1,0,0,1,0,1,1,1
"95",7,1,0,1,0,1,1,0,1,1,1
"96",6,1,0,1,1,0,0,1,1,1,0
"97",3,0,0,0,1,0,1,0,0,1,0
"98",5,0,1,0,0,0,1,0,1,1,1
"99",7,0,1,0,1,0,1,1,1,1,1
"100",6,0,0,0,1,1,1,0,1,1,1
