"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"4",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"7",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"8",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"13",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"14",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"15",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"18",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"19",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"20",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"21",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"22",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"23",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"24",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"26",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"27",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"28",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"29",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"30",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"32",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"33",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"35",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"36",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"37",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"38",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"39",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"40",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"41",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"42",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"43",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"44",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"45",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"46",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"47",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"48",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"49",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"50",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"51",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"52",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"53",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"54",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"55",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"56",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"57",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"58",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"59",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"60",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"61",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
