"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"6",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"7",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"10",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"11",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"13",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"14",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"18",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"19",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"20",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"23",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"27",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"28",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"29",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"33",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
