"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,1,0,0,0,0,1,1,0,0
"2",6,0,1,0,0,1,0,1,1,1,1
"3",2,0,0,0,1,0,0,1,0,0,0
"4",6,1,1,0,0,1,1,1,1,0,0
"5",7,0,1,0,1,1,1,0,1,1,1
"6",2,0,0,1,1,0,0,0,0,0,0
"7",7,1,1,0,1,1,1,0,1,1,0
"8",6,1,1,0,1,1,0,1,1,0,0
"9",6,1,1,0,0,1,1,1,1,0,0
"10",3,0,0,0,0,0,1,0,1,0,1
"11",5,0,1,1,0,1,1,0,0,0,1
"12",5,0,0,1,1,0,1,0,1,1,0
"13",1,0,0,0,0,0,0,1,0,0,0
"14",8,0,1,1,1,1,1,0,1,1,1
"15",8,1,1,1,1,0,1,0,1,1,1
"16",5,0,1,0,0,1,1,1,0,1,0
"17",4,0,0,1,1,0,0,0,1,1,0
"18",3,1,0,1,0,0,1,0,0,0,0
"19",5,0,0,1,0,0,1,1,0,1,1
"20",6,0,1,0,1,0,1,1,1,1,0
"21",2,0,0,1,0,0,0,0,1,0,0
"22",4,0,0,1,1,0,1,1,0,0,0
"23",5,0,1,1,0,1,0,0,0,1,1
"24",4,0,0,1,1,0,0,0,0,1,1
"25",7,0,1,0,1,1,1,1,1,1,0
"26",5,0,0,1,1,0,1,0,1,0,1
"27",3,0,0,0,1,0,0,1,1,0,0
"28",4,0,0,0,1,1,1,0,1,0,0
"29",8,0,1,0,1,1,1,1,1,1,1
"30",5,0,1,1,1,0,0,1,0,1,0
"31",4,0,1,1,0,1,0,0,0,1,0
"32",6,0,1,0,1,0,1,1,1,1,0
"33",6,0,1,0,1,1,0,1,1,0,1
"34",3,0,0,0,0,0,0,1,1,0,1
"35",6,1,0,1,1,0,0,1,1,1,0
"36",4,1,0,1,0,0,1,0,1,0,0
"37",2,0,1,0,0,0,0,0,0,0,1
"38",6,1,0,0,1,1,1,1,1,0,0
"39",6,1,1,0,1,0,1,1,0,1,0
"40",3,0,0,1,0,1,0,0,0,1,0
"41",7,0,1,0,0,1,1,1,1,1,1
"42",7,1,1,0,0,1,1,0,1,1,1
"43",7,1,1,1,0,0,1,1,1,1,0
"44",6,1,1,1,0,1,1,0,0,1,0
"45",7,1,0,1,1,0,1,1,0,1,1
"46",6,1,0,0,0,1,0,1,1,1,1
"47",5,0,1,1,1,0,1,1,0,0,0
"48",5,1,0,1,0,0,0,1,1,1,0
"49",5,1,0,1,0,0,0,1,1,1,0
"50",3,0,0,0,0,0,1,0,1,0,1
"51",4,0,0,0,0,1,1,0,1,0,1
"52",2,1,0,0,0,0,0,0,0,0,1
"53",2,0,1,1,0,0,0,0,0,0,0
"54",3,0,1,0,0,1,1,0,0,0,0
"55",5,0,0,1,1,0,0,0,1,1,1
"56",5,0,0,1,1,0,1,0,0,1,1
"57",7,1,0,1,1,0,1,1,0,1,1
"58",3,0,0,0,0,0,0,1,0,1,1
"59",6,0,1,1,1,1,1,0,0,0,1
"60",3,0,1,0,1,0,0,0,0,0,1
"61",4,0,0,1,1,0,0,1,0,1,0
"62",5,1,1,1,0,1,0,0,0,0,1
"63",5,1,0,0,1,0,0,1,1,1,0
"64",5,1,0,1,0,0,0,0,1,1,1
"65",4,0,0,1,1,1,0,0,0,1,0
"66",6,0,1,0,1,1,0,1,1,1,0
"67",8,0,0,1,1,1,1,1,1,1,1
"68",10,1,1,1,1,1,1,1,1,1,1
"69",5,1,0,1,0,1,1,0,0,0,1
"70",5,0,1,0,0,0,0,1,1,1,1
"71",3,1,1,0,0,0,0,0,0,0,1
"72",5,1,1,0,0,0,0,1,1,1,0
"73",5,1,0,1,1,0,1,0,0,1,0
"74",3,0,0,0,0,0,1,1,1,0,0
"75",5,0,1,0,0,1,1,1,1,0,0
"76",5,1,1,0,0,1,1,0,0,0,1
"77",5,1,0,1,0,1,0,0,1,1,0
"78",5,1,1,1,1,0,1,0,0,0,0
"79",5,1,0,1,0,0,0,0,1,1,1
"80",5,0,1,0,1,1,0,1,0,1,0
"81",8,1,1,1,1,0,1,0,1,1,1
"82",7,0,1,1,1,1,0,1,0,1,1
"83",2,0,0,1,0,0,0,0,0,0,1
"84",4,0,1,1,0,0,1,0,1,0,0
"85",5,1,0,0,1,1,0,0,0,1,1
"86",6,1,0,1,1,1,1,0,0,0,1
"87",5,1,0,0,1,0,1,1,0,1,0
"88",7,1,1,0,0,1,1,1,1,0,1
"89",4,1,0,0,0,0,0,1,1,1,0
"90",6,1,0,1,1,1,1,0,0,1,0
"91",5,1,1,0,0,1,0,1,0,0,1
"92",6,1,1,1,0,0,0,1,1,1,0
"93",7,1,0,1,1,0,1,0,1,1,1
"94",5,0,1,0,1,0,1,0,1,1,0
"95",3,1,0,0,0,0,0,1,0,1,0
"96",7,1,1,1,0,1,0,1,1,1,0
"97",4,0,0,0,1,1,0,1,0,0,1
"98",5,1,0,1,1,0,0,0,1,1,0
"99",5,0,1,0,1,1,0,0,1,0,1
"100",3,0,0,0,0,0,1,0,0,1,1
